run_id,training_regime,task_id,graph_id,size_stratum,m,dilution_score,objective,alpha,shots_per_evaluation,seed,nfev_budget,actual_nfev,scipy_reported_nfev,nit,termination_reason,optimizer_status,optimizer_success,wall_time_s,total_sampled_bitstrings,sampled_objective_terminal,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,terminal_parameters
a3train-6f633926d646a7b14666,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O3,0.1,10000,7302,240,36,36,24,EARLY_CONVERGENCE,0,True,0.10856578126549721,360000,0.10465116279069765,1.7504101598458728,0.10869594463750605,0.10869594463750605,1.0,1.1434233108417273,"[5.913158518923946, 4.01547844046167, -0.0017969844004543376, 2.705444540016025, 0.17983404350041723, 0.02675370477876351]"
a3train-71d86e10deaaba3c7aec,SHOT_1000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O0,0.1,1000,7302,240,47,47,22,EARLY_CONVERGENCE,0,True,0.09672843106091022,47000,1.7210856095942364,1.7750957398106664,0.00022315696753476993,0.00022315696753476993,1.0,-0.641089592180667,"[1.8862620830223138, 4.62687190521482, -0.0073062795043401145, 3.7718224991253724, -1.0845550804134554, 0.00451094097979789]"
a3train-72aead31d17b79d59f16,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O0,0.1,10000,7303,240,50,50,23,EARLY_CONVERGENCE,0,True,0.3692543860524893,500000,1.589836558497889,1.6072417539368586,0.018521302400649666,0.018521302400649666,1.0,2.181061466232951,"[5.799800424062044, 4.145577806409501, -9.396884537180498e-06, 2.3638252258857197, 0.15652111758401854, -0.0002258040129918395]"
a3train-72fe82011a5f2353b185,SHOT_1000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,1000,7301,240,49,49,23,EARLY_CONVERGENCE,0,True,0.2913427744060755,49000,1.3015339989814168,1.3369639535216653,0.0777736804996966,0.012157179155437457,0.1563148236952073,1.959124555265012,"[6.022492070553838, 4.702725259380522, -0.0249994459791677, 2.4820212996889057, 0.126819209108666, -2.1683562913238104e-20]"
a3train-7352501c4b771dcf796f,SHOT_10000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O3,0.1,10000,7302,240,58,58,29,EARLY_CONVERGENCE,0,True,0.19531437195837498,580000,1.0772186316108041,1.8850698737491667,0.004032267569921971,0.004032267569921971,1.0,0.6158492995924247,"[2.4088374452651258, 4.145371711437669, 0.08808813137116125, 3.7687398259289138, -0.9742791290942111, 0.06184279005403342]"
a3train-741a67ecc2e6fd1d8679,SHOT_1000,task-v2-00b7b12999ba,g-28cd30a80498cca2,S4,16,4.816479930623699,O3,0.1,1000,7303,240,55,55,27,EARLY_CONVERGENCE,0,True,2.3632169226184487,55000,1.0059853121175026,1.642562838845551,0.003083458441043667,0.003083458441043667,1.0,2.305518029989869,"[3.117573762736269, 5.094876488229099, 0.4764342755675942, 3.2353576136787887, -0.5280787247006938, -0.08148690726760836]"
a3train-7590afcbd9977dd5a36b,SHOT_1000,task-v2-00b7b12999ba,g-28cd30a80498cca2,S4,16,4.816479930623699,O0,0.1,1000,7302,240,47,47,22,EARLY_CONVERGENCE,0,True,2.3304783208295703,47000,1.4796003407092893,1.5160558800822712,0.0018775004188838686,0.0018775004188838686,1.0,2.090059973194143,"[3.0682272870908647, 5.105287369129304, -6.540975421228908e-05, 3.184829932428454, -0.7661075151799602, 2.81651965251493e-05]"
a3train-7653e05848d3260cd3bc,SHOT_1000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O0,0.1,1000,7305,240,51,51,24,EARLY_CONVERGENCE,0,True,0.27358423359692097,51000,1.5913336155522835,1.6348966550709603,0.031071699107841584,0.031071699107841584,1.0,2.405754946258586,"[5.801210343287534, 4.67053509540324, 0.49714092909750585, 2.361364609496311, 0.15689551835728774, 0.003026053861892729]"
a3train-778533d7b34a12b13e61,SHOT_1000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O3,0.1,1000,7304,240,50,50,24,EARLY_CONVERGENCE,0,True,60.25077859312296,50000,0.9656131078224103,1.5918128419254125,0.00532115323971488,0.0015889621911949405,0.2986123720955048,2.366394437578682,"[4.023071993319723, 3.603446126165623, -0.000951041257275788, 3.4478368075203987, -0.8915086095620618, -0.02641099141922111]"
a3train-7849a77f56e485b0997b,SHOT_10000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O3,0.1,10000,7303,240,54,54,26,EARLY_CONVERGENCE,0,True,81.16441796626896,540000,1.0375481717899178,1.8373099724100592,0.0006150981726731504,0.0006150981726731504,1.0,2.5085143544440625,"[3.6975832971804707, 6.720076915631331, 0.4800533421463126, 0.5906371673697317, -1.1242587000996649, 0.20348529966708903]"
a3train-791970ecad3dc12020f8,SHOT_10000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O3,0.1,10000,7302,240,45,45,21,EARLY_CONVERGENCE,0,True,0.3145059794187546,450000,0.18049127906976742,1.3863606321239401,0.08369146382255303,0.013260774482535698,0.15844835156249482,1.9909730676583632,"[6.025204152219224, 4.691522677669637, -0.0002232043925364284, 2.47251856243198, 0.17503208448055874, 0.0076523490718348585]"
a3train-7a3aa606e981b056579e,SHOT_10000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O3,0.1,10000,7303,240,50,50,24,EARLY_CONVERGENCE,0,True,69.82765266112983,500000,0.9917003171247357,1.6605233463910678,0.007746315854804218,0.001900797670930347,0.2453808631817516,2.5294838728679516,"[4.021893713510697, 4.053899073763476, -0.005774766638104724, 3.4063102998992774, -0.9622848710417062, 0.24318894992278894]"
a3train-7b58b9f5fefbd7f13e27,SHOT_10000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O0,0.1,10000,7302,240,59,59,33,EARLY_CONVERGENCE,0,True,81.87832079827785,590000,1.5207759936433898,1.5326533724971094,0.0009511673432770431,0.0009511673432770431,1.0,2.6978268487152994,"[4.212853613951763, 6.700009139387413, 0.5069314420196213, 0.7584706749265401, -0.9828670084013721, -0.15932559303077862]"
a3train-7da1534e3891ebf5b945,SHOT_1000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O3,0.1,1000,7303,240,51,51,24,EARLY_CONVERGENCE,0,True,0.28989040199667215,51000,0.09494186046511623,1.3875088065542693,0.08280907743488843,0.013055201376952779,0.15765423044614757,1.9863698498685614,"[5.95357677724849, 4.678189592297367, -0.0016039814281847262, 2.4749290017189822, 0.1702083465624659, 0.006081127196115931]"
a3train-7e005166ee3a37a20927,SHOT_10000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O0,0.1,10000,7304,240,53,53,27,EARLY_CONVERGENCE,0,True,72.91710916813463,530000,1.6212045229558891,1.6295551803753519,0.0003287061941339985,0.0003287061941339985,1.0,2.236377805612295,"[4.214301852795446, 6.690077087814364, -0.0263595028944302, 0.6503646973673421, -1.0617588396210689, 0.004775647974953444]"
a3train-7ecc1971a62109d8ceda,SHOT_10000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O0,0.1,10000,7305,240,49,49,23,EARLY_CONVERGENCE,0,True,0.11278257146477699,490000,1.2256352268594,1.2401461326402963,0.25453909273879904,0.10135870128685685,0.3982048501715544,1.0358432067362804,"[2.1822909581330263, 4.247627647786987, -0.0009138864834805719, 3.150187252695939, -0.47896470708163136, 0.0055299050944458295]"
a3train-7f21ea2c0d40f7f53199,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O3,0.1,10000,7303,240,53,53,34,EARLY_CONVERGENCE,0,True,0.14502933248877525,530000,0.10465116279069765,1.7830179104849886,0.10287282285087393,0.10287282285087393,1.0,1.1195106267735948,"[5.549941408737947, 3.931394353699265, 0.009521975855687446, 2.6509381749827563, 0.18814011750653606, 0.11796688315365315]"
a3train-7f30c37c106d4ad8cd7e,SHOT_1000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,1000,7304,240,50,50,23,EARLY_CONVERGENCE,0,True,0.2457806058228016,50000,1.3115561795469162,1.3387094572990117,0.07812540740971782,0.012162410401584993,0.15567804130352786,1.9610841987418668,"[6.0224872471617354, 4.727759683326686, 4.673735705622153e-06, 2.4818493716709704, 0.1289811000671329, -0.001767265698236049]"
a3train-7f7116ec0cb1eafbfd9f,SHOT_10000,task-v2-30409dd5a775,g-686fdbb6f8f550f1,S2,10,3.010299956639812,O0,0.1,10000,7303,240,66,66,38,EARLY_CONVERGENCE,0,True,0.22799339704215527,660000,1.6181012997354933,1.635524114411752,0.003098679958353061,0.003098679958353061,1.0,0.5014766798623846,"[1.975463872979779, 4.7610451832933816, 0.5405524509020403, 3.8934915588054753, -0.8775778088427292, -0.19695143916462038]"
a3train-7ff684917c027a287e7c,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O3,0.1,10000,7304,240,33,33,24,EARLY_CONVERGENCE,0,True,0.0884009376168251,330000,0.10465116279069765,1.765096204556842,0.10983467404128171,0.10983467404128171,1.0,1.147949435149677,"[5.939646938546895, 3.901313487158234, -0.0009418678203511148, 2.735573036833356, 0.18934417290491593, 0.004192623881005624]"
a3train-808bfded5d8238eec8a6,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O0,0.1,1000,7303,240,54,54,27,EARLY_CONVERGENCE,0,True,0.08923882991075516,54000,1.1422730955818696,1.2098421340680268,0.2601018844740349,0.10201031921495148,0.39219369525611736,1.045232213658911,"[2.2665622358911226, 4.262202041375182, 0.4765426903270687, 3.1708508128375463, -0.46477559159638965, -0.08702225672227366]"
a3train-808c55a15488be93feab,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O0,0.1,10000,7305,240,51,51,25,EARLY_CONVERGENCE,0,True,0.1332936268299818,510000,1.683622759695963,1.6988071486681715,0.07520373550032551,0.07520373550032551,1.0,0.9834493829374686,"[5.480729626920954, 3.9190998030344937, 0.5219549284682354, 2.5869813632569483, 0.1755687932918322, -0.00211823584648273]"
a3train-820c1e9619b97d6ee3e1,SHOT_10000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O0,0.1,10000,7305,240,47,47,23,EARLY_CONVERGENCE,0,True,64.33200284373015,470000,1.6203501761960342,1.6303654504726555,0.000323618216849775,0.000323618216849775,1.0,2.2296028781907897,"[4.210193037625223, 6.685989281623722, 0.0034006751520797105, 0.6458791359097983, -1.0550661648352158, -0.0019098546684850036]"
a3train-83295077cd0147842f77,SHOT_10000,task-v2-6dd269836f23,g-c45ecbe0242c6377,S1,7,2.1072099696478683,O0,0.1,10000,7304,240,48,48,23,EARLY_CONVERGENCE,0,True,0.11510819103568792,480000,1.6774324784080388,1.7010718650683778,0.07800160730429319,0.07800160730429319,1.0,0.9993135215203137,"[5.458772159554316, 3.9218822021281423, -0.0002795395014272558, 2.595905705003515, 0.17774017762895641, 0.001989611330391913]"
a3train-84b1ab0be9a30639a4fe,SHOT_1000,task-v2-693f08fcb4be,g-8c950d2bd101a5de,S2,10,2.4082399653118496,O3,0.1,1000,7304,240,46,46,22,EARLY_CONVERGENCE,0,True,0.11698032729327679,46000,0.09802325581395344,1.420286882685846,0.1580859142466178,0.042353182014223736,0.26791243366661854,1.6071331405097535,"[6.0424295204816625, 4.371920049239261, 0.0007216680658257855, 2.6187764087211045, 0.129760515853316, -0.005392874228624371]"
a3train-856d7226bf1444fb1985,SHOT_1000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O3,0.1,1000,7301,240,47,47,22,EARLY_CONVERGENCE,0,True,0.2948031397536397,47000,0.5293980848153216,1.6850876803425596,0.0412140321310739,0.0412140321310739,1.0,2.528435048974418,"[5.309891519817188, 4.654729192709959, 0.018269758131047687, 2.4047743043765437, 0.1626039270270461, -0.008804480332495992]"
a3train-86de6e0d55dd0aa29314,SHOT_1000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O0,0.1,1000,7302,240,48,48,23,EARLY_CONVERGENCE,0,True,39.85101311933249,48000,1.6253439954353899,1.653603483852368,0.0004228704586856653,0.0004228704586856653,1.0,2.345777264436873,"[4.207910615705045, 6.192647554364237, -0.026752794019037178, 0.5998024909405196, -1.0611095596339832, -0.004546916864459568]"
a3train-8addb97c790aada93fe0,SHOT_1000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O0,0.1,1000,7301,240,51,51,25,EARLY_CONVERGENCE,0,True,0.11571704782545567,51000,1.2046503542461586,1.267904801660242,0.2396092880192485,0.09839141550293165,0.4106327276220928,1.0095923636092785,"[2.258590220728301, 4.291481539362596, 0.4787816598110176, 3.1428140713391897, -0.47526069954033967, 0.04155398600849946]"
a3train-8c5490127cbbaeed537c,SHOT_10000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,10000,7302,240,44,44,20,EARLY_CONVERGENCE,0,True,0.316659614443779,440000,1.3345828125891457,1.3483095621116732,0.07714439777383336,0.011994805205266431,0.15548511040856106,1.9555962966964944,"[5.959995963281283, 4.702904405863104, 2.6167253152223893e-05, 2.4815898103396217, 0.12796304432732067, 8.045632161388376e-05]"
a3train-8c5d6c03d512bdea0676,SHOT_1000,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,O0,0.1,1000,7303,240,48,48,22,EARLY_CONVERGENCE,0,True,60.33309205900878,48000,1.6113918872619628,1.6391480359256998,0.00023367600482583197,0.00023367600482583197,1.0,2.08818403648302,"[4.267777195618713, 6.7193691175204355, 0.0, 0.5974769423783285, -1.060293639145134, -0.0001139818128998043]"
a3train-904810a691f3d4ff86ef,SHOT_10000,task-v2-8b88de51ba21,g-f0c91af33253395a,S3,13,3.9133899436317554,O3,0.1,10000,7301,240,50,50,24,EARLY_CONVERGENCE,0,True,0.48679868038743734,500000,0.6006668946648426,1.7226063264081577,0.03929272401194951,0.03929272401194951,1.0,2.507702081436948,"[5.30184686068273, 4.69300654060011, -0.000571083419029396, 2.3427730782510015, 0.1658967650596153, 0.04684388583431992]"
a3train-93b14a617ad52e18c492,SHOT_1000,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,O3,0.1,1000,7302,240,52,52,25,EARLY_CONVERGENCE,0,True,64.91144469287246,52000,0.9071247357293869,1.6563956338840056,0.008547914161235888,0.0020207979629271074,0.2364083125789056,2.5722488238657624,"[4.061948635893519, 4.085729365653141, -0.009919269059909669, 3.3729385531426357, -0.9508628698224078, 0.23940643691723534]"
a3train-943ad3087efd1b3357af,SHOT_1000,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,O0,0.1,1000,7302,240,48,48,22,EARLY_CONVERGENCE,0,True,0.24521022383123636,48000,1.3111129963489303,1.3496979181389672,0.07750130086211784,0.012045874302187932,0.15542802724845461,1.9576008958334614,"[5.9538921796029305, 4.702713115145874, -0.025003941225198854, 2.4819028610526868, 0.12842989943309835, 0.0011840745117242524]"
a3train-946f6b856d9ed9516121,SHOT_10000,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,O3,0.1,10000,7305,240,46,46,27,EARLY_CONVERGENCE,0,True,0.10843588784337044,460000,0.052325581395348826,1.2373877527038526,0.2530761538121439,0.10240873013093126,0.4046557867595393,1.033339940466956,"[2.250200247560789, 4.270793580028745, 0.5, 3.151499755542524, -0.47765860019613887, 0.0]"
