task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,feasible_state_fraction,dilution_score,arm,source_p2_seed,depth,eval_budget,state_variant,parameters,objective,p_feas,p_opt,p_opt_given_feasible,G_feas,state_norm,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,component_sum,component_sum_error,mass_valid_flow_resource_feasible,mass_flow_invalid_resource_feasible,mass_flow_valid_resource_violating,mass_both_flow_and_resource_violating,mass_flow_invalid,mass_resource_violating,mass_category_sum
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D2,10,0.001953125,2.709269960975831,P3_RANDOM_ORIGINAL,3301,3,120,terminal,"[2.4236103193022664, 3.8971238048555894, 1.7584526460576937, 0.010434087729225695, 2.526197037605736, 2.9902326598406925]",1.5497861594203717,0.0396688631600812,0.023600453544076704,0.5949364731940656,1.3077197155115368,1.0000000000000004,0.06942706870595333,1.1463603553234263,0.3339987353909918,1.4803590907144182,1.5497861594203712,-4.440892098500626e-16,0.0396688631600812,0.6369018829187522,0.024523736577504597,0.29890551734366266,0.9358074002624148,0.3234292539211672,1.0000000000000007
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P2_RANDOM_ORIGINAL,1103,2,120,terminal,"[1.3024465937729401, 4.403992215368902, 2.4101933504152044, 0.08757065220475269]",1.4826819988714406,0.014971390648167162,0.010255496341736208,0.6850062617925018,0.708440844465927,0.9999999999999998,0.10246774390036936,1.2583609823349273,0.12185327263614393,1.3802142549710712,1.4826819988714406,0.0,0.014971390648167162,0.8749284015863006,0.00020637159707302598,0.10989383616845882,0.9848222377547595,0.11010020776553185,0.9999999999999997
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P2_RANDOM_ORIGINAL,2207,2,120,terminal,"[6.289045021028471, 4.266169369375171, 2.5852374279898886, 0.1238655085588723]",1.3145104902933211,0.08198410596382215,0.0556558061479468,0.6788609266838445,1.446908366971341,1.000000000000001,0.09549049107270483,1.0915876479881113,0.12743235123250513,1.2190199992206163,1.3145104902933211,0.0,0.08198410596382215,0.7937305166635519,0.01460790738334903,0.10967746998927791,0.9034079866528298,0.12428537737262695,1.0000000000000009
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P2_RANDOM_ORIGINAL,3301,2,120,terminal,"[3.707449088578744, 2.3916690587128415, 1.5878295487815681, 0.9990471066789114]",1.79086577526221,0.027560314094976238,0.016935087894596083,0.6144736898221002,0.9734628646817778,1.0000000000000002,0.13566521207999394,1.2476820640635933,0.40751849911862265,1.655200563182216,1.79086577526221,0.0,0.027560314094976238,0.5901171708469909,0.0020696094812484786,0.3802529055767845,0.9703700764237754,0.382322515058033,1.0
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_CONTINUATION_B1,1103,3,120,terminal,"[1.3026134826924465, 4.38179257882014, 8.067405243947042e-05, 2.4125159661139004, 0.08727438933118678, 1.9902065554090446e-05]",1.4826735436600798,0.015028732947772277,0.01028549451872965,0.6843886676590576,0.7101010692677661,0.9999999999999998,0.10247275921166071,1.2579000285733861,0.122300755875033,1.3802007844484192,1.48267354366008,2.220446049250313e-16,0.015028732947772277,0.8744352803527404,0.00020918032738356448,0.1103268063721036,0.9847620867248439,0.11053598669948715,0.9999999999999999
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_CONTINUATION_B1,2207,3,120,terminal,"[6.3817346642216215, 4.3664650856253555, -0.020328013324839123, 2.585595975579392, 0.10954990940193374, 0.013371452862212576]",1.3100103531321745,0.08238242885437924,0.05572217962992394,0.6763842776281764,1.4490132938923859,0.9999999999999996,0.09442419311349287,1.0921272672291127,0.12345889278956912,1.215586160018682,1.3100103531321747,2.220446049250313e-16,0.08238242885437924,0.7971139361866031,0.014081809845204832,0.10642182511381246,0.9035357613004154,0.12050363495901727,0.9999999999999997
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_CONTINUATION_B1,3301,3,120,terminal,"[3.563306877007855, 2.2442441493879803, -0.29065376406819454, 1.590369366822715, 0.8513076955925836, 0.16560164706353397]",1.748926887483193,0.037782282035412576,0.023286580532916726,0.6163359987385273,1.1104668875191008,0.999999999999999,0.13372864299002352,1.2287054184582331,0.3864928260349363,1.6151982444931694,1.748926887483193,0.0,0.037782282035412576,0.6002647866730662,0.0028495405178066116,0.35910339077371367,0.9593681774467797,0.3619529312915203,0.999999999999999
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_CONTINUATION_B2,2207,3,240,terminal,"[6.392535551029454, 4.440527583080991, -0.024107873523361068, 2.581342781250216, 0.11005945719527377, 0.013886922221094028]",1.3089646458281547,0.08223136911868392,0.055764587103190114,0.6781425105874803,1.448216223065113,1.0,0.09421133186024779,1.0931887486571261,0.12156456531078114,1.2147533139679072,1.308964645828155,2.220446049250313e-16,0.08223136911868392,0.7991175681001159,0.01379821771997969,0.10485284506122035,0.9039704131613364,0.11865106278120005,0.9999999999999999
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_CONTINUATION_B4,2207,3,480,terminal,"[6.397170850801772, 4.4962453474447335, -0.071198915548268, 2.579136090868406, 0.0866513670276862, 0.03872556262065297]",1.3083472002100138,0.08248946886691952,0.05600541820057761,0.6789402207320707,1.4495772091983055,0.9999999999999997,0.09419693283916923,1.0934396081991709,0.12071065917167402,1.2141502673708449,1.308347200210014,2.220446049250313e-16,0.08248946886691952,0.7996961234689047,0.013667642406293118,0.10414676525788227,0.9038428887267871,0.11781440766417539,0.9999999999999997
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_NELDER_MEAD_B1,2207,3,120,terminal,"[6.398715948991471, 4.501969080057711, 8.83317351982652e-05, 2.578472750956424, 0.1238575083901369, 0.00017078139658927222]",1.308759434266542,0.08187172193639577,0.055710143304239776,0.6804564749171843,1.4463126265421578,0.9999999999999997,0.09406054212827894,1.0941750849631315,0.12052380717513173,1.2146988921382633,1.3087594342665423,2.220446049250313e-16,0.08187172193639577,0.800487366562035,0.013573483642203916,0.10406742785936486,0.9045547944213999,0.11764091150156877,0.9999999999999996
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_RANDOM_ORIGINAL,1103,3,120,terminal,"[1.3464497186162774, 4.006767671192272, 4.336102826611792, 0.8639818366418487, 3.071162974549357, 1.7172021589749258]",1.481556340808822,0.005974626108089024,0.005150305091559406,0.8620296899560672,0.30948943425588943,0.9999999999999984,0.08949834958454436,1.2417882996642082,0.15026969156006953,1.3920579912242776,1.481556340808822,0.0,0.005974626108089024,0.8553700166138722,7.877953759954231e-06,0.1386474793242772,0.9940174959381494,0.13865535727803716,0.9999999999999986
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_RANDOM_ORIGINAL,2207,3,120,terminal,"[3.0338346801292397, 3.947569401566516, 4.112784617772813, -0.008576017545590064, 1.0278593169907853, 1.4812995629993873]",1.3763874155761244,0.04973236413922797,0.03435689507201251,0.6908357498515223,1.2298178068032242,0.9999999999999998,0.08465067571791673,1.137549099793146,0.15418764006506186,1.2917367398582078,1.3763874155761247,2.220446049250313e-16,0.04973236413922797,0.799445693165437,0.005375081010834672,0.14544686168450013,0.944892554849937,0.1508219426953348,0.9999999999999999
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D3,10,0.0029296875,2.533178701920149,P3_RANDOM_ORIGINAL,3301,3,120,terminal,"[1.163624893555763, 3.4232437194150904, 3.186043971115453, 0.7134156534942054, 3.1663739665912605, 1.8867343231873557]",1.4390173276530493,0.0012562541913762675,0.0011942579686250374,0.950649937586826,-0.36774377432937755,0.9999999999999999,0.06924274835239756,1.2628570798607108,0.10691749943994125,1.3697745793006522,1.4390173276530498,4.440892098500626e-16,0.0012562541913762675,0.8991804050129866,2.6138653841896596e-05,0.09953720214179511,0.9987176071547818,0.099563340795637,0.9999999999999999
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P2_RANDOM_ORIGINAL,1103,2,120,terminal,"[1.251038109130302, 4.461620234289888, 2.493187229475474, 0.05415861378670805]",1.4475328873882962,0.013242948810660574,0.007264567677466241,0.5485611838670148,0.5302246656425632,1.0000000000000002,0.1064641028145806,1.2581653811072133,0.08290340346650248,1.3410687845737157,1.4475328873882962,0.0,0.013242948810660574,0.9102617473832757,0.0,0.07649530380606387,0.9867570511893397,0.07649530380606387,1.0000000000000002
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P2_RANDOM_ORIGINAL,2207,2,120,terminal,"[3.63284506636174, 4.04031944683832, 1.169727701730444, -1.0409076136041355]",1.6068369693945606,0.005490430072498375,0.0029494702702015886,0.537202046334315,0.14784632994361463,1.0000000000000018,0.12022734099867438,1.3435869454118932,0.143022682983993,1.486609628395886,1.6068369693945606,0.0,0.005490430072498375,0.8559712609742676,0.0,0.13853830895323588,0.9945095699275034,0.13853830895323588,1.0000000000000018
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P2_RANDOM_ORIGINAL,3301,2,120,terminal,"[3.132259562599636, 3.2757675391423544, 1.6595877722546832, 1.2674228986354614]",1.7251436737011883,0.0031960433456359664,0.0014108225185536299,0.44142784248531414,-0.0871473739827233,1.0000000000000009,0.14403061948703358,1.3342226006160216,0.24689045359813316,1.5811130542141547,1.7251436737011883,0.0,0.003196043345635966,0.7589185160460635,0.0,0.2378854406083015,0.9968039566543649,0.2378854406083015,1.0000000000000009
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_CONTINUATION_B1,1103,3,120,terminal,"[1.2461465019706865, 4.411210155626915, 0.0020657839226955227, 2.4954291785474267, 0.05678897541984876, -0.0018531278548972515]",1.4472692712522233,0.013457115170445927,0.007410872497020056,0.5507029109251863,0.5371919345730127,1.0000000000000013,0.10663060822251302,1.2581398367349907,0.08249882629471957,1.3406386630297102,1.4472692712522233,0.0,0.013457115170445925,0.9103792818713936,0.0,0.07616360295816177,0.9865428848295554,0.07616360295816177,1.0000000000000013
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_CONTINUATION_B1,2207,3,120,terminal,"[3.4675572932788143, 3.7562976762439666, 0.04878721812124402, 1.159262829447361, -1.0594967067611605, 0.010919935893076438]",1.5876882908801853,0.0050191384394118535,0.0026568364669723927,0.5293411407244871,0.10886914000236761,0.9999999999999988,0.1210920278717057,1.3434065780757232,0.12318968493275674,1.46659626300848,1.5876882908801857,4.440892098500626e-16,0.0050191384394118535,0.8757503730953279,0.0,0.11923048846525913,0.994980861560587,0.11923048846525913,0.9999999999999989
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_CONTINUATION_B1,3301,3,120,terminal,"[2.964249458544831, 3.1521998277865566, -0.03746311254564984, 1.644702265025029, 1.254296473881765, 0.03913931385472431]",1.7185890276642284,0.003237189306144794,0.0015816517830848044,0.48858797972751605,-0.08159193763030029,0.9999999999999978,0.1452727208659179,1.3351517199582492,0.23816458684006137,1.5733163067983105,1.7185890276642284,0.0,0.003237189306144794,0.7675527404541503,0.0,0.22921007023970263,0.996762810693853,0.22921007023970263,0.9999999999999978
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_CONTINUATION_B2,1103,3,240,terminal,"[1.2444911052271919, 4.385219766558689, 0.0037302331627562914, 2.4962511379321453, 0.05694786697961945, -0.0022053964209141743]",1.4471761864150197,0.013482064721717594,0.0074390003505226485,0.5517701111862732,0.5379963729846222,1.0000000000000004,0.1066437767803313,1.2579851705586527,0.08254723907603614,1.340532409634689,1.44717618641502,4.440892098500626e-16,0.013482064721717594,0.9102839111356528,0.0,0.0762340241426302,0.9865179352782829,0.0762340241426302,1.0000000000000007
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_CONTINUATION_B4,1103,3,480,terminal,"[1.2445198716984487, 4.346971823004108, 0.006755920291129545, 2.498260383079851, 0.06024353175723608, -0.005238254952357339]",1.4470886242708754,0.013594406852501385,0.007522725276134944,0.5533691434835022,0.5416002286288732,1.0,0.10669808289330276,1.2577479203825523,0.08264262099502022,1.3403905413775725,1.4470886242708754,0.0,0.013594406852501385,0.9100658582269338,0.0,0.07633973492056487,0.9864055931474985,0.07633973492056487,1.0
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_NELDER_MEAD_B1,1103,3,120,terminal,"[1.2445387576266005, 4.311162048996126, 0.00021624934917618846, 2.500081818227234, 0.055090210208822876, -8.511724279817025e-05]",1.4470643369865983,0.013653914659559611,0.00757463228466655,0.5547590177270714,0.5434971493849879,0.9999999999999979,0.10672838756633443,1.2575023019986935,0.0828336474215704,1.3403359494202638,1.4470643369865983,0.0,0.013653914659559611,0.9098075035110816,0.0,0.0765385818293566,0.9863460853404382,0.0765385818293566,0.9999999999999978
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_RANDOM_ORIGINAL,1103,3,120,terminal,"[1.3209693790895995, 4.470368368453626, 4.3029276769676965, 0.9175744409122578, 3.116171075086248, 1.6794040822200884]",1.4461835723589087,0.004958986757174301,0.0036984600202052713,0.7458096182359448,0.10363291383409375,1.0000000000000024,0.09446910098078541,1.2437760186967703,0.10793845268135292,1.3517144713781233,1.4461835723589087,0.0,0.004958986757174301,0.8942165190461405,0.0,0.10082449419668768,0.9950410132428281,0.10082449419668768,1.0000000000000024
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_RANDOM_ORIGINAL,2207,3,120,terminal,"[2.9525431635482686, 3.840944445270985, 3.460751929653348, 0.008443032614892109, 1.0717221915346968, 1.5446072077130681]",1.2968862023668164,0.06904176363992087,0.04141799452202144,0.5998976900131358,1.247351842012381,1.0,0.08986084671305761,1.1140685607933052,0.09295679486045343,1.2070253556537587,1.2968862023668164,0.0,0.06904176363992087,0.8392973576400422,0.0,0.09166087872003696,0.9309582363600791,0.09166087872003696,1.0
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D4,10,0.00390625,2.4082399653118496,P3_RANDOM_ORIGINAL,3301,3,120,terminal,"[3.232777407041004, 4.192570262847165, 3.4843484201944643, 1.130159056153899, 2.4355631193420875, 2.737835736320152]",1.5557881264804205,0.010400738711248726,0.005828964701690685,0.5604375673226437,0.42530415142079664,1.0,0.11113655786485216,1.2754493065025956,0.16920226211297273,1.4446515686155683,1.5557881264804205,0.0,0.010400738711248726,0.8244599561694185,0.0,0.1651393051193329,0.9895992612887514,0.1651393051193329,1.0
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P2_RANDOM_ORIGINAL,1103,2,120,terminal,"[2.3572979579313866, 5.058713558072617, 3.71953118117793, -0.9818183631331936]",1.5661662043649591,0.0007571627437660875,0.0007571627437660875,1.0,0.7925791799656814,0.9999999999999996,0.05452748422205639,1.1168362664410938,0.39480245370180944,1.5116387201429031,1.5661662043649596,4.440892098500626e-16,0.0007571627437660875,0.6167479980207587,0.010583358092474623,0.37191148114300027,0.988659479163759,0.3824948392354749,0.9999999999999998
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P2_RANDOM_ORIGINAL,2207,2,120,terminal,"[4.95466250134755, 3.9014339141787193, 2.39102458528959, 0.1400986467793451]",1.723243703630919,0.00365168135991514,0.00365168135991514,1.0,1.4758828182804453,1.0000000000000004,0.08957009734794315,1.124096144360732,0.5095774619222441,1.6336736062829762,1.7232437036309194,4.440892098500626e-16,0.00365168135991514,0.5183582423119569,0.03776680841551598,0.44022326791261246,0.9585815102245694,0.47799007632812845,1.0000000000000004
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P2_RANDOM_ORIGINAL,3301,2,120,terminal,"[4.873460008371536, 4.005431361233183, 2.365097705196825, 0.14007590962037544]",1.7325285318060049,0.0038786435284181263,0.0038786435284181263,1.0,1.5020698106886525,1.0,0.09012460814405229,1.1365901162810341,0.5058138073809189,1.642403923661953,1.7325285318060053,4.440892098500626e-16,0.0038786435284181263,0.5242549902286087,0.03255442897714051,0.43931193726583273,0.9635669274944414,0.47186636624297323,1.0
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B1,1103,3,120,terminal,"[3.2754066719459916, 5.696030862403348, 0.7964327068323276, 3.9456665639908413, -0.8764869420615133, -0.2006026959629187]",1.35518580831047,0.0016950581864339845,0.0016950581864339845,1.0,1.1425745544973889,0.9999999999999983,0.04058708364056238,1.0930799394367503,0.22151878523315635,1.3145987246699067,1.355185808310469,-8.881784197001252e-16,0.0016950581864339845,0.7812812416117566,0.011328115635554586,0.20569558456625314,0.9869768261780096,0.21702370020180772,0.9999999999999983
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B1,2207,3,120,terminal,"[5.842891553649822, 4.040641706878781, 0.015564904750892814, 2.416101594623518, 0.08642792287431601, 0.056236966294789664]",1.5958108737473833,0.006229840982409249,0.006229840982409249,1.0,1.7078669050030326,0.9999999999999994,0.07902121333017442,1.084602154128682,0.43218750628852676,1.5167896604172089,1.5958108737473833,0.0,0.006229840982409249,0.5827928882514699,0.051784009014423066,0.3591932617516973,0.9419861500031671,0.41097727076612034,0.9999999999999994
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B1,3301,3,120,terminal,"[5.578427026273613, 4.061797538042384, 0.04762642295855751, 2.4103297501255434, 0.14712594359386694, -0.011783992561498537]",1.626937085848066,0.005766607514976767,0.005766607514976767,1.0,1.674310337234367,0.9999999999999998,0.08141996686042341,1.0935328288620279,0.4519842901256137,1.5455171189876415,1.626937085848065,-1.1102230246251565e-15,0.005766607514976767,0.565466747533104,0.04851237989495751,0.3802542650569615,0.9457210125900655,0.4287666449519191,0.9999999999999998
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B2,1103,3,240,terminal,"[3.570723009419962, 5.630118521362268, 0.9783720463944693, 3.966878744970165, -0.9377982046808627, -0.17921872210071113]",1.3355793197767845,0.0017120381948210652,0.0017120381948210652,1.0,1.146903393000338,0.9999999999999989,0.04039434215016936,1.0949148373329196,0.200270140293695,1.2951849776266147,1.335579319776784,-4.440892098500626e-16,0.0017120381948210652,0.802431441190202,0.009053297898951406,0.18680322271602462,0.9892346639062265,0.19585652061497605,0.9999999999999991
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_CONTINUATION_B4,1103,3,480,terminal,"[3.9100428969666146, 5.46325593592314, 1.0601043823801442, 3.97704838531426, -0.9777316081916758, -0.17800515923348426]",1.3233003735019344,0.0018995575910778488,0.0018995575910778488,1.0,1.1920424087286867,1.0000000000000009,0.040643800332286366,1.0968685316647233,0.1857880415049243,1.2826565731696475,1.323300373501934,-4.440892098500626e-16,0.0018995575910778488,0.8168704065726892,0.006761791216554629,0.17446824461967927,0.9913386511923685,0.1812300358362339,1.0000000000000009
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_NELDER_MEAD_B1,1103,3,120,terminal,"[5.222154847079129, 6.886533624018863, -0.002796546869978647, 3.983091316052996, -1.1900469763180577, -0.003277722654540311]",1.3710894561164255,3.474218576539608e-05,3.474218576539608e-05,1.0,-0.5457529182505834,1.0000000000000007,0.03472849146809196,1.0900024211684016,0.24635854347993216,1.3363609646483339,1.3710894561164257,2.220446049250313e-16,3.474218576539608e-05,0.7591302242169861,0.011349934385403082,0.22948509921184618,0.9886153234288322,0.24083503359724925,1.0000000000000007
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_RANDOM_ORIGINAL,1103,3,120,terminal,"[2.4352127234203738, 4.496836661465224, 4.441928469146954, 0.74358280485217, 3.607637678577531, 1.86912287058791]",1.4040450075077988,0.0002844438852502285,0.0002844438852502285,1.0,0.3673865457164641,0.999999999999999,0.03851985008743203,1.1045436971493112,0.26098146027105573,1.3655251574203668,1.4040450075077988,0.0,0.0002844438852502285,0.7452466900881229,0.004789232620450725,0.24967963340617522,0.9949263234942982,0.25446886602662594,0.9999999999999991
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_RANDOM_ORIGINAL,2207,3,120,terminal,"[4.56019619766878, 4.696518070532821, 3.488068378136385, 0.7886272243783133, 0.2629141070937702, 1.7957974268132788]",1.3634444461393376,1.117364248697446e-06,1.117364248697446e-06,1.0,-2.038415284853149,0.9999999999999993,0.03437818891236463,1.0945597357480352,0.23450652147893689,1.329066257226972,1.3634444461393367,-8.881784197001252e-16,1.117364248697446e-06,0.7713375556284912,0.007844370244448782,0.2208169567628108,0.9921545123913019,0.22866132700725955,0.9999999999999993
task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,0.0001220703125,3.9133899436317554,P3_RANDOM_ORIGINAL,3301,3,120,terminal,"[2.960483255144429, 3.8535847468031124, 2.3191161933828925, 0.8085136548382672, 2.774623257066077, 2.372599384820302]",1.4957194048050328,0.00039413973802561545,0.00039413973802561545,1.0,0.5090401672190599,0.999999999999999,0.04943985647811265,1.113779890868592,0.33249965745832766,1.4462795483269197,1.4957194048050324,-4.440892098500626e-16,0.00039413973802561545,0.6839067565013741,0.0062008705323150035,0.30949823322828424,0.9934049897296584,0.3156991037605993,0.9999999999999989
task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,0.000244140625,3.612359947967774,P2_RANDOM_ORIGINAL,1103,2,120,terminal,"[2.1168240366329436, 4.723762899386075, 3.256906727770692, -0.7870703560194641]",1.553451696088962,0.0063045427600074925,0.0030173718268976155,0.47860280146534045,1.4120135426030578,1.0000000000000002,0.06284535678757766,1.1085288064067205,0.3820775328946643,1.4906063393013849,1.5534516960889624,4.440892098500626e-16,0.0063045427600074925,0.6242738119019742,0.018327093754083715,0.35109455158393466,0.975368363485909,0.3694216453380184,1.0
task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,0.000244140625,3.612359947967774,P2_RANDOM_ORIGINAL,2207,2,120,terminal,"[5.343318955948739, 4.032572872322911, 2.395916115792995, 0.1357736133742755]",1.6202989530598306,0.010250487198277692,0.004321012036736742,0.4215421133800126,1.6231044555542025,1.0000000000000018,0.08775853512293766,1.1154205525101855,0.417119865426707,1.5325404179368924,1.6202989530598302,-4.440892098500626e-16,0.010250487198277692,0.5963446705637363,0.03523225000078519,0.35817259223720244,0.9545172628009387,0.39340484223798766,1.0000000000000018
task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,0.000244140625,3.612359947967774,P2_RANDOM_ORIGINAL,3301,2,120,terminal,"[4.336174421362953, 4.000800523865128, 2.3361730754122445, 0.13262829830803868]",1.7841999004970264,0.006077382019728727,0.0024545190596027707,0.40387769793552186,1.396076484602337,0.9999999999999996,0.10134399181868799,1.1768776379805141,0.505978270697824,1.6828559086783381,1.7841999004970261,-2.220446049250313e-16,0.006077382019728727,0.5308124090281094,0.017044505370755855,0.44606570358140546,0.9768781126095148,0.4631102089521614,0.9999999999999996
task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,0.000244140625,3.612359947967774,P3_CONTINUATION_B1,1103,3,120,terminal,"[2.235672699881083, 4.676766730269493, -0.19848829136225402, 3.221897206118447, -0.8523766080846071, 0.09775903021243706]",1.532127414646346,0.008784188721760063,0.004241104378033252,0.48281116359980414,1.5560616056678906,1.0000000000000004,0.06248576294013587,1.096824766402258,0.3728168853039526,1.4696416517062105,1.5321274146463464,4.440892098500626e-16,0.008784188721760063,0.6297127308603089,0.022643124229873166,0.33885995618805825,0.9685726870483673,0.3615030804179314,1.0000000000000002
task-v2-8f4071cbe937,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D2,13,0.000244140625,3.612359947967774,P3_CONTINUATION_B1,2207,3,120,terminal,"[6.137661026005555, 4.134547283086639, 0.05409141306886722, 2.436801272989834, 0.18118593372689018, -0.055098026851336]",1.5072976508032223,0.01425430623023674,0.0063351729226922655,0.44443923263370555,1.7663060326288929,1.0000000000000004,0.07849186902410311,1.0768090377431694,0.3519967440359506,1.42880578177912,1.5072976508032232,8.881784197001252e-16,0.01425430623023674,0.6488746839056864,0.04664485253828489,0.2902261573257925,0.9391008412314789,0.33687100986407736,1.0000000000000004
