slice_point_id,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,representative_role,dilution_score,source_p2_seed,gamma3_index,beta3_index,gamma3,beta3,objective,p_feas,p_opt,G_feas,state_norm,embedded_point,original_p3_projected_gamma3,original_p3_projected_beta3
task-v2-3f363bac5736-g30-b40,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,30,40,1.5707963267948966,1.5707963267948966,2.860696430405572,7.232365233263025e-05,7.232365233263025e-05,-1.1304196935386832,0.999999999999999,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b00,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,0,1.7278759594743862,-1.5707963267948966,2.8606964304055724,7.232365233263046e-05,7.232365233263046e-05,-1.130419693538682,0.9999999999999992,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b01,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,1,1.7278759594743862,-1.4922565104551515,2.829376674020017,0.0003304028722305,0.0003304028722305,-0.4706562293230723,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b02,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,2,1.7278759594743862,-1.413716694115407,2.784158767925468,0.0007079150988224,0.0007079150988224,-0.1397188680488168,1.0000000000000002,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b03,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,3,1.7278759594743862,-1.335176877775662,2.7300977386664043,0.0009352895510529,0.0009352895510529,-0.0187539608755419,0.9999999999999984,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b04,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,4,1.7278759594743862,-1.2566370614359172,2.678028621617308,0.0008406821311833,0.0008406821311833,-0.0650682268350845,0.9999999999999984,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b05,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,5,1.7278759594743862,-1.1780972450961724,2.6318585355523427,0.0005495896849049,0.0005495896849049,-0.2496614703838356,0.9999999999999992,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b06,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,6,1.7278759594743862,-1.0995574287564276,2.580080286685668,0.0003152706728636,0.0003152706728636,-0.4910164697130501,0.999999999999998,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b07,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,7,1.7278759594743862,-1.0210176124166828,2.505983047468264,0.0002685141838733,0.0002685141838733,-0.5607328117408699,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b08,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,8,1.7278759594743862,-0.942477796076938,2.408258895490583,0.0005110088676137,0.0005110088676137,-0.2812716067826476,0.9999999999999996,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b09,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,9,1.7278759594743862,-0.8639379797371931,2.3056579508370354,0.0013808657791897,0.0013808657791897,0.150451423639796,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b10,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,10,1.7278759594743862,-0.7853981633974483,2.2165914186097004,0.0033256132691136,0.0033256132691136,0.5321717009655358,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b11,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,11,1.7278759594743862,-0.7068583470577035,2.13996675156459,0.0063933694603621,0.0063933694603621,0.8160297588306442,0.999999999999999,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b12,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,12,1.7278759594743862,-0.6283185307179586,2.065677542736914,0.010065308706184,0.010065308706184,1.0131270560171206,0.9999999999999996,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b13,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,13,1.7278759594743862,-0.5497787143782138,2.0011514969127697,0.0137350030300646,0.0137350030300646,1.1481287162056557,0.9999999999999976,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b14,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,14,1.7278759594743862,-0.4712388980384689,1.9715629323244324,0.0171131709652495,0.0171131709652495,1.2436304457317715,0.9999999999999992,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b15,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,15,1.7278759594743862,-0.3926990816987241,1.9844600411028623,0.0199240858853109,0.0199240858853109,1.309678361785895,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b16,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,16,1.7278759594743862,-0.3141592653589793,2.005194649659304,0.0214912374969761,0.0214912374969761,1.3425613801645064,0.9999999999999982,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b17,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,17,1.7278759594743862,-0.2356194490192344,1.9856547221753216,0.0211653166256154,0.0211653166256154,1.335924726389556,0.999999999999998,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b18,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,18,1.7278759594743862,-0.1570796326794896,1.9205592575572,0.0192322856750641,0.0192322856750641,1.2943308579910835,1.0,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b19,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,19,1.7278759594743862,-0.0785398163397448,1.863036733047598,0.0169648850396484,0.0169648850396484,1.2398508776904764,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b20,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,20,1.7278759594743862,0.0,1.8763979305029184,0.0155399771465292,0.0155399771465292,1.2017503324210823,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b21,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,21,1.7278759594743862,0.0785398163397448,1.9755403017292288,0.0151263493410002,0.0151263493410002,1.1900340827882772,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b22,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,22,1.7278759594743862,0.1570796326794896,2.120581723999568,0.0151449430215489,0.0151449430215489,1.1905676004048615,1.0,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b23,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,23,1.7278759594743862,0.2356194490192344,2.2604138294894787,0.0150556105405422,0.0150556105405422,1.1879983285119766,0.999999999999998,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b24,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,24,1.7278759594743862,0.3141592653589793,2.3721055544539125,0.0145697241849057,0.0145697241849057,1.1737512869885751,0.999999999999998,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b25,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,25,1.7278759594743862,0.3926990816987241,2.46127776700457,0.0133772523303717,0.0133772523303717,1.136666875729303,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b26,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,26,1.7278759594743862,0.4712388980384689,2.5395101410126726,0.0112068952429826,0.0112068952429826,1.059785269002815,0.9999999999999992,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b27,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,27,1.7278759594743862,0.5497787143782138,2.6108118305089567,0.0082593433990973,0.0082593433990973,0.9272454798096738,0.9999999999999976,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b28,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,28,1.7278759594743862,0.6283185307179586,2.674670533212545,0.0052701534384173,0.0052701534384173,0.7321232163472178,0.9999999999999996,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b29,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,29,1.7278759594743862,0.7068583470577035,2.73189839554668,0.002972266305528,0.002972266305528,0.4833876748642863,0.999999999999999,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b30,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,30,1.7278759594743862,0.7853981633974483,2.784242074455644,0.0015986533904557,0.0015986533904557,0.2140542697107566,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b31,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,31,1.7278759594743862,0.8639379797371931,2.8315379968611207,0.0009297971066068,0.0009297971066068,-0.0213118529721963,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b32,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,32,1.7278759594743862,0.942477796076938,2.871535755216361,0.0006357222696693,0.0006357222696693,-0.186432618110159,0.9999999999999996,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b33,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,33,1.7278759594743862,1.0210176124166828,2.901648719425201,0.0004737854592834,0.0004737854592834,-0.3141183154873405,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b34,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,34,1.7278759594743862,1.0995574287564276,2.9201766284211748,0.0003121944132633,0.0003121944132633,-0.4952749162885115,0.9999999999999978,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b35,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,35,1.7278759594743862,1.1780972450961724,2.9268315192421928,0.0001374092262683,0.0001374092262683,-0.8516841491890689,0.9999999999999992,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b36,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,36,1.7278759594743862,1.2566370614359172,2.923140108219966,2.218419223343709e-05,2.218419223343709e-05,-1.6436564234673008,0.9999999999999984,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b37,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,37,1.7278759594743862,1.335176877775662,2.9123060094103668,2.9659551938457404e-06,2.9659551938457404e-06,-2.517535457427276,0.9999999999999984,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b38,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,38,1.7278759594743862,1.413716694115407,2.89791885439842,1.4840803482019918e-05,1.4840803482019918e-05,-1.818242629050512,1.0,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b39,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,39,1.7278759594743862,1.4922565104551515,2.8815780463403087,8.002862745801346e-06,8.002862745801346e-06,-2.086454674829625,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g31-b40,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,31,40,1.7278759594743862,1.5707963267948966,2.860696430405572,7.232365233263019e-05,7.232365233263019e-05,-1.1304196935386834,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g32-b00,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,32,0,1.884955592153876,-1.5707963267948966,2.8606964304055724,7.232365233263046e-05,7.232365233263046e-05,-1.130419693538682,0.9999999999999992,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g32-b01,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,32,1,1.884955592153876,-1.4922565104551515,2.8298424686376737,0.0003198603583188,0.0003198603583188,-0.4847396239393269,0.9999999999999988,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g32-b02,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,32,2,1.884955592153876,-1.413716694115407,2.7849237079502225,0.0006618766198177,0.0006618766198177,-0.1689230030538041,1.0000000000000002,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g32-b03,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,32,3,1.884955592153876,-1.335176877775662,2.7305618318259848,0.0008510988769187,0.0008510988769187,-0.059720025924582,0.9999999999999984,False,3.8763954380906993,1.7393286241522357
task-v2-3f363bac5736-g32-b04,task-v2-3f363bac5736,g-60667963f6db3f1b,v2-S2-b000-g-60667963f6db3f1b,S2,D1,most_diluted,3.010299956639812,2207,32,4,1.884955592153876,-1.2566370614359172,2.6766271890554747,0.0007542354009423,0.0007542354009423,-0.1121931306802436,0.9999999999999984,False,3.8763954380906993,1.7393286241522357
