run_id,split,result_label,task_id,graph_id,size_stratum,m,dilution_score,alpha,seed,optimizer,depth,nfev_budget,actual_nfev,scipy_reported_nfev,nit,termination_reason,wall_time_s,optimized_objective,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,tail_feasible_fraction,tail_fully_feasible,alpha1_minus_mean_endpoint_error
a2-3730ee0016946ebb6a3d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e449b07a1126,g-e0c69f84d376b633,S5,19,5.418539921951662,0.05,3301,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,132.19727760460228,0.8050658652532281,1.9247308405186698,0.012431955173452544,0.0069361573467066045,0.5579297262524096,3.513079357453119,0.24863910346905085,False,-1.1196649752654417
a2-37320214eee2695d7d7c,heldout,POST_HOC_SENSITIVITY,task-v2-41f38ee1e3c2,g-2fa0de1665fa7816,S4,16,4.214419939295737,0.5,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.395870783366263,1.1365351052439172,1.5525467805063817,0.018329679832821084,0.006312326634396396,0.34437735366733235,2.477574818439434,0.03665935966564217,False,-0.4160116752624645
a2-379a433735dc54ed2b53,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,4.214419939295737,0.1,1103,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,5.686386836692691,0.8669664449968859,1.5931498314546038,0.019301858543376398,0.007033337061106082,0.3643865198421337,2.500019067799453,0.19301858543376396,False,-0.7261833864577178
a2-382e78790f53bd187a6c,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-a0f813383468,g-60667963f6db3f1b,S2,10,2.533178701920149,0.1,2207,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.31118193455040455,0.0836541594854202,1.6294075824618877,0.10590465108659575,0.04218570423253818,0.39833665282598324,1.5580937356526314,1.0,True,-1.5457534229764676
a2-38462ef14a1a723ebec2,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,S4,16,4.816479930623699,0.1,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.668705174699426,0.9599445385043689,1.8340561195487886,0.009333541377818182,0.009333541377818182,1.0,2.7865263877710533,0.09333541377818182,False,-0.8741115810444197
a2-3859429d1d6245f0e705,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,5.11750992628768,0.25,2207,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,134.83803926222026,0.9717466691275316,1.5123649031753106,0.019730345755089536,0.009192639267074863,0.4659137442993658,3.4126446221942945,0.07892138302035814,False,-0.540618234047779
a2-38805e7f453bd99de95a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,0.02,3301,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,5.366660903207958,0.5202068815601311,1.750926782475157,0.011183336468838572,0.002504626785270422,0.223960603550591,2.086900071789854,0.5591668234419287,False,-1.230719900915026
a2-389954cdcd6bd35ae3d2,heldout,POST_HOC_SENSITIVITY,task-v2-8d35df6592f7,g-64377640089a831f,S3,13,3.0682919036174985,1.0,3301,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.6727015422657132,1.3605659123549083,1.3605659123549014,0.06891284954846946,0.011128956620720915,0.16149320037757872,1.9065921119937985,0.06891284954846948,False,6.8833827526759706e-15
a2-38ce02d09e410b9b203c,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,S2,10,2.533178701920149,0.05,1103,COBYLA,3,120,52,52,37,EARLY_CONVERGENCE,0.11821531970053911,0.0755813953488372,1.4394945924557847,0.06784513499685382,0.05006976296937324,0.7380007862272677,1.3646974128728344,1.0,True,-1.3639131971069476
a2-3962d7527ac30f63b1a3,heldout,POST_HOC_SENSITIVITY,task-v2-a9de39f81405,g-0780828b282bb310,S2,10,2.709269960975831,1.0,1103,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.32840117905288935,1.7676557534946182,1.76765575349462,0.008038042082633659,0.004099651925634661,0.5100311597636489,0.6144202365576169,0.008038042082633659,False,-1.7763568394002505e-15
a2-3990b6f39d79b9d93366,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f83834022ee2,g-553bb3c5ba0f2136,S1,7,1.806179973983887,0.02,3301,COBYLA,3,120,20,20,16,EARLY_CONVERGENCE,0.02889663353562355,0.046511627906976744,1.8295054797208854,0.0828183104264636,0.061999468184947455,0.7486202974401209,0.7243063402136561,1.0,True,-1.7829938518139086
a2-399cb1dadb0495deef90,heldout,POST_HOC_SENSITIVITY,task-v2-66ecfca58e61,g-b9a8415aa1799cc5,S5,19,4.719569917615643,0.5,3301,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,130.71759381704032,1.1778629976128432,1.5297662181814795,0.00597630925708063,0.0013478877797950901,0.22553849237271908,2.4960029805140995,0.01195261851416126,False,-0.3519032205686363
a2-39a027b471eb1ae1d664,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-cf1a83d8dbf9,g-bd62d2d752385cc7,S4,16,4.038328680240055,0.05,1103,COBYLA,3,120,120,120,84,EVALUATION_BUDGET_EXHAUSTED,5.191907500848174,0.873820537784783,1.9699418143985028,0.010450233179438976,0.0024720706249565906,0.2365565038127986,2.0574546613487374,0.20900466358877953,False,-1.0961212766137198
a2-39e207be3bdd4b39ccc0,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,5.24244866289598,0.02,2207,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,129.59525901731104,0.24514930869722665,1.539899725184739,0.016222484705537943,0.00992441061046391,0.6117688375490328,3.4525660362767114,0.8111242352768971,False,-1.2947504164875123
a2-39e6b5e2537ffe14978a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,3.9133899436317554,0.02,3301,COBYLA,3,120,120,120,95,EVALUATION_BUDGET_EXHAUSTED,5.335129036568105,0.0950712687643764,1.4564865789713237,0.032332738831033755,0.006928459848560045,0.2142862033670324,2.4230324378760133,1.0,True,-1.3614153102069473
a2-39f053f87fdc2b6ec538,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,5.24244866289598,1.0,1103,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,129.77897602319717,1.2911838285037898,1.2911838285037058,0.004730558229224318,0.0030754346987572068,0.6501208842030244,2.91736105555068,0.004730558229224318,False,8.393286066166183e-14
a2-39f6e28ea529365a8d79,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,S5,19,5.719569917615643,0.1,2207,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,133.09094403032213,0.9478060427581858,1.5927655926812645,0.009103149988626932,0.009103149988626932,1.0,3.678761616086303,0.09103149988626931,False,-0.6449595499230787
a2-3a098c32da44a6ab1bcd,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-c5ed7c8b71f4,g-a712031e7959d564,S3,13,3.135238693248112,1.0,1103,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,0.6263368399813771,1.7073582149457809,1.7073582149457909,0.014617153138608889,0.0012098663532864344,0.0827703138780673,1.300101490180183,0.01461715313860889,False,-9.992007221626409e-15
a2-3a3e91464caecc32b6cd,heldout,POST_HOC_SENSITIVITY,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,0.25,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,134.0596239985898,1.0461185973720564,1.5417425595693213,0.0029066747015031834,0.0029066747015031834,1.0,3.1829663483378385,0.011626698806012734,False,-0.4956239621972649
a2-3a4c82bcfa4f59b92b6f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b0627539151,g-a712031e7959d564,S3,13,3.2144199392957367,0.5,3301,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,0.6296330923214555,0.9299392901920428,1.300432198475012,0.08167234429339924,0.015905280703193643,0.1947450001686692,2.126494960894712,0.16334468858679846,False,-0.3704929082829692
a2-3a4cdb9c8cbc020a8b00,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,3.8622374211843744,1.0,1103,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,5.297939110547304,1.8340869443387298,1.8340869443387235,0.0043572952164422155,0.0014973903596696674,0.34365134453577484,1.5014544065340454,0.0043572952164422155,False,6.217248937900877e-15
a2-3a94bfc76fbf0958497f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,5.418539921951662,0.25,2207,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,129.33561201952398,0.9924347911392867,1.5423800015792501,0.017827862560486265,0.014330123440241954,0.8038049088399014,3.669639199292405,0.07131145024194506,False,-0.5499452104399635
a2-3bfb60fa2dc407e8ba1d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,S4,16,3.9133899436317554,0.1,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.2998742293566465,1.0239864394675176,1.9846388343411325,0.008960763765407167,0.0027352456978083934,0.30524693758446686,1.8657349717051877,0.08960763765407166,False,-0.960652394873615
a2-3c3cac1a4f6c3ea5045d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,3.9133899436317554,0.25,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.399200274609029,0.9858870883037598,1.4571256395981838,0.02550532595036232,0.0053696390110754,0.21053010737936173,2.320020821686736,0.10202130380144928,False,-0.47123855129442394
a2-3c434b127ab8479296c3,heldout,POST_HOC_SENSITIVITY,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,0.5,3301,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,132.072305040434,1.3325854229348197,1.8374674092697258,0.002066340014953141,0.002066340014953141,1.0,3.0347717035640183,0.004132680029906282,False,-0.5048819863349061
a2-3c8b920b9d32061b399c,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,S5,19,4.719569917615643,0.05,3301,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,118.5806640572846,1.0458002038123915,1.966937797695247,0.002283348863639109,0.0005563505611514829,0.24365552282045672,2.078142188273003,0.04566697727278218,False,-0.9211375938828554
a2-3c8c34f7cb4cc8a307c5,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,2.1072099696478683,0.5,3301,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,0.2592592891305685,0.9354496196187366,1.5972702329662831,0.10862729218916227,0.10862729218916227,1.0,1.1431489234277352,0.21725458437832454,False,-0.6618206133475465
a2-3c8c8493fd9b3e399d74,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e449b07a1126,g-e0c69f84d376b633,S5,19,5.418539921951662,0.02,1103,COBYLA,3,120,120,120,97,EVALUATION_BUDGET_EXHAUSTED,109.73617036920041,0.761749634300605,1.8890207473303333,0.005784816422837071,0.003310140480874907,0.5722118454454778,3.180829503421991,0.2892408211418535,False,-1.1272711130297282
a2-3cc3e2f64bc4c85a30b2,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,1.0,1103,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.226588868536055,1.924895120167888,1.92489512016786,0.0032643147219503766,0.0008792826797533388,0.2693621034273255,1.6313019499654653,0.0032643147219503774,False,2.8199664825478976e-14
a2-3cddd63a27bbbb52aaf6,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-89b7591232ff,g-e0c69f84d376b633,S5,19,4.941418667231999,0.02,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,106.48898117709905,0.06074208395077493,1.5790877784254964,0.026033520801366422,0.004895336927845051,0.18803975709609394,3.356951573766301,1.0,True,-1.5183456944747216
a2-3cfcc36141bb5d2361e7,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,3.9133899436317554,0.5,1103,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.384903246536851,1.2205582767733096,1.9045283564205289,0.005187362664905469,0.0010745307182605621,0.20714393569013043,1.6283365555854943,0.010374725329810939,False,-0.6839700796472192
a2-3d09b8a7d65a0c9ceba4,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-c5ed7c8b71f4,g-a712031e7959d564,S3,13,3.135238693248112,0.25,1103,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,0.6496730735525489,1.0357679109142295,1.8751710395605463,0.028484201894975407,0.0022965290078573344,0.08062465700548346,1.5898427486200972,0.11393680757990163,False,-0.8394031286463168
a2-3d5bda9d219b3b1d113a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-8f4071cbe937,g-8a16a856f5377a40,S3,13,3.612359947967774,1.0,3301,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.6311159282922745,1.6111663021417935,1.6111663021418061,0.015041496497696604,0.006723362202104693,0.44698758551945167,1.7896509948856334,0.015041496497696604,False,-1.2656542480726785e-14
a2-3d71e0a7268ea5f5f68f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,S3,13,3.2144199392957367,0.25,3301,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.6403937535360456,0.8586773999897132,1.5208928592095075,0.06350854474778213,0.016980129913070525,0.2673676428975884,2.0172521006059188,0.2540341789911285,False,-0.6622154592197943
a2-3d8bedd147aea05d951b,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,3.436268688912093,0.02,1103,COBYLA,3,120,74,74,57,EARLY_CONVERGENCE,0.3766494505107403,0.09302325581395349,1.7753767917250205,0.02910893589510261,0.020238686656612985,0.6952740124044869,1.9002950185923366,1.0,True,-1.682353535911067
a2-3d9c02f9bbcc106a3984,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f1a738d52e35,g-60667963f6db3f1b,S2,10,2.709269960975831,0.5,1103,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.2798636192455888,1.2441708068121167,1.9316580119514275,0.021176450100134026,0.012352035384816116,0.5832911241690097,1.0351231201874782,0.042352900200268044,False,-0.6874872051393108
a2-3db2209fbda51faa573d,heldout,POST_HOC_SENSITIVITY,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,S5,19,4.640388671568018,0.25,1103,COBYLA,3,120,120,120,94,EVALUATION_BUDGET_EXHAUSTED,132.29431329481304,1.0169972915684335,1.4949989295689181,0.019592282742607003,0.002946247008091214,0.15037793435290012,2.9324737111748744,0.078369130970428,False,-0.47800163800048456
a2-3e1dd95145aba6e95734,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,3.8622374211843744,0.5,1103,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.185209609568119,1.215521277269058,1.8800325510659204,0.005901965197246489,0.0015823324760535862,0.26810264431782993,1.6332340654048434,0.011803930394492979,False,-0.6645112737968624
a2-3e30015195ee840d9541,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,5.11750992628768,0.25,1103,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,131.439150352031,0.9810641623014072,1.494427536651589,0.01736658452496081,0.008082306802392115,0.4653941476388464,3.3572243407154914,0.06946633809984323,False,-0.5133633743501816
a2-3e45539490c39a90ae9b,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,2.1072099696478683,1.0,2207,COBYLA,3,120,120,120,90,EVALUATION_BUDGET_EXHAUSTED,0.26138300728052855,1.6720027822366976,1.672002782236697,0.016126355824254677,0.016126355824254677,1.0,0.31474620782269075,0.016126355824254677,False,6.661338147750939e-16
a2-3e7e68bd5e52470db70c,heldout,POST_HOC_SENSITIVITY,task-v2-a11d89c8c060,g-ad76642cd3b9f76c,S5,19,5.11750992628768,0.05,1103,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,114.18741772416979,0.8385602548453674,1.6024059669188568,0.010911200497240117,0.0053338477129760585,0.48884150871622273,3.1553824624529443,0.21822400994480232,False,-0.7638457120734894
a2-3e93e3e3521d8c1d7671,heldout,POST_HOC_SENSITIVITY,task-v2-07632e755d52,g-a529fbde22ed09f4,S1,7,1.630088714928206,0.5,2207,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.2448730831965804,1.1276449562826212,1.6764171255293645,0.07491192864581031,0.02422814639063566,0.3234217410846316,0.5046396932760904,0.14982385729162065,False,-0.5487721692467433
a2-3e9917ecae3ee859bfe3,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-095187356858,g-3ff7063ef9ea5cfb,S4,16,4.515449934959718,0.1,3301,COBYLA,3,120,120,120,84,EVALUATION_BUDGET_EXHAUSTED,5.354924815706909,0.9817002978459329,1.7192354299426709,0.00994297147603777,0.006485084345996781,0.6522279945814607,2.5129661284911915,0.0994297147603777,False,-0.7375351320967379
a2-3ef302a96292f2a8eeb1,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-3f363bac5736,g-60667963f6db3f1b,S2,10,3.010299956639812,0.5,2207,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.31446596048772335,1.1578814392116314,1.7649958413593896,0.03991713363466173,0.03991713363466173,1.0,1.6114593046022554,0.07983426726932348,False,-0.6071144021477581
a2-3f155625c4e0a150b1ca,heldout,POST_HOC_SENSITIVITY,task-v2-a9de39f81405,g-0780828b282bb310,S2,10,2.709269960975831,0.25,1103,COBYLA,3,120,120,120,87,EVALUATION_BUDGET_EXHAUSTED,0.29676984064280987,0.9522005795094335,1.719993863556639,0.045594350438903614,0.02194145604365882,0.48123190334864735,1.3681809938768172,0.18237740175561445,False,-0.7677932840472055
a2-3f1a2a7f40b0389e22d9,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,3.0682919036174985,0.02,3301,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,0.6834956873208284,0.07814877019091289,1.837054083736407,0.027196267704167783,0.004558070659217352,0.16759912458571788,1.5028012110817224,1.0,True,-1.7589053135454942
a2-3f899a9d8eaf31c55484,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-ef23e17da545,g-a712031e7959d564,S3,13,3.436268688912093,0.02,1103,COBYLA,3,120,100,100,78,EARLY_CONVERGENCE,0.5515280412510037,0.05813953488372093,1.4452044449055303,0.04544708405091902,0.020034929622611344,0.4408408161052569,2.0937747124168142,1.0,True,-1.3870649100218093
a2-3f9a14960915ca664d0f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f6d986d24578,g-bd62d2d752385cc7,S4,16,4.339358675904037,0.5,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.218223622068763,1.1161756430426701,1.5652275971907526,0.01662899006857831,0.005559760719385904,0.33434145407852983,2.560224549840195,0.03325798013715662,False,-0.4490519541480824
a2-3fe2b2037e792b7e2415,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-c5ed7c8b71f4,g-a712031e7959d564,S3,13,3.135238693248112,0.05,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,0.6282863514497876,0.07956157197127285,1.5391688800980872,0.04901790002834473,0.0025284367576775247,0.05158190694043297,1.8255933949900107,0.9803580005668945,False,-1.4596073081268144
a2-40454b08e652c94d60db,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,3.8622374211843744,0.05,3301,COBYLA,3,120,120,120,85,EVALUATION_BUDGET_EXHAUSTED,5.086564475670457,0.8799947034578917,1.9861349824293106,0.01011710905960877,0.0029757178746221374,0.29412729042353614,1.8672938527767688,0.2023421811921754,False,-1.106140278971419
a2-40a3f3c954d924f44e7a,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-f83834022ee2,g-553bb3c5ba0f2136,S1,7,1.806179973983887,0.5,3301,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,0.2236094055697322,0.7660280856227464,1.5940865566126947,0.20408894116437154,0.11921644304090666,0.5841396518633056,1.1159994465029452,0.4081778823287431,False,-0.8280584709899483
a2-40e8c9a11f1918838d7d,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,4.640388671568018,0.02,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,130.07153087109327,0.09871947736196261,1.4743107648449778,0.019600965240396083,0.0026393142499314603,0.13465225908834513,2.9326661300804093,0.980048262019804,False,-1.3755912874830152
a2-4115c77068bd80a2d8cf,heldout,POST_HOC_SENSITIVITY,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,S5,19,5.719569917615643,0.05,3301,COBYLA,3,120,120,120,93,EVALUATION_BUDGET_EXHAUSTED,131.46490159258246,0.9715824872036868,1.987949910765031,0.004494782029742632,0.004494782029742632,1.0,3.3722785534901716,0.08989564059485264,False,-1.016367423561344
a2-41469909e1751f6edabd,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,5.418539921951662,0.5,3301,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,130.62590814288706,1.0502106723602447,1.2926604850728025,0.0031103106290178745,0.002528902249838712,0.8130706387475034,2.9113436864549147,0.00622062125803575,False,-0.24244981271255783
a2-41d254ae362104dd7979,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,4.214419939295737,0.5,1103,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,5.662537875585258,1.0815117290535423,1.583122156805201,0.016472614011759944,0.005837093283869758,0.3543513664378104,2.4311824614043296,0.03294522802351989,False,-0.5016104277516586
a2-41fbe406b9ad8624f6f9,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,S4,16,4.038328680240055,1.0,2207,COBYLA,3,120,120,120,85,EVALUATION_BUDGET_EXHAUSTED,5.452353313565254,1.3878941243087737,1.3878941243087635,0.0254308649765488,0.010938829758943527,0.43013990161289534,2.4436898122660793,0.025430864976548798,False,1.021405182655144e-14
a2-4226c6fbedfb5c14cb80,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,5.24244866289598,0.02,1103,COBYLA,3,120,120,120,96,EVALUATION_BUDGET_EXHAUSTED,134.2336256382987,0.42957260482304965,1.5688249778825765,0.012450799313132026,0.007476520551640342,0.6004851868228858,3.337645895945374,0.6225399656566014,False,-1.1392523730595268
a2-42caf2bfeca6cd664809,heldout,POST_HOC_SENSITIVITY,task-v2-a9de39f81405,g-0780828b282bb310,S2,10,2.709269960975831,0.5,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,0.30814179219305515,1.0255945097265096,1.507207414496036,0.05851960474625047,0.0311017860010047,0.5314763511453396,1.4765713451225067,0.11703920949250093,False,-0.48161290476952634
a2-42e58b2cdd6d9fd0c45f,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-a2561503b5d0,g-bd62d2d752385cc7,S4,16,4.515449934959718,0.25,1103,COBYLA,3,120,120,120,86,EVALUATION_BUDGET_EXHAUSTED,5.447208452038467,1.0255596865432468,1.4937183427894611,0.012792780042091426,0.006767854779758787,0.5290370628972642,2.6224148676903547,0.051171120168365704,False,-0.46815865624621433
a2-42edea530c1acb4f65f4,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-420d9636beee,g-e0c69f84d376b633,S5,19,5.719569917615643,0.25,3301,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,130.00732327252626,1.0312684631709128,1.4885509722655288,0.004765005693154245,0.004765005693154245,1.0,3.3976333414785493,0.019060022772616977,False,-0.457282509094616
a2-436ae50cbb8993ff8a37,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-5b0627539151,g-a712031e7959d564,S3,13,3.2144199392957367,0.05,1103,COBYLA,3,120,120,120,88,EVALUATION_BUDGET_EXHAUSTED,0.6242297580465674,0.4992999041902406,1.9018183253526084,0.02830021972373819,0.0027731454245421634,0.09799024359574326,1.666209746708246,0.5660043944747637,False,-1.4025184211623678
a2-43d777e32d357ade016c,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,S4,16,4.214419939295737,0.1,3301,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,5.386765232309699,0.8973244603027822,1.7427998484589733,0.019077816559434812,0.006673062049667513,0.34978122516684923,2.49494860785823,0.19077816559434807,False,-0.845475388156191
a2-441a5e91307c7f01163b,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,5.418539921951662,0.1,2207,COBYLA,3,120,120,120,91,EVALUATION_BUDGET_EXHAUSTED,134.56547505035996,0.8806460399338062,1.6531494936689248,0.016918499578124493,0.013248111026960278,0.7830547245507513,3.6469017668346324,0.1691849957812449,False,-0.7725034537351186
a2-444ac14c7af9e05d5023,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-e442db508705,g-548c8c6335dd2a2e,S1,7,2.1072099696478683,0.5,2207,COBYLA,3,120,120,120,92,EVALUATION_BUDGET_EXHAUSTED,0.25495787896215916,0.9476460463479952,1.5870372250835894,0.10803627385832912,0.10803627385832912,1.0,1.1407795667231437,0.21607254771665824,False,-0.6393911787355941
a2-445105b8020d21a2c241,discovery,POST_HOC_DISCOVERY_SENSITIVITY,task-v2-8f4071cbe937,g-8a16a856f5377a40,S3,13,3.612359947967774,0.25,3301,COBYLA,3,120,120,120,89,EVALUATION_BUDGET_EXHAUSTED,0.6345523428171873,1.0130017059191194,1.6944259382182238,0.02457639269883631,0.011556333771881245,0.4702209113231022,2.002878085836408,0.09830557079534524,False,-0.6814242322991044
