run_id,phase,evidence_identity,matrix_role,split,task_id,base_graph_id,base_instance_id,size_m,n_nodes,n_edges,state_space_size,n_candidate_routes,n_feasible_routes,n_feasible_states,route_feasible_fraction,feasible_state_fraction,dilution_score,objective_id,objective_name,objective_role,depth,p2_initialization_seed_set,optimizer_seed,selected_p2_seed,selected_p2_run_id,p3_initial_parameters,initial_parameters,terminal_parameters,best_evaluated_parameters,optimizer,eval_budget,nfev,tracked_optimizer_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,objective_start,objective_final,objective_improvement,expected_mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,runtime_s,peak_memory_mb,execution_status,failure_reason,resource_censored,config_sha256,manifest_sha256,raw_statevector_persisted,failure_lineage
phase3-7791ecf31ae435cbd9f74c80,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3085c55becb7a244,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,3,3,0.375,0.00018310546875,3.737298684576074,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-9aa690a62d16c47a46bfbdf6,"[4.9683872859366875, 3.9577771402344784, 0.0, 2.4063231927502233, 0.13096064959815173, 0.0]","[4.9683872859366875, 3.9577771402344784, 0.0, 2.4063231927502233, 0.13096064959815173, 0.0]","[6.589497465714006, 4.294415739389593, -0.0938028562283724, 2.4499573824873853, 0.1505048320404997, -0.017389259498884875]","[6.589497465714006, 4.294415739389593, -0.0938028562283724, 2.4499573824873853, 0.1505048320404997, -0.017389259498884875]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.7991746582240562,1.5123532360927436,0.28682142213131256,1.5123532360927436,0.07136691044033468,1.1479305269892996,0.2930557986631088,1.4409863256524087,0.011666247462972493,0.00845768995489343,0.7249709027463455,63.71326614444711,1.8042298689676521,0.1,0.9705968340800393,1.1118927973199328,False,0.011666247462972483,0.00041428564971313087,True,True,1.0000000000000009,20.26499403268099,157.62890625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-93d035635efcb01d6bea6289,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3085c55becb7a244,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,3,3,0.375,0.00018310546875,3.737298684576074,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-9aa690a62d16c47a46bfbdf6,"[4.9683872859366875, 3.9577771402344784, 0.0, 2.4063231927502233, 0.13096064959815173, 0.0]","[4.9683872859366875, 3.9577771402344784, 0.0, 2.4063231927502233, 0.13096064959815173, 0.0]","[6.104923436361931, 4.823132371646498, -0.10374306518368748, 2.585481925391628, 0.09026136300493985, 0.0726200189729672]","[6.104923436361931, 4.823132371646498, -0.10374306518368748, 2.585481925391628, 0.09026136300493985, 0.0726200189729672]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9964412206953439,0.9788296041938245,0.017611616501519434,1.7271527677669456,0.08996440118732404,1.1397705388118253,0.49741782776779614,1.6371883665796214,0.02117039580617558,0.014871692298630322,0.7024758740831916,115.6185882961269,2.0630276623324275,0.1,0.8843837037038967,1.1319932998324957,False,0.02117039580617564,0.0012916473599142997,True,True,0.9999999999999971,5.992134512402117,157.62890625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-17c2aab558d6a93a7d0a1a4c,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-3085c55becb7a244,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,3,3,0.375,0.00018310546875,3.737298684576074,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-9aa690a62d16c47a46bfbdf6,"[4.9683872859366875, 3.9577771402344784, 0.0, 2.4063231927502233, 0.13096064959815173, 0.0]","[4.9683872859366875, 3.9577771402344784, 0.0, 2.4063231927502233, 0.13096064959815173, 0.0]","[6.139012323398369, 4.803053210273817, -0.08629064118900524, 2.5823567163055756, 0.08799309072997578, 0.06472937671235285]","[6.139012323398369, 4.803053210273817, -0.08629064118900524, 2.5823567163055756, 0.08799309072997578, 0.06472937671235285]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.073601410645189,0.8823659762854703,0.19123543435971868,1.7057629683768436,0.08823685873076514,1.1352238033611026,0.4823023062849758,1.6175261096460782,0.02121060043163173,0.014954358045260605,0.7050417122072092,115.83815915728475,2.063851647314867,0.1,0.8823659762854703,1.1269681742043551,False,0.02121060043163177,0.0020679367858909975,True,True,0.9999999999999981,5.0399879943579435,157.62890625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-ac05499b708a07ec588ff586,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-36fee5433e047900,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,2,2,0.25,0.0001220703125,3.9133899436317554,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-2758b09fa2e8bc70061af79c,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.7538628934313976, 4.3184070956622165, 2.3204446462964907, 0.11476529146893058]","[2.7538628934313976, 4.3184070956622165, 2.3204446462964907, 0.11476529146893058]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.63146957395936,1.9484654533545038,0.6830041206048563,1.9484654533545038,0.10729153632031259,1.2850974283680956,0.5560764886660952,1.8411739170341908,0.0016085502541883284,0.0016085502541883284,1.0,13.177243682310786,1.119824577272449,0.1,1.1141041709131063,1.1685092127303183,False,0.0016085502541883301,0.0015591587299774307,True,True,0.9999999999999989,12.856657674536109,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-2758b09fa2e8bc70061af79c,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-36fee5433e047900,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,2,2,0.25,0.0001220703125,3.9133899436317554,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-2758b09fa2e8bc70061af79c,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.170345515068338, 4.067436574568329, 2.402080112726451, 0.13767909083382607]","[5.170345515068338, 4.067436574568329, 2.402080112726451, 0.13767909083382607]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.582029903628708,1.762949690781965,0.8190802128467431,1.762949690781965,0.08813407294530753,1.2025440666969338,0.4722715511397236,1.6748156178366573,0.00319985229673717,0.00319985229673717,1.0,26.213190014870897,1.4185198756415145,0.1,1.0742840230639634,1.1470686767169178,False,0.003199852296737169,0.0003302696946287792,True,True,1.0000000000000002,12.29634531121701,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-dea9429a800d856fd9d76db3,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-36fee5433e047900,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,2,2,0.25,0.0001220703125,3.9133899436317554,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-2758b09fa2e8bc70061af79c,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[3.299168266774021, 1.8021129846019213, 2.2779265593131295, -0.18022317599207405]","[3.299168266774021, 1.8021129846019213, 2.2779265593131295, -0.18022317599207405]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.70799604870961,1.814471732209626,0.8935243164999842,1.814471732209626,0.09162720067537926,1.2609441948094653,0.4619003367247815,1.7228445315342467,0.0014937655098894436,0.0014937655098894436,1.0,12.236927057014322,1.0876723712624994,0.1,1.0946919059065345,1.1484087102177554,False,0.0014937655098894436,0.001422460089539987,True,True,1.0,13.479461402632296,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-74ff8fffc732dd418997c035,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-36fee5433e047900,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,2,2,0.25,0.0001220703125,3.9133899436317554,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-2758b09fa2e8bc70061af79c,"[5.170345515068338, 4.067436574568329, 0.0, 2.402080112726451, 0.13767909083382607, 0.0]","[5.170345515068338, 4.067436574568329, 0.0, 2.402080112726451, 0.13767909083382607, 0.0]","[6.40936353477436, 4.416286973755273, 0.46963122682444713, 2.4435673359971815, 0.35884225395824826, -0.21714666639474117]","[6.40936353477436, 4.416286973755273, 0.46963122682444713, 2.4435673359971815, 0.35884225395824826, -0.21714666639474117]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.762949690781965,1.5078406709533116,0.2551090198286534,1.5078406709533116,0.0706754110466717,1.1494462258268887,0.2877190340797509,1.4371652599066393,0.00898614889044929,0.00898614889044929,1.0,73.61453171056058,1.8669635537228195,0.1,0.9968985302246719,1.1118927973199328,False,0.008986148890449294,0.0016269539182574844,True,True,0.9999999999999996,25.850960737094283,157.7421875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-88a36c1b959ac15bafdc4fc2,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-36fee5433e047900,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,2,2,0.25,0.0001220703125,3.9133899436317554,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-2758b09fa2e8bc70061af79c,"[5.170345515068338, 4.067436574568329, 0.0, 2.402080112726451, 0.13767909083382607, 0.0]","[5.170345515068338, 4.067436574568329, 0.0, 2.402080112726451, 0.13767909083382607, 0.0]","[6.536883494072478, 4.941973266424035, -0.3125939995918181, 2.585735214877482, 0.09610570654699714, 0.07711868558649111]","[6.536883494072478, 4.941973266424035, -0.3125939995918181, 2.585735214877482, 0.09610570654699714, 0.07711868558649111]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9968001477032629,0.9820861615813841,0.014713986121878797,1.6815008597459375,0.08634033144022445,1.1340990028563527,0.4610615254493607,1.595160528305713,0.017913838418615886,0.017913838418615886,1.0,146.75016432530134,2.1665785962265116,0.1,0.9125266824640419,1.1269681742043551,False,0.017913838418615893,0.0005773105184901095,True,True,0.9999999999999996,3.74999360088259,157.7421875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-fd7625a67a3b9d9bae794d5c,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-36fee5433e047900,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,2,2,0.25,0.0001220703125,3.9133899436317554,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-2758b09fa2e8bc70061af79c,"[5.170345515068338, 4.067436574568329, 0.0, 2.402080112726451, 0.13767909083382607, 0.0]","[5.170345515068338, 4.067436574568329, 0.0, 2.402080112726451, 0.13767909083382607, 0.0]","[6.405873547554521, 4.945838375889881, -0.38707945789685033, 2.5765775851531667, 0.09841888438492476, 0.06632899691562635]","[6.405873547554521, 4.945838375889881, -0.38707945789685033, 2.5765775851531667, 0.09841888438492476, 0.06632899691562635]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0742840230639634,0.9164200472612958,0.15786397580266764,1.6747101563172764,0.08578671087831302,1.133082416030608,0.45584102940835514,1.5889234454389634,0.017503305897817407,0.017503305897817407,1.0,143.3870819149202,2.156510026465813,0.1,0.9164200472612958,1.1269681742043551,False,0.017503305897817387,0.0003217870459294031,True,True,1.000000000000001,5.302491303533316,157.7421875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-a1b061a3fc29447cfdf65a2a,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-3db61e2042ab502757eb82a5,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.9051833801323275, 4.406788403043958, 2.306232574428925, 0.12024143184562198]","[2.9051833801323275, 4.406788403043958, 2.306232574428925, 0.12024143184562198]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.674329887509895,1.9602530979662711,0.714076789543624,1.9602530979662711,0.10615424871246144,1.2858243878447848,0.5682744614090247,1.8540988492538097,0.0010823574950688214,0.0010823574950688214,1.0,17.73334519920757,1.2487906681739935,0.1,1.116329276938044,1.1685092127303183,False,0.0010823574950688199,6.644379097839326e-05,True,True,1.0000000000000013,18.07249883003533,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-3db61e2042ab502757eb82a5,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-3db61e2042ab502757eb82a5,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.607628264157457, 4.042265142717162, 2.3899135691089786, 0.13928293828921218]","[5.607628264157457, 4.042265142717162, 2.3899135691089786, 0.13928293828921218]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.60213142566541,1.6918377544428658,0.9102936712225442,1.6918377544428658,0.07996804913450752,1.190574396823419,0.4212953084849396,1.6118697053083584,0.002034694627958397,0.002034694627958397,1.0,33.33643678447038,1.522919177749274,0.1,1.075532909274179,1.1269681742043551,False,0.0020346946279583954,0.00030986038130528804,True,True,1.0000000000000009,16.46148374211043,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-9f6e2c6d193dec726c10c12d,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-3db61e2042ab502757eb82a5,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.409029680094944, 1.7502716972611767, 2.31433058596553, -0.18891316713943604]","[4.409029680094944, 1.7502716972611767, 2.31433058596553, -0.18891316713943604]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.7267635839233906,1.8294509852881218,0.8973125986352688,1.8294509852881218,0.08518481443321088,1.2508392059005236,0.49342696495438726,1.744266170854911,0.0008656089956996578,0.0008656089956996578,1.0,14.182137785543194,1.1517417004159272,0.1,1.090371452675682,1.1433835845896148,False,0.0008656089956996582,0.009366566830471837,True,True,0.9999999999999997,7.882784925401211,157.5703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-ac655706e23d67db8abcf479,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-3db61e2042ab502757eb82a5,"[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[6.768198229941531, 4.268223370243869, -0.13567295166590698, 2.4353210741204645, 0.10408542289444175, 0.030612885696047715]","[6.768198229941531, 4.268223370243869, -0.13567295166590698, 2.4353210741204645, 0.10408542289444175, 0.030612885696047715]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.6918377544428658,1.527727546836411,0.16411020760645467,1.527727546836411,0.0681835434705739,1.1492694424272145,0.3102745609386227,1.4595440033658376,0.0042366501291000525,0.0042366501291000525,1.0,69.41327571517526,1.8414425398850922,0.1,1.0407993274761551,1.1105743894130615,False,0.004236650129100051,0.0014124749048858298,True,True,1.0000000000000004,26.81094870902598,157.703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-75e2bb0283bccc0c91a682c8,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-3db61e2042ab502757eb82a5,"[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[6.6000060119007555, 4.861877020575002, -0.24729974616786268, 2.5966115732211015, 0.10227300258306936, 0.07512254586198827]","[6.6000060119007555, 4.861877020575002, -0.24729974616786268, 2.5966115732211015, 0.10227300258306936, 0.07512254586198827]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9979653053720416,0.9902500521865485,0.007715253185493154,1.727588309536598,0.08662074639014766,1.1379139581232547,0.503053605023196,1.6409675631464504,0.009749947813451499,0.009749947813451499,1.0,159.74314497558936,2.2034222304413813,0.1,0.993758207505417,1.1269681742043551,False,0.0097499478134515,0.0003237517881550106,True,True,0.9999999999999998,7.158689634874463,157.703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-ca257c8a7ce3b1f009337f08,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-792beeb2f8a2ab19,g-22d56a3beb2cd856,phase3-m14-b02-g-22d56a3beb2cd856,14,9,14,16384,8,1,1,0.125,6.103515625e-05,4.214419939295737,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-3db61e2042ab502757eb82a5,"[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[5.607628264157457, 4.042265142717162, 0.0, 2.3899135691089786, 0.13928293828921218, 0.0]","[6.5235493219598535, 4.859406939952472, 0.5120432421194384, 2.5778768495696904, 0.2155504100852218, -0.07949686744935013]","[6.5235493219598535, 4.859406939952472, 0.5120432421194384, 2.5778768495696904, 0.2155504100852218, -0.07949686744935013]",COBYLA,240,240,240,241,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.075532909274179,0.991716209845599,0.08381669942857994,1.6542568663805455,0.08095147653964554,1.1237277504640626,0.44957763937683737,1.5733053898408997,0.009540581746346267,0.009540581746346267,1.0,156.31289133213724,2.1939947963399917,0.1,0.991716209845599,1.1118927973199328,False,0.00954058174634626,0.0007253545034943548,True,True,1.0000000000000007,5.104550892487168,157.703125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b8862a804a9448857103f594,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-e3c4987cb4f420e6,g-f9e9faf277cb53e1,phase3-m14-b03-g-f9e9faf277cb53e1,14,8,14,16384,8,8,8,1.0,0.00048828125,3.311329952303793,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-331380a4bcc8bb7d000ae4dd,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.4650991506822812, 4.4816275321081065, 2.2441517021367723, 0.09626611944295559]","[2.4650991506822812, 4.4816275321081065, 2.2441517021367723, 0.09626611944295559]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.441766114366748,1.7674001088104627,0.6743660055562852,1.7674001088104627,0.1403878301129348,1.2032058173931048,0.42380646130442284,1.6270122786975278,0.013311721653219517,0.004480614924048972,0.33659169270304784,27.26240594579357,1.4355641802908077,0.1,0.9626254775350196,1.1311100959342164,False,0.013311721653219503,0.0006011546116955063,True,True,1.0000000000000009,17.709338766522706,157.546875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-331380a4bcc8bb7d000ae4dd,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,development,task-p3-e3c4987cb4f420e6,g-f9e9faf277cb53e1,phase3-m14-b03-g-f9e9faf277cb53e1,14,8,14,16384,8,8,8,1.0,0.00048828125,3.311329952303793,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-331380a4bcc8bb7d000ae4dd,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.288707885707412, 4.025988217537602, 2.4795483569295556, 0.11913859463164184]","[5.288707885707412, 4.025988217537602, 2.4795483569295556, 0.11913859463164184]",COBYLA,120,120,120,121,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.4856030213293963,1.4968528515061084,0.9887501698232879,1.4968528515061084,0.11149516715916319,1.0967873389523095,0.2885703453946355,1.385357684346945,0.03419580976410491,0.0062476480051373885,0.18270215117688185,70.03301839688686,1.84530284468103,0.1,0.7399116280083564,1.1110095934216535,False,0.034195809764104954,0.000486027160833985,True,True,0.9999999999999988,7.452514900825918,157.546875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
