run_id,phase,evidence_identity,matrix_role,split,task_id,base_graph_id,base_instance_id,size_m,n_nodes,n_edges,state_space_size,n_candidate_routes,n_feasible_routes,n_feasible_states,route_feasible_fraction,feasible_state_fraction,dilution_score,objective_id,objective_name,objective_role,depth,p2_initialization_seed_set,optimizer_seed,selected_p2_seed,selected_p2_run_id,p3_initial_parameters,initial_parameters,terminal_parameters,best_evaluated_parameters,optimizer,eval_budget,nfev,tracked_optimizer_evaluations,total_objective_evaluations,optimizer_status,optimizer_message,objective_start,objective_final,objective_improvement,expected_mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_fully_feasible,cvar_tail_feasible_mass,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,runtime_s,peak_memory_mb,execution_status,failure_reason,resource_censored,config_sha256,manifest_sha256,raw_statevector_persisted,failure_lineage
phase3-5d0d6bdb1f9cc7d1d41876d8,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-3ab446ca7d78a781,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,4,4,0.3333333333333333,3.814697265625e-06,5.418539921951662,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-5d0d6bdb1f9cc7d1d41876d8,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.916302173263064, 4.3460240319353645, 3.6869418657996387, -1.1600690217623648]","[5.916302173263064, 4.3460240319353645, 3.6869418657996387, -1.1600690217623648]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8572703230921648,1.3415512802493703,1.5157190428427945,1.3415512802493703,0.0403156503886528,1.0466111333432118,0.2546244965175063,1.301235629860719,0.0059315163338395,0.0026255632797809,0.4426462192815613,1554.9114178180398,3.191705652624191,0.1,0.9708022167929664,1.0285714285714285,False,0.0059315163338395,0.0940684836661604,True,True,1.0000000000000004,213.31197330728173,353.46484375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-479660e4e509e41c142d9b83,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-3ab446ca7d78a781,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,4,4,0.3333333333333333,3.814697265625e-06,5.418539921951662,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-5d0d6bdb1f9cc7d1d41876d8,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.9009334991846885, 3.5886130682894257, 2.329428108578741, 0.13036137363208203]","[5.9009334991846885, 3.5886130682894257, 2.329428108578741, 0.13036137363208203]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.050109663679242,1.8321492969255964,1.2179603667536458,1.8321492969255964,0.0988642295443197,1.096335112319175,0.6369499550621014,1.7332850673812763,0.0051210934012444,0.0014126403114244,0.2758474022522491,1342.463908575823,3.127902618753672,0.1,1.0008420853757127,1.068772433596554,False,0.0051210934012444,0.0004982683362829,True,True,0.9999999999999992,212.40854213479903,353.58984375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-5e98ae0d626f95a068071d70,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-3ab446ca7d78a781,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,4,4,0.3333333333333333,3.814697265625e-06,5.418539921951662,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-5d0d6bdb1f9cc7d1d41876d8,"[5.916302173263064, 4.3460240319353645, 0.0, 3.6869418657996387, -1.1600690217623648, 0.0]","[5.916302173263064, 4.3460240319353645, 0.0, 3.6869418657996387, -1.1600690217623648, 0.0]","[6.301510121310576, 5.136862643814094, 0.6826797886993424, 3.8816352734681496, -1.1182790996824084, -0.14506102608554042]","[6.301510121310576, 5.136862643814094, 0.6826797886993424, 3.8816352734681496, -1.1182790996824084, -0.14506102608554042]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.3415512802493703,1.2054975751810784,0.1360537050682919,1.2054975751810784,0.0366458947399822,1.0303733555969543,0.1384783248441415,1.1688516804410924,0.0158533503260277,0.0068587236830907,0.4326355970214233,4155.860667866222,3.6186609786851376,0.1,0.87419814753757,1.0285714285714285,False,0.0158533503260277,0.0841466496739723,True,True,1.000000000000003,612.7603104542941,361.82421875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-1f8bc87c017b9c26307a661e,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-3ab446ca7d78a781,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,4,4,0.3333333333333333,3.814697265625e-06,5.418539921951662,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-5d0d6bdb1f9cc7d1d41876d8,"[5.916302173263064, 4.3460240319353645, 0.0, 3.6869418657996387, -1.1600690217623648, 0.0]","[5.916302173263064, 4.3460240319353645, 0.0, 3.6869418657996387, -1.1600690217623648, 0.0]","[6.572476263420051, 4.381916862102204, 1.3689120494652338, 4.0087177149040505, -1.3346832454242097, -0.18285316399113483]","[6.572476263420051, 4.381916862102204, 1.3689120494652338, 4.0087177149040505, -1.3346832454242097, -0.18285316399113483]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9940684836661604,0.9672679272011888,0.0268005564649717,1.3703393011364242,0.057726360642199,1.015495607251064,0.2971173332431627,1.3126129404942255,0.0327320727988113,0.014932501758165,0.4562039761413256,8580.516491771596,3.9335134303633,0.1,0.7123924041429683,1.03862167982771,False,0.0327320727988113,0.0264028117109892,True,True,1.0,571.3584056487307,361.92578125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-06ca9317c0eca7cb72191196,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-3ab446ca7d78a781,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,4,4,0.3333333333333333,3.814697265625e-06,5.418539921951662,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-5d0d6bdb1f9cc7d1d41876d8,"[5.916302173263064, 4.3460240319353645, 0.0, 3.6869418657996387, -1.1600690217623648, 0.0]","[5.916302173263064, 4.3460240319353645, 0.0, 3.6869418657996387, -1.1600690217623648, 0.0]","[5.4759442105680645, 4.220163049757454, -1.484242781100058, 3.046858866912049, -0.5983162216709149, 0.17888534637651096]","[5.4759442105680645, 4.220163049757454, -1.484242781100058, 3.046858866912049, -0.5983162216709149, 0.17888534637651096]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9708022167929664,0.5717514177126102,0.3990507990803562,1.5273315762110418,0.0694939608154117,0.9858791831877376,0.4719584322078918,1.4578376153956294,0.0474293717124465,0.022905501782099,0.4829391778784233,12433.325218187589,4.0945872936281,0.1,0.5717514177126102,1.0486719310839911,False,0.0474293717124467,0.0058830669308148,True,True,0.9999999999999968,593.200846021995,361.99609375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-2970a4299545cd0bc356520e,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-9d3698769d5819aa,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,12,12,1.0,1.1444091796875e-05,4.941418667231999,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,1103.0,phase3-2970a4299545cd0bc356520e,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.198241050876777, 4.3342456227446515, 3.166051829602006, -0.7297092599467142]","[3.198241050876777, 4.3342456227446515, 3.166051829602006, -0.7297092599467142]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8345372648453524,1.295915217361775,1.5386220474835774,1.295915217361775,0.0811905840131045,1.0769368133795316,0.1377878199691382,1.2147246333486694,0.0106698323276965,0.0032416783671791,0.303817179841193,932.3441752372308,2.9695762619396646,0.1,0.94348373841065,1.0671931083991386,False,0.0106698323276966,0.0016670210145442,True,True,0.9999999999999972,212.2663327148184,353.41015625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-918d63ca4460f75999c45eb1,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-9d3698769d5819aa,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,12,12,1.0,1.1444091796875e-05,4.941418667231999,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,1103.0,phase3-2970a4299545cd0bc356520e,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.203384488872557, 4.184257490642501, 2.4057812993011103, 0.09237050781372959]","[5.203384488872557, 4.184257490642501, 2.4057812993011103, 0.09237050781372959]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.668983632233884,1.6063010997644145,1.06268253246947,1.6063010997644145,0.1337949594290073,1.1347771605391903,0.3377289797962167,1.472506140335407,0.0096241869774062,0.0027230282654765,0.2829359271457532,840.9742903350651,2.924782719060357,0.1,0.9995608554675568,1.1274946159368269,False,0.0096241869774063,2.304765319532942e-05,True,True,0.999999999999998,215.09108081366867,353.59375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b3bf5735d8ff3b05677d7a7a,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-9d3698769d5819aa,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,12,12,1.0,1.1444091796875e-05,4.941418667231999,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,1103.0,phase3-2970a4299545cd0bc356520e,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.895132060706139, 3.6937462312294285, 2.3815088166192138, 0.10007350328777195]","[4.895132060706139, 3.6937462312294285, 2.3815088166192138, 0.10007350328777195]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8262191469188167,1.7059193458957176,1.1202998010230991,1.7059193458957176,0.1411091274412335,1.1489207104955086,0.4158895079589754,1.564810218454484,0.0086801622800091,0.0024535286241795,0.2826593034821652,758.4841535769039,2.879946511838638,0.1,1.0104052873259983,1.130940416367552,False,0.0086801622800091,2.9794393673107652e-05,True,True,1.0000000000000009,215.80770375486463,353.671875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-b4702686a0c2da2ba903b904,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-9d3698769d5819aa,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,12,12,1.0,1.1444091796875e-05,4.941418667231999,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,1103.0,phase3-2970a4299545cd0bc356520e,"[3.198241050876777, 4.3342456227446515, 0.0, 3.166051829602006, -0.7297092599467142, 0.0]","[3.198241050876777, 4.3342456227446515, 0.0, 3.166051829602006, -0.7297092599467142, 0.0]","[3.703558421294265, 4.376570389980783, 0.6457079660354385, 3.1385742994539356, -0.5609390741929596, -0.14583675218461828]","[3.703558421294265, 4.376570389980783, 0.6457079660354385, 3.1385742994539356, -0.5609390741929596, -0.14583675218461828]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.295915217361775,1.2182597987530428,0.0776554186087321,1.2182597987530428,0.0742409443572473,1.050207216976494,0.0938116374193007,1.144018854395796,0.0286915160207797,0.008717006105234,0.3038182471404025,2507.102925250427,3.3991721636154777,0.1,0.7594331540935103,1.053697056712132,False,0.0286915160207798,0.0010953744815317,True,True,0.9999999999999976,608.810071204789,361.98046875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-a728af5bfdf93eb4f9076356,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-9d3698769d5819aa,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,12,12,1.0,1.1444091796875e-05,4.941418667231999,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,1103.0,phase3-2970a4299545cd0bc356520e,"[3.198241050876777, 4.3342456227446515, 0.0, 3.166051829602006, -0.7297092599467142, 0.0]","[3.198241050876777, 4.3342456227446515, 0.0, 3.166051829602006, -0.7297092599467142, 0.0]","[3.9440123494961887, 5.142369805034909, -1.2361109197168505, 3.133402066765373, -0.7090353636281551, 0.15775344752150855]","[3.9440123494961887, 5.142369805034909, -1.2361109197168505, 3.133402066765373, -0.7090353636281551, 0.15775344752150855]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9893301676723034,0.9495143545433068,0.0398158131289966,1.240813081982897,0.0842805006448042,1.022792449961707,0.1337401313763859,1.1565325813380922,0.0504856454566931,0.0154221060089747,0.3054750685955662,4411.503014199792,3.6445865802985296,0.1,0.5440240837082864,1.053697056712132,False,0.0504856454566932,0.0002202871596448,True,True,0.9999999999999984,567.7419420201331,362.078125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-f5c884afd58b7e4e5ac2e8ca,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-9d3698769d5819aa,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,12,12,1.0,1.1444091796875e-05,4.941418667231999,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,1103.0,phase3-2970a4299545cd0bc356520e,"[3.198241050876777, 4.3342456227446515, 0.0, 3.166051829602006, -0.7297092599467142, 0.0]","[3.198241050876777, 4.3342456227446515, 0.0, 3.166051829602006, -0.7297092599467142, 0.0]","[3.8916421412166513, 5.084604487783339, 1.313049392207375, 3.1297820611410367, -0.5596460990803724, -0.15092767427983164]","[3.8916421412166513, 5.084604487783339, 1.313049392207375, 3.1297820611410367, -0.5596460990803724, -0.15092767427983164]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.94348373841065,0.5818317747769567,0.3616519636336933,1.234542323949655,0.0704179237397598,1.0303518301753811,0.1337725700345141,1.1641244002098952,0.0461319748974428,0.0142083138794933,0.3079927514718422,4031.073475838416,3.6054207142682473,0.1,0.5818317747769567,1.03862167982771,False,0.0461319748974427,0.0192582129446162,True,True,1.000000000000002,598.4399570887908,362.171875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-d5a1286902d20be74ae4da04,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-a7855c2ee4b44f07,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,7,7,0.5833333333333334,6.67572021484375e-06,5.175501873265367,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",1103.0,2207.0,phase3-3e59b38f391575b680b3f3be,,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[4.886396199456172, 4.087969298684491, 0.4295587571435167, -1.0132366782236502]","[4.886396199456172, 4.087969298684491, 0.4295587571435167, -1.0132366782236502]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.1000050044980254,1.303162884780318,1.7968421197177074,1.303162884780318,0.0508629076845924,1.0490860796906256,0.2032138974050995,1.2522999770957253,0.011739275254555,0.0035699520694425,0.3041032765678882,1758.503184188623,3.245143159047216,0.1,0.916365988178503,1.03862167982771,False,0.0117392752545551,0.0219954851983908,True,True,0.9999999999999988,214.6222428791225,353.140625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-3e59b38f391575b680b3f3be,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-a7855c2ee4b44f07,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,7,7,0.5833333333333334,6.67572021484375e-06,5.175501873265367,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",2207.0,2207.0,phase3-3e59b38f391575b680b3f3be,,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.813667296598444, 5.167682724593579, 3.7940775228679002, -1.1497802961641248]","[5.813667296598444, 5.167682724593579, 3.7940775228679002, -1.1497802961641248]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.8138115832494024,1.1826904303230044,1.631121152926398,1.1826904303230044,0.0389708833838233,1.043192033220972,0.1005275137182108,1.143719546939179,0.0083285072986481,0.0026036988820953,0.3126249144931387,1247.581838455331,3.096069043933741,0.1,0.9474415572289042,1.0285714285714285,False,0.0083285072986481,0.0916714927013518,True,True,0.9999999999999988,213.9453293532133,353.42578125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-cdf160addd348a1c1300e897,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-a7855c2ee4b44f07,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,7,7,0.5833333333333334,6.67572021484375e-06,5.175501873265367,P2_O0,MEAN_ENERGY_PREPARATION,COMMON_INITIALIZATION_PREPARATION,2,"[1103, 2207, 3301]",3301.0,2207.0,phase3-3e59b38f391575b680b3f3be,,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.467920352773079, 3.8614556440714956, 2.3713244688539934, 0.10243523537564994]","[5.467920352773079, 3.8614556440714956, 2.3713244688539934, 0.10243523537564994]",COBYLA,120,120,120,121,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.995150771350403,1.766161362950622,1.2289894083997808,1.766161362950622,0.1100256820711308,1.1054435297914609,0.5506921510880296,1.6561356808794891,0.0099089515920313,0.0031944647555023,0.3223817096928063,1484.3269749379858,3.171529580032988,0.1,0.9688124720165724,1.092318736539842,False,0.0099089515920314,0.0001138074367681,True,True,0.9999999999999966,212.47816630639136,353.55859375,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-cbbe3aabe8f81f704e5b4d46,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-a7855c2ee4b44f07,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,7,7,0.5833333333333334,6.67572021484375e-06,5.175501873265367,O0,MEAN_ENERGY,STANDARD_BASELINE,3,"[1103, 2207, 3301]",,2207.0,phase3-3e59b38f391575b680b3f3be,"[5.813667296598444, 5.167682724593579, 0.0, 3.7940775228679002, -1.1497802961641248, 0.0]","[5.813667296598444, 5.167682724593579, 0.0, 3.7940775228679002, -1.1497802961641248, 0.0]","[5.794856174510796, 6.056016385280444, -0.3440121777989219, 3.904000942075815, -1.3112618381685737, 0.13186867481899253]","[5.794856174510796, 6.056016385280444, -0.3440121777989219, 3.904000942075815, -1.3112618381685737, 0.13186867481899253]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.1826904303230044,1.1253368542163271,0.057353576106677,1.1253368542163271,0.0352646588177594,1.039075618061941,0.0509965773366281,1.090072195398568,0.0094194053261379,0.0032618357818391,0.3462889289611383,1410.994622751483,3.1495253586772334,0.1,0.9368863083429898,1.0285714285714285,False,0.0094194053261378,0.0905805946738621,True,True,1.0000000000000009,609.2578755039722,361.86328125,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-e1bb6b556dfb10b85a6a159b,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-a7855c2ee4b44f07,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,7,7,0.5833333333333334,6.67572021484375e-06,5.175501873265367,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,STATEVECTOR_MECHANISTIC_CAPACITY_CONTROL,3,"[1103, 2207, 3301]",,2207.0,phase3-3e59b38f391575b680b3f3be,"[5.813667296598444, 5.167682724593579, 0.0, 3.7940775228679002, -1.1497802961641248, 0.0]","[5.813667296598444, 5.167682724593579, 0.0, 3.7940775228679002, -1.1497802961641248, 0.0]","[5.981363691940553, 4.98740655890977, -1.4136124719722238, 2.9900136040898673, -0.5484270732640648, 0.1684970022246456]","[5.981363691940553, 4.98740655890977, -1.4136124719722238, 2.9900136040898673, -0.5484270732640648, 0.1684970022246456]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9916714927013518,0.9320925081261549,0.0595789845751969,1.4128808111061075,0.0743742451524699,0.9885849200518442,0.3499216459017934,1.3385065659536384,0.0679074918738451,0.0230216338225849,0.3390146386992665,10172.30945701558,4.007419563598636,0.1,0.3709234969912189,1.0486719310839911,False,0.0679074918738452,0.005794480807513,True,True,0.9999999999999992,567.1247792830691,361.9765625,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
phase3-a3f45cf4084b0aeb81e00c32,PHASE_3_EMPIRICAL_DILUTION_SCALING,PREREGISTERED_EMPIRICAL_DILUTION_SCALING,PRIMARY_MATRIX,extrapolation_holdout,task-p3-a7855c2ee4b44f07,g-3e6704b429f1ca32,phase3-m20-b00-g-3e6704b429f1ca32,20,10,20,1048576,12,7,7,0.5833333333333334,6.67572021484375e-06,5.175501873265367,O3,CVAR_ENERGY,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,"[1103, 2207, 3301]",,2207.0,phase3-3e59b38f391575b680b3f3be,"[5.813667296598444, 5.167682724593579, 0.0, 3.7940775228679002, -1.1497802961641248, 0.0]","[5.813667296598444, 5.167682724593579, 0.0, 3.7940775228679002, -1.1497802961641248, 0.0]","[6.448927666112657, 5.2508289569197215, 0.6607570136037422, 2.9120135607525635, -0.367757380620269, -0.13136642083684413]","[6.448927666112657, 5.2508289569197215, 0.6607570136037422, 2.9120135607525635, -0.367757380620269, -0.13136642083684413]",COBYLA,240,240,240,241,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.9474415572289042,0.652540626734272,0.2949009304946322,1.3216146110576614,0.0549560535024985,1.0131964002500262,0.253462157305137,1.266658557555162,0.0386395329977101,0.012633035700075,0.3269458691652323,5788.069564658135,3.762533742102427,0.1,0.652540626734272,1.03862167982771,False,0.0386395329977101,0.0070572165184711,True,True,0.9999999999999996,597.7214542971924,361.9921875,SUCCESS,,False,d7edcf4ca084e975b0b8d916d003c9c772e9c801b06175ee7112ef86cdea99f3,018e499280521e6e6764118d14af76ed4cee74fd501addf4dd69087da5bcc557,False,
