task_id,graph_id,optimizer,objective,depth,seed_count,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,median_nfev,median_nit,median_wall_time_s
task-v2-5de325b6f026,g-8a16a856f5377a40,Nelder-Mead,O0,3,3,1.4216196854179184,1.4216196854179184,0.0019475420266719507,0.0011226685721740653,0.576454092799493,0.7257555271461879,120.0,75.0,0.3944810191169381
task-v2-5de325b6f026,g-8a16a856f5377a40,Nelder-Mead,O3,2,3,0.6985362124568415,1.9685455229307505,0.03861077272614927,0.029600902540564626,0.6850806237989253,2.0229771822570566,120.0,70.0,0.2930127289146185
task-v2-5de325b6f026,g-8a16a856f5377a40,Nelder-Mead,O3,3,3,0.7491447797989434,1.9134097656628575,0.033235386769609104,0.025283810765069133,0.7574730968773733,1.9578694260595515,120.0,76.0,0.4234268367290497
task-v2-5de325b6f026,g-8a16a856f5377a40,SLSQP,O0,2,3,1.4321609292032973,1.4321609292032973,0.027951004169320552,0.01803516564719472,0.6452421364879045,1.8826661039023689,116.0,22.0,0.2637160727754235
task-v2-5de325b6f026,g-8a16a856f5377a40,SLSQP,O0,3,3,1.2940937502188459,1.2940937502188459,7.116861062986162e-05,4.884723655718105e-05,0.6863592829039331,-0.7114428235759203,120.0,16.0,0.40552235394716263
task-v2-5de325b6f026,g-8a16a856f5377a40,SLSQP,O3,2,3,0.6993553037634442,1.9649835391014485,0.038534380857947914,0.02971112369952527,0.7666730511970103,2.022117074366289,120.0,22.0,0.29139041900634766
task-v2-5de325b6f026,g-8a16a856f5377a40,SLSQP,O3,3,3,1.0560442319584007,2.0410125245511175,0.003825549234351601,0.002640106915916419,0.7019893213108422,1.0189624845649996,120.0,16.0,0.4094863198697567
task-v2-5f165c277bb9,g-e0c69f84d376b633,COBYLA,O0,2,3,1.5679879297513097,1.5679879297513097,0.010884234453788057,0.0022081601342452345,0.17368084513163218,2.8532778188297057,120.0,93.0,80.66036784183234
task-v2-5f165c277bb9,g-e0c69f84d376b633,COBYLA,O0,3,3,1.2421751865232264,1.2421751865232264,0.0011097381125447622,0.0002531945656300242,0.22815704242996465,1.8617004322067852,120.0,87.0,130.5723964041099
task-v2-5f165c277bb9,g-e0c69f84d376b633,COBYLA,O3,2,3,0.920766877347699,1.5855329041331643,0.01379940919210059,0.002797990889338188,0.20276164366079422,2.956340423539196,120.0,95.0,92.53361128177494
task-v2-5f165c277bb9,g-e0c69f84d376b633,COBYLA,O3,3,3,0.8654207075625856,1.598200853070701,0.019096326002127798,0.00389703425241997,0.21179900360274975,3.097429750725701,120.0,89.0,132.44776543881744
task-v2-5f165c277bb9,g-e0c69f84d376b633,Nelder-Mead,O0,2,3,1.3739977005938901,1.3739977005938901,0.024524233764159232,0.004750915325911124,0.18886298434149182,3.2060753777788045,120.0,71.0,88.87407039571553
task-v2-5f165c277bb9,g-e0c69f84d376b633,Nelder-Mead,O0,3,3,1.241387141396615,1.241387141396615,0.0021394212236310506,0.0008775880573380132,0.2173812423826201,2.146776230430704,120.0,77.0,132.08919119089842
task-v2-5f165c277bb9,g-e0c69f84d376b633,Nelder-Mead,O3,2,3,0.761524173954311,1.8633078064832072,0.02917655264185411,0.005763047689686825,0.19191861033363342,3.281513907109663,120.0,72.0,90.98304055817425
task-v2-5f165c277bb9,g-e0c69f84d376b633,Nelder-Mead,O3,3,3,0.9013790142494366,1.5815083135080141,0.014998464196813934,0.003413764619050814,0.22399141544159376,2.9925267213462545,120.0,75.0,139.15134464763105
task-v2-5f165c277bb9,g-e0c69f84d376b633,SLSQP,O0,2,3,1.2088131073973885,1.2088131073973885,0.000678254182775697,0.0003723889146090589,0.5447751798015795,1.6478724113482328,118.0,22.0,92.3066819999367
task-v2-5f165c277bb9,g-e0c69f84d376b633,SLSQP,O0,3,3,1.1889910068013867,1.1889910068013867,0.0012132841827424072,0.0007930696412456009,0.653655303947845,1.9004424664793733,120.0,16.0,133.0674789417535
task-v2-5f165c277bb9,g-e0c69f84d376b633,SLSQP,O3,2,3,0.7421847927873948,1.5707079976657257,0.031155593623671016,0.006088970694315748,0.19543747963414007,3.31001596113114,120.0,22.0,92.10554660018533
task-v2-5f165c277bb9,g-e0c69f84d376b633,SLSQP,O3,3,3,0.8875774631394042,1.890954612113265,0.021543984768910104,0.003617936993748804,0.16793258222916174,3.14980596399129,120.0,15.0,117.60973559040576
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,COBYLA,O0,2,3,1.7534503633445615,1.7534503633445615,0.005336597244086401,0.0013664744886297778,0.25499244155056827,1.9416843668939434,120.0,92.0,3.8396217729896307
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,COBYLA,O0,3,3,1.5024436086007968,1.5024436086007968,0.0011604029544626387,0.0008740298307736897,0.5679953660797971,1.279028765170234,120.0,90.0,6.909095412120223
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,COBYLA,O3,2,3,1.0587065472577661,2.096001141571157,0.004437602931415161,0.0010873917435765745,0.25678758403185714,1.8615683790551512,120.0,93.0,5.196926941163838
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,COBYLA,O3,3,3,0.9337654604053921,1.8002474796312966,0.012891116687014927,0.005570514136235978,0.4272249441014311,2.324710478837099,120.0,91.0,7.2973326444625854
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,2,3,1.4694638063406797,1.4694638063406797,0.01121214135191066,0.003331845037540423,0.29716402362093336,2.2641085035862543,120.0,71.0,4.417628495953977
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,3,3,1.561980790670326,1.561980790670326,0.0012583460987567723,0.0004945931037911754,0.368579936734515,1.3142200463093645,120.0,74.0,7.232361312024295
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,2,3,0.970652404537742,1.8339391919597998,0.012399363914451522,0.004567342345500406,0.36743389312204755,2.3078193457862497,120.0,71.0,5.103947593830526
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,3,3,0.9169824654762335,1.942077479245624,0.01531250609238742,0.005948132376815517,0.4035112958953547,2.399466213797142,120.0,75.0,6.6998109901323915
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,SLSQP,O0,2,3,1.3720136446973359,1.3720136446973359,0.002599972190119012,0.0023930962814921984,0.8733167769160092,1.6293886419809978,120.0,21.0,4.485837358050048
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,SLSQP,O0,3,3,1.4016435276973311,1.4016435276973311,0.0013108938214360074,0.0009515868105353573,0.7259068545253724,1.331987455828012,120.0,16.0,6.745196078903973
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,SLSQP,O3,2,3,0.8132629308844702,1.7120922762673956,0.02628293413218311,0.009613612584132526,0.36577403006697545,2.6340937859629996,110.0,20.0,4.13765621278435
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,SLSQP,O3,3,3,1.0296969547051067,1.7456399673757712,0.0030254462591612708,0.0013467608000494247,0.3720345459370259,1.6952093822832381,120.0,15.0,6.53872749209404
task-v2-69173fedcdae,g-8a16a856f5377a40,COBYLA,O0,2,3,1.6804249410435181,1.6804249410435181,0.01544267816777286,0.004189992629764838,0.27132551648384956,1.2570145242689164,120.0,95.0,0.5008711749687791
task-v2-69173fedcdae,g-8a16a856f5377a40,COBYLA,O0,3,3,1.3593273044086909,1.3593273044086909,0.03763918668979852,0.014364917918400496,0.7648231872471476,1.6439321342082995,120.0,90.0,0.655769576318562
task-v2-69173fedcdae,g-8a16a856f5377a40,COBYLA,O3,2,3,0.9046229604385353,1.9452074835148832,0.021306588675507873,0.0026086565625293677,0.2641201365904084,1.3968058255045273,120.0,96.0,0.5603943159803748
task-v2-69173fedcdae,g-8a16a856f5377a40,COBYLA,O3,3,3,0.31003722284267704,1.6210897524874668,0.075891007230299,0.03571531915386733,0.47061332372998493,1.9484822204663068,120.0,88.0,0.7901033693924546
task-v2-69173fedcdae,g-8a16a856f5377a40,Nelder-Mead,O0,2,3,1.679310506118208,1.679310506118208,0.015383293048071726,0.004206138168334441,0.27348526775293125,1.2553412169451588,120.0,71.0,0.3541977694258094
task-v2-69173fedcdae,g-8a16a856f5377a40,Nelder-Mead,O0,3,3,1.3616266786896478,1.3616266786896478,0.010719165788484695,0.008644968376591436,0.7942847571361832,1.0984528916276932,120.0,69.0,0.4698886889964342
task-v2-69173fedcdae,g-8a16a856f5377a40,Nelder-Mead,O3,2,3,0.8730205917459745,1.8931894755851326,0.024748501924752035,0.003918722648254359,0.15834181237188655,1.4618408189879148,120.0,69.0,0.3361930288374424
task-v2-69173fedcdae,g-8a16a856f5377a40,Nelder-Mead,O3,3,3,0.46262866996035645,1.4506732895403296,0.06063686248929942,0.024249573310237926,0.3643021389562587,1.8510286252844392,120.0,75.0,0.4989825887605548
task-v2-69173fedcdae,g-8a16a856f5377a40,SLSQP,O0,2,3,1.2899084520050577,1.2899084520050577,0.04222805261449812,0.015041606402974318,0.3279539244448637,1.6938929576145514,115.0,21.0,0.32585541531443596
task-v2-69173fedcdae,g-8a16a856f5377a40,SLSQP,O0,3,3,1.3212518034836098,1.3212518034836098,0.030265249418795912,0.013077856408279319,0.43210800041044617,1.5492361609429042,120.0,16.0,0.4670064263045788
task-v2-69173fedcdae,g-8a16a856f5377a40,SLSQP,O3,2,3,0.543910922952367,1.6496199834828396,0.05284313293432236,0.018548925932647974,0.35101866416024297,1.7912804615333768,120.0,21.0,0.37082706671208143
task-v2-69173fedcdae,g-8a16a856f5377a40,SLSQP,O3,3,3,0.3958750127205941,1.4852968370697721,0.06780168036851111,0.02318668296372728,0.36048882587758113,1.8995323609908843,120.0,16.0,0.5347811179235578
task-v2-6996479d6302,g-60667963f6db3f1b,COBYLA,O0,2,3,1.5711852676653715,1.5711852676653715,0.0575383620122997,0.016360007486903996,0.28433217274080197,1.168197459655432,120.0,92.0,0.2540108188986778
task-v2-6996479d6302,g-60667963f6db3f1b,COBYLA,O0,3,3,1.5713013192751282,1.5713013192751282,0.038951834568371896,0.005505640901916227,0.24466121196756502,0.9987678823694095,120.0,89.0,0.2980527188628912
task-v2-6996479d6302,g-60667963f6db3f1b,COBYLA,O3,2,3,1.048179699541037,2.148489501661524,0.015426142835541275,0.005954061240453506,0.2714596888228932,0.5964973136271003,120.0,93.0,0.2636839905753732
task-v2-6996479d6302,g-60667963f6db3f1b,COBYLA,O3,3,3,0.49459224010991654,1.6877691908477714,0.06402533693334575,0.01660862208408351,0.2594070235252974,1.2145918379331104,120.0,91.0,0.3047926612198353
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O0,2,3,1.4993154986215662,1.4993154986215662,0.012737883978598761,0.00428741870448363,0.29936876844394417,0.5133372541632808,120.0,73.0,0.06931164674460888
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O0,3,3,1.573368050479384,1.573368050479384,0.019005719278738085,0.0092360841792035,0.35854858479653995,0.6871242756032888,120.0,76.0,0.0987482238560915
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O3,2,3,0.9155155743902926,2.078687847781194,0.03146743635852259,0.009164517197397273,0.28974469421982085,0.9061013278406038,120.0,69.0,0.07656105700880289
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O3,3,3,0.2164436753664962,1.6862979613977884,0.08878957936972688,0.027772105147630215,0.3472019214538949,1.3566019638856537,120.0,76.0,0.11032229661941528
task-v2-6996479d6302,g-60667963f6db3f1b,SLSQP,O0,2,3,1.4730650776563667,1.4730650776563667,0.01817546108997845,0.009239080036049459,0.40687174806909837,0.6677254025206825,110.0,20.0,0.06924663856625557
task-v2-6996479d6302,g-60667963f6db3f1b,SLSQP,O0,3,3,1.7995749118635476,1.7995749118635476,0.04887292968458926,0.014595827802886145,0.2986485135448825,1.097308338874802,120.0,16.0,0.11094924621284008
task-v2-6996479d6302,g-60667963f6db3f1b,SLSQP,O3,2,3,0.07807322820921432,1.4806630341845328,0.13597988629044339,0.045186732839614156,0.30658669588324716,1.5417146389829053,120.0,21.0,0.08277071174234152
task-v2-6996479d6302,g-60667963f6db3f1b,SLSQP,O3,3,3,0.18965451244291248,1.6859934225401276,0.0909597219690422,0.03172411601751752,0.34706534742908346,1.3670890895124679,120.0,15.0,0.11508362647145987
task-v2-6e79cb6720c5,g-e0c69f84d376b633,COBYLA,O0,2,3,1.6380085872580423,1.6380085872580423,0.0027184714593575907,0.0011246202745505912,0.4136958181699481,2.6767734406940464,120.0,94.0,84.76103746891022
task-v2-6e79cb6720c5,g-e0c69f84d376b633,COBYLA,O0,3,3,1.4263868959952632,1.4263868959952632,0.0009192104445593637,0.0005051907919800049,0.5495920928337309,2.205863613289794,120.0,89.0,122.97167979273945
task-v2-6e79cb6720c5,g-e0c69f84d376b633,COBYLA,O3,2,3,0.9837471530823734,1.8037177405500662,0.0070834736811991,0.002789122638871858,0.39466693591662244,3.0926949475085035,120.0,97.0,86.4977659676224
task-v2-6e79cb6720c5,g-e0c69f84d376b633,COBYLA,O3,3,3,0.9716234863426663,1.8124636892515067,0.008223968554450782,0.0031787337750478185,0.38652066262187973,3.1575301039617463,120.0,94.0,127.34136145375669
task-v2-6e79cb6720c5,g-e0c69f84d376b633,Nelder-Mead,O0,2,3,1.5688122151419879,1.5688122151419879,0.010087676583324368,0.0048433790288428735,0.48012830197682155,3.246239812954945,120.0,72.0,88.06645919103175
task-v2-6e79cb6720c5,g-e0c69f84d376b633,Nelder-Mead,O0,3,3,1.5074058755292619,1.5074058755292619,0.0017535588500080612,0.0008031698583191516,0.4596709846477406,2.486369008422817,120.0,74.0,124.78477655816823
task-v2-6e79cb6720c5,g-e0c69f84d376b633,Nelder-Mead,O3,2,3,0.9022647368583261,1.6732230281489266,0.014541826838414266,0.00687226525177114,0.4137926067397414,3.405067631730239,120.0,70.0,87.73357894923538
task-v2-6e79cb6720c5,g-e0c69f84d376b633,Nelder-Mead,O3,3,3,0.9519101278131329,1.7972517224957238,0.00982056449383458,0.0037370105616410998,0.393476925650263,3.234585114991626,120.0,75.0,127.29758970998228
task-v2-6e79cb6720c5,g-e0c69f84d376b633,SLSQP,O0,2,3,1.3271547823682999,1.3271547823682999,0.0004057912617951724,0.00028686629914314194,0.7069306960284937,1.8507513537081477,120.0,22.0,84.91162705700845
task-v2-6e79cb6720c5,g-e0c69f84d376b633,SLSQP,O0,3,3,1.2745860702345553,1.2745860702345553,0.00043727998741704965,0.00015562035706250885,0.355882641649658,1.883208264747525,120.0,16.0,124.9184960918501
task-v2-6e79cb6720c5,g-e0c69f84d376b633,SLSQP,O3,2,3,0.9127920449880753,1.740380433841401,0.013694357811162286,0.00565049019339452,0.4111237611653677,3.3789903339797274,120.0,22.0,86.17555666156113
task-v2-6e79cb6720c5,g-e0c69f84d376b633,SLSQP,O3,3,3,0.9622600337944271,1.8034332123450838,0.009103734501093223,0.0036411936471033783,0.399967029647682,3.2016682464821797,120.0,15.0,125.57794067356735
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,O0,2,3,1.5262408579073048,1.5262408579073048,0.00304611880174326,0.001990017464463116,0.6582097807831441,2.7261955001545064,120.0,95.0,79.00903280172497
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,O0,3,3,1.4613437186978193,1.4613437186978193,0.0024472515008993004,0.0016788441117150863,0.6801059214158951,2.6311272664284346,120.0,88.0,124.11418128293008
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,O3,2,3,1.0601269289929915,1.988206320446921,0.003069612945142494,0.0016106327520851744,0.524702228218681,2.7295322805926574,120.0,97.0,86.26422704011202
task-v2-7133b996bac7,g-a87f1b9ac089cc45,COBYLA,O3,3,3,0.9520556226404838,1.6694518451808755,0.010558984815883722,0.006363472900021463,0.6026595369707309,3.2660708282477917,120.0,89.0,126.66307647246867
task-v2-7133b996bac7,g-a87f1b9ac089cc45,Nelder-Mead,O0,2,3,1.496775393749352,1.496775393749352,0.005766884647823534,0.0037691456877886405,0.6381962895260105,3.00338992741339,120.0,71.0,85.6668759342283
task-v2-7133b996bac7,g-a87f1b9ac089cc45,Nelder-Mead,O0,3,3,1.384999483058456,1.384999483058456,0.0008982456841219282,0.0006278069328665951,0.6989256324457623,2.1958438020857383,120.0,77.0,128.51248459145427
task-v2-7133b996bac7,g-a87f1b9ac089cc45,Nelder-Mead,O3,2,3,0.8685876524864723,1.7056801066008562,0.017628555177042468,0.010198304236624108,0.578510498120985,3.4886653822088634,120.0,75.0,86.71542484778911
task-v2-7133b996bac7,g-a87f1b9ac089cc45,Nelder-Mead,O3,3,3,0.9201120104156575,1.6100967667856332,0.012596989441014589,0.007436283075665082,0.5992211189040475,3.342715428221589,120.0,77.0,125.33922869432718
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,O0,2,3,1.2238484423341842,1.2238484423341842,0.0007337484996822158,0.0005127038307666597,0.6987460021910915,2.1079958891374764,120.0,23.0,83.98407874628901
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,O0,3,3,1.2164181373320087,1.2164181373320087,0.0006240287948937129,0.0004927179325964951,0.7895771123594298,2.0376532929228257,120.0,16.0,123.8625134434551
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,O3,2,3,0.8264186671607123,1.6606504509247955,0.02323651582813825,0.012650848681619349,0.5442757826784367,3.6086196717239063,120.0,22.0,84.0802362402901
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,O3,3,3,0.9306905495726815,1.662708393045977,0.011225225782501451,0.007080724459457814,0.6307868186041895,3.2926437479930195,120.0,16.0,127.0229072123766
task-v2-73f419868dc6,g-553bb3c5ba0f2136,COBYLA,O0,2,3,1.6864717669736153,1.6864717669736153,0.015709617000968058,0.0058628348384277135,0.37320036752432817,-0.17374568796267617,120.0,95.0,0.20242731645703316
task-v2-73f419868dc6,g-553bb3c5ba0f2136,COBYLA,O0,3,3,1.3251717992922463,1.3251717992922463,0.1683437761720017,0.06359156676090143,0.37774824948638486,0.8562857796729779,120.0,92.0,0.23563352413475513
task-v2-73f419868dc6,g-553bb3c5ba0f2136,COBYLA,O3,2,3,0.05748894929284621,1.4456097337461937,0.160820573086435,0.05279751804076129,0.3917811173892638,0.8364303203256891,120.0,95.0,0.20999465230852365
task-v2-73f419868dc6,g-553bb3c5ba0f2136,COBYLA,O3,3,3,0.046511627906976744,1.4085243115459796,0.1422031574117914,0.10126826531421874,0.5698726712729115,0.7829979542987097,120.0,88.0,0.22924985364079475
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O0,2,3,1.360427210069367,1.360427210069367,0.12215873814088074,0.038250836654285955,0.3120398295493179,0.7170132528822448,120.0,72.0,0.032070345245301723
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O0,3,3,1.363520714503469,1.363520714503469,0.13198170437835333,0.11073152558401356,0.48304798755983774,0.7506024473596327,120.0,78.0,0.05201899725943804
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O3,2,3,0.6646821970736525,1.8875039200697112,0.047642525493379266,0.02191900035307434,0.4600721755634125,0.30808348996328916,120.0,72.0,0.03927675914019346
task-v2-73f419868dc6,g-553bb3c5ba0f2136,Nelder-Mead,O3,3,3,0.046511627906976744,1.3907748456712314,0.11179262605950276,0.10038612501605358,0.8992708707820823,0.6785018729751747,120.0,67.0,0.0546602439135313
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,O0,2,3,1.331260172705169,1.331260172705169,0.1428920997826575,0.044165231781367234,0.2998109886876221,0.7850969331128566,120.0,20.0,0.03512942977249622
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,O0,3,3,1.1613089313618277,1.1613089313618277,0.2808330265093781,0.10830032923779223,0.3410315804191331,1.0785368952640022,120.0,16.0,0.04756481107324362
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,O3,2,3,0.5590714637265367,1.8716065671310478,0.05721452920420779,0.026546233038005712,0.4593219315298848,0.3875950435807269,60.0,11.0,0.021137590520083904
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,O3,3,3,0.058340460495871875,1.4384247451747345,0.1360480752660705,0.07805415873711363,0.545402045159587,0.7637811169261021,120.0,14.0,0.04505013581365347
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O0,2,3,1.705040225269757,1.705040225269757,0.009763563460249201,0.0014300316875765847,0.1458541910596341,2.6299970249593017,120.0,95.0,78.76674230955541
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O0,3,3,1.281812634839387,1.281812634839387,0.0020726492360069516,0.0005407019403867967,0.24668068377296168,1.9569144822214204,120.0,91.0,116.4941975036636
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O3,2,3,1.0475953428320317,1.9320544393343155,0.008505838484992166,0.0013320208080329688,0.14551321912573154,2.5701058033268565,120.0,94.0,86.30717295315117
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O3,3,3,0.8615732162652024,1.477290123181187,0.019988604154589428,0.0033314609265912474,0.1684737985115468,2.9411711390665607,120.0,86.0,122.28634059801698
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,O0,2,3,1.4857381344650786,1.4857381344650786,0.019601801439789863,0.0032773240295703616,0.1588819313063446,2.9326846571800655,120.0,71.0,85.2446139100939
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,O0,3,3,1.2391750867506164,1.2391750867506164,0.0055670429696277,0.001278732246709209,0.21282990239625105,2.3860132450215668,120.0,80.0,128.64976669009775
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,O3,2,3,0.8302692858811103,1.404054009172369,0.023156412044641705,0.004191495373882116,0.15821598943605175,3.005059940357156,120.0,72.0,80.36096737999469
task-v2-780e1209d403,g-e0c69f84d376b633,Nelder-Mead,O3,3,3,0.7456788393315361,1.4250738618934893,0.0311357410319921,0.005272371779537371,0.16933503442619166,3.133647877976017,120.0,73.0,113.45701338816434
task-v2-780e1209d403,g-e0c69f84d376b633,SLSQP,O0,2,3,1.3370539465332674,1.3370539465332674,0.011205865832636122,0.0019149360975424018,0.1709106089902849,2.6898340899409914,120.0,22.0,75.22447752859443
task-v2-780e1209d403,g-e0c69f84d376b633,SLSQP,O0,3,3,1.278356631494342,1.278356631494342,0.005818103479007396,0.0014906436565721949,0.2562078281953328,2.405170112776455,120.0,16.0,113.86164394207299
task-v2-780e1209d403,g-e0c69f84d376b633,SLSQP,O3,2,3,0.6825044143818578,1.5670710518635769,0.039869075317878706,0.006344751255561001,0.17138326612683935,3.241024834769923,120.0,21.0,79.3262325823307
task-v2-780e1209d403,g-e0c69f84d376b633,SLSQP,O3,3,3,0.7529243717094166,1.422147645255944,0.030316510774728776,0.005231042137141609,0.15641367989364038,3.1220678870477765,120.0,15.0,116.50839979201555
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,O0,2,3,1.527733837653991,1.527733837653991,0.0019152374207384482,0.0016403271390362584,0.8564615129563445,2.700762540530627,120.0,95.0,78.73926288168877
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,O0,3,3,1.367416319958207,1.367416319958207,0.0007364056681958907,0.0006455786390279495,0.8739865448853601,2.2856570446091733,120.0,90.0,124.2234692806378
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,O3,2,3,1.023063409246611,1.7571588835556575,0.0028302210993779078,0.0022701964674620725,0.802126896715267,2.8703602862706545,120.0,93.0,85.94642181694508
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,COBYLA,O3,3,3,0.9812004042849091,1.6542601037323956,0.0073506551522378675,0.005803249499874984,0.8152219048400352,3.2848659707394656,120.0,88.0,127.12666645459831
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,Nelder-Mead,O0,2,3,1.4878123767658904,1.4878123767658904,0.004703718326815319,0.0039736714344691245,0.8447936628806434,3.09098122890315,120.0,69.0,84.85121295042336
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,Nelder-Mead,O0,3,3,1.3933814258540722,1.3933814258540722,0.0008937189111574765,0.0007705872282111647,0.8697844963597343,2.369740869686573,120.0,76.0,127.50789795536548
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,Nelder-Mead,O3,2,3,0.9403738053604738,1.7542590265096902,0.010011459952900852,0.008247985782097202,0.8099700900040226,3.419037336419521,120.0,73.0,86.93000517319888
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,Nelder-Mead,O3,3,3,0.9740134204766433,1.7140225957527253,0.006754093329174909,0.005439156201993128,0.8028519182584624,3.2481069794452533,120.0,75.0,125.99011532310396
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,SLSQP,O0,2,3,1.2236114001308085,1.2236114001308085,0.0005109292947443523,0.0005035370394399082,0.9854478606149404,2.1269007261431887,120.0,22.0,85.41422131750733
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,SLSQP,O0,3,3,1.2270755304726708,1.2270755304726708,0.0005129252513783698,0.0005080725520621489,0.969481508108359,2.1285940019188385,120.0,16.0,125.29314488265663
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,SLSQP,O3,2,3,0.9789475482114574,1.6385413500217347,0.00666779784366354,0.005337604993571865,0.8005049221227114,3.2425223462341592,120.0,21.0,83.88260671682656
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,SLSQP,O3,3,3,0.9882199718159971,1.606472324501226,0.005199948974997372,0.004350851594722682,0.836710439975977,3.1345390040507293,120.0,16.0,125.62034909799695
task-v2-8792ce3c54d5,g-a712031e7959d564,COBYLA,O0,2,3,1.7379229998042407,1.7379229998042407,0.0066751143421407725,0.0066751143421407725,1.0,1.7378486530294877,120.0,93.0,0.48267628345638514
task-v2-8792ce3c54d5,g-a712031e7959d564,COBYLA,O0,3,3,1.341629938025168,1.341629938025168,0.0001978877714582066,0.0001978877714582066,1.0,0.20980890129287547,120.0,93.0,0.6383255673572421
task-v2-8792ce3c54d5,g-a712031e7959d564,COBYLA,O3,2,3,0.8540819483863418,1.8849447456895452,0.021168262587483534,0.021168262587483534,1.0,2.239075157832881,120.0,90.0,0.5709798708558083
task-v2-8792ce3c54d5,g-a712031e7959d564,COBYLA,O3,3,3,0.8091045463868336,1.978565182126634,0.025811862108751547,0.025811862108751547,1.0,2.325209279999887,120.0,91.0,0.7783209392800927
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,O0,2,3,1.566346338584779,1.566346338584779,0.013110449070461815,0.013110449070461815,1.0,2.0310075114075277,120.0,69.0,0.33103030640631914
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,O0,3,3,1.4381560302925014,1.4381560302925014,0.0004952475441691245,0.0004952475441691245,1.0,0.6082122742705237,120.0,75.0,0.44918597396463156
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,O3,2,3,0.7908400520015293,1.8174401869573162,0.0280644452865782,0.0280644452865782,1.0,2.361546406137599,120.0,74.0,0.3360579637810588
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,O3,3,3,0.8657238302590293,1.8496971175690393,0.020818237917033095,0.020818237917033095,1.0,2.2318339111072,120.0,77.0,0.4847472021356225
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O0,2,3,1.3695734160784365,1.3695734160784365,0.0006802075577590853,0.0006802075577590853,1.0,0.7460313966839595,117.0,21.0,0.3168956385925412
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O0,3,3,1.266473900671153,1.266473900671153,0.0012686418100970453,0.0012686418100970453,1.0,1.016728963790489,120.0,16.0,0.4610322015359998
