task_id,graph_id,optimizer,objective,seed,embedded_p2_objective,terminal_p3_objective,signed_nested_regret,embedding_identity_error,embedding_identity_pass,nested_pass,nested_failure,embedded_p2_mean_energy,embedded_p2_P_feas,embedded_p2_G_feas,terminal_p3_mean_energy,terminal_p3_P_feas,terminal_p3_G_feas,actual_nfev,scipy_reported_nfev,nit,termination_reason,wall_time_s
task-v2-ef23e17da545,g-a712031e7959d564,Nelder-Mead,O0,2207,1.429622619569656,1.3974554040920455,-0.03216721547761048,0.0,True,True,False,1.429622619569656,0.041312422185061926,2.0523493477174806,1.3974554040920455,0.004726923659162258,1.1108472773219884,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,0.38638376258313656
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,Nelder-Mead,O0,1103,1.2462329136991264,1.2776071696824376,0.03137425598331123,1.9984014443252818e-15,True,False,True,1.2462329136991264,0.0030158408490670212,2.2958883499846663,1.2776071696824376,0.0074305631170027,2.687501658158151,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,132.5177950039506
task-v2-eb1005d46905,g-8a16a856f5377a40,Nelder-Mead,O3,3301,0.34774531559740646,0.18457063516249125,-0.1631746804349152,0.0,True,True,False,1.505879665959836,0.0726008060014276,2.1722713944918945,1.8499130417975669,0.08767566332170205,2.2542090125814873,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,0.45896703097969294
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,SLSQP,O0,1103,1.7075520846582215,1.5735677858179913,-0.13398429884023022,0.0,True,True,False,1.7075520846582215,0.054387303470284844,0.8427074966188319,1.5735677858179913,0.0068236295759583915,-0.058774587439396175,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.04601854644715786
task-v2-420d9636beee,g-e0c69f84d376b633,SLSQP,O3,2207,0.9917561626579375,1.026978650814292,0.035222488156354426,0.0,True,False,True,1.7718258655066703,0.00548649071627044,3.4588645662792574,2.0462382712034834,0.00362332878908754,3.2786776623064395,120,,16,EVALUATION_BUDGET_EXHAUSTED,117.28515619784594
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O0,1103,1.528125569058848,1.5143142703227905,-0.013811298736057465,6.661338147750939e-16,True,True,False,1.528125569058848,0.005114521540768578,2.826314938348936,1.5143142703227905,0.006282166981655255,2.9156194021654573,120,120.0,75,EVALUATION_BUDGET_EXHAUSTED,132.53848179802299
task-v2-a2561503b5d0,g-bd62d2d752385cc7,SLSQP,O0,1103,1.5505667806297814,1.2300423019007134,-0.320524478729068,0.0,True,True,False,1.5505667806297814,0.004490343484879075,2.167729498208476,1.2300423019007134,0.003927298550207285,2.1095438522166887,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.553626585751772
task-v2-526a936f38d9,g-e0c69f84d376b633,Nelder-Mead,O0,2207,1.58383095311565,1.4674282375100898,-0.11640271560556026,-5.551115123125783e-15,True,True,False,1.58383095311565,0.009678283689646837,3.1033082742775293,1.4674282375100898,0.0022212934808464573,2.464115868308406,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,131.73507544398308
task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,SLSQP,O0,2207,1.3576274613522992,1.1936788013769777,-0.1639486599753215,4.440892098500626e-16,True,True,False,1.3576274613522992,0.009084345779898837,2.7747735871537826,1.1936788013769777,0.0011302528348980804,1.8696555356280173,120,,15,EVALUATION_BUDGET_EXHAUSTED,125.96475444175303
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,O0,1103,1.331260172705169,1.315870140744797,-0.01539003196037192,0.0,True,True,False,1.331260172705169,0.1428920997826575,0.7850969331128566,1.315870140744797,0.15385895471456185,0.81721149253442,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.04756481107324362
task-v2-8f4071cbe937,g-8a16a856f5377a40,SLSQP,O0,2207,1.4722387179952567,1.2945586057791598,-0.17768011221609692,0.0,True,True,False,1.4722387179952567,0.017864574508873486,1.8643526247811317,1.2945586057791598,5.2137649700721166e-05,-0.6704886022043978,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.4235008042305708
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,SLSQP,O3,3301,0.023255813953488372,0.023255813953488372,0.0,0.0,True,True,False,1.357055066496708,0.2426493816724397,1.0150679038966766,1.4598389725468244,0.2102979333023823,0.9529237196174682,32,32.0,4,EARLY_CONVERGENCE,0.012251636944711208
task-v2-a2561503b5d0,g-bd62d2d752385cc7,COBYLA,O0,2207,1.7453118761547814,1.3430545443819824,-0.4022573317727991,2.220446049250313e-16,True,True,False,1.7453118761547814,0.004375471349771779,2.156474779421726,1.3430545443819824,0.0017413254349110002,1.7563298786090937,120,120.0,91,EVALUATION_BUDGET_EXHAUSTED,5.962408030405641
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,SLSQP,O0,1103,1.3693442092425134,1.2628872499251045,-0.10645695931740895,-8.881784197001252e-16,True,True,False,1.3693442092425134,0.008408399579822225,1.8381032854707422,1.2628872499251045,0.003765799261310908,1.4892471095438076,120,,15,EVALUATION_BUDGET_EXHAUSTED,6.674778780899942
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O3,2207,0.9155155743902926,0.06837858395466395,-0.8471369904356287,0.0,True,True,False,2.079472709555607,0.0314463245011275,0.9058098569958066,1.534649608839391,0.15547550093401455,1.5999019300740005,120,120.0,84,EVALUATION_BUDGET_EXHAUSTED,0.10433672461658716
task-v2-420d9636beee,g-e0c69f84d376b633,Nelder-Mead,O3,1103,0.9682221087389975,1.0219061443267874,0.05368403558778989,0.0,True,False,True,1.8702038618658057,0.007944738792142813,3.6196495406196014,1.9411640128789847,0.0032702189171339114,3.2341467440743723,120,120.0,72,EVALUATION_BUDGET_EXHAUSTED,113.24257934652269
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O0,1103,1.3695734167238107,1.2199864335537323,-0.14958698317007846,0.0,True,True,False,1.3695734167238107,0.0006803812267576583,0.7461422655798755,1.2199864335537323,0.000667525008836075,0.7378574848234937,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.45691554993391037
task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,SLSQP,O3,3301,0.98851072490216,0.8254928262555764,-0.16301789864658356,0.0,True,True,False,1.987606298429527,0.013875902107605954,1.1525611839386523,2.0536235605760695,0.028433225553492418,1.4641260868410528,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.11794904805719852
task-v2-e449b07a1126,g-e0c69f84d376b633,SLSQP,O3,1103,0.9555631671824577,0.9844192842213336,0.028856117038875917,0.0,True,False,True,1.7055520585369612,0.009269138779332043,3.3855793064997166,1.831072370176679,0.006849786571694043,3.2542169617390373,120,,15,EVALUATION_BUDGET_EXHAUSTED,126.62041584495455
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O3,1103,0.9003597719146108,0.8866053899121886,-0.013754382002422183,0.0,True,True,False,1.9698453830796747,0.014870334829387924,3.2898306737550564,1.5686973350980988,0.015823225704677642,3.316804949250762,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,113.30536009464413
task-v2-5b0627539151,g-a712031e7959d564,COBYLA,O0,1103,1.7830465416178876,1.2812868389444025,-0.501759702673485,0.0,True,True,False,1.7830465416178876,0.013875023204745533,1.356653657410055,1.2812868389444025,0.009632638415591706,1.1981651975928478,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.6257655741646886
task-v2-526a936f38d9,g-e0c69f84d376b633,Nelder-Mead,O3,3301,0.8442859887380331,0.9085970590967102,0.06431107035867711,0.0,True,False,True,2.055017124183914,0.022397793836733598,3.4677151690986983,1.6900838419345214,0.014231291327256732,3.270754235427293,120,120.0,75,EVALUATION_BUDGET_EXHAUSTED,139.39070444740355
task-v2-780e1209d403,g-e0c69f84d376b633,SLSQP,O0,3301,1.3370539465332651,1.2924054467742152,-0.04464849975904994,-2.220446049250313e-15,True,True,False,1.3370539465332651,0.011206603594935203,2.689862681711889,1.2924054467742152,0.005818103479007396,2.405170112776455,120,,15,EVALUATION_BUDGET_EXHAUSTED,113.25451471656561
task-v2-8c0a098a6f8b,g-a712031e7959d564,Nelder-Mead,O3,1103,0.049997388019046,0.5348911877708521,0.4848937997518061,0.0,True,False,True,1.3659853824859582,0.11215114259668323,2.1180956061544682,1.3982286385100915,0.0521395476819247,1.7854591628990564,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,0.5032799746841192
task-v2-f83834022ee2,g-553bb3c5ba0f2136,SLSQP,O0,1103,1.5389340932171425,1.470347903956419,-0.06858618926072357,0.0,True,True,False,1.5389340932171425,0.11664378894238346,0.8730415923827131,1.470347903956419,0.20442999345227453,1.1167245887107458,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.05296225380152464
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,Nelder-Mead,O0,3301,1.8398491116421625,1.3163620545519528,-0.5234870570902097,4.440892098500626e-16,True,True,False,1.8398491116421625,0.0011344227387913807,1.7743448407020324,1.3163620545519528,0.0057832888293669,2.481744800022629,120,120.0,78,EVALUATION_BUDGET_EXHAUSTED,114.4946692083031
task-v2-d7382a83ef13,g-548c8c6335dd2a2e,Nelder-Mead,O0,3301,1.5971949326129065,1.6290621009197406,0.031867168306834115,0.0,True,False,True,1.5971949326129065,0.06167547998039071,0.5962925119920164,1.6290621009197406,0.013454463119514877,-0.06495365345064688,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,0.045762878842651844
task-v2-69173fedcdae,g-8a16a856f5377a40,SLSQP,O3,1103,0.06515004817067428,0.9881990195533432,0.923048971382669,0.0,True,False,True,1.6496199834828396,0.10231244646176685,2.0782203731152107,2.1471176510245,0.013198281633327792,1.1888092949943516,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.541030403226614
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,2207,0.7219026394151268,0.5293113934150685,-0.19259124600005828,0.0,True,True,False,1.4794457031900907,0.03685355572705233,2.428716817263835,1.4669435117166238,0.05390361550654512,2.593855317018263,120,120.0,77,EVALUATION_BUDGET_EXHAUSTED,7.252971613779664
task-v2-ac528a9510be,g-a712031e7959d564,COBYLA,O0,1103,1.4686156905877752,1.3334611407562094,-0.13515454983156583,0.0,True,True,False,1.4686156905877752,0.019856758733951024,1.6092383113251207,1.3334611407562094,0.0003729218413542309,-0.11705222775180027,120,120.0,90,EVALUATION_BUDGET_EXHAUSTED,0.5563694396987557
task-v2-5de325b6f026,g-8a16a856f5377a40,SLSQP,O0,3301,1.4321609292032973,1.2965043212829814,-0.13565660792031586,0.0,True,True,False,1.4321609292032973,0.034730995729359726,1.976985923520505,1.2965043212829814,7.116861062986162e-05,-0.7114428235759203,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.428697282448411
task-v2-f0ef0f25a74e,g-8a16a856f5377a40,COBYLA,O3,1103,0.5769404905239441,0.6523212086019884,0.07538071807804425,0.0,True,False,True,1.4841104582351106,0.049371870806580495,1.8287182771332517,1.7660080311087967,0.042475487092639215,1.7633770611407535,120,120.0,91,EVALUATION_BUDGET_EXHAUSTED,0.6099871033802629
task-v2-5d31ef4af595,g-bd62d2d752385cc7,COBYLA,O3,1103,1.0727521896359948,0.9206371256238954,-0.1521150640120994,0.0,True,True,False,2.1295160482873303,0.005392845390283936,1.946237908794163,1.523728070946511,0.01577820363215836,2.412477496024013,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,7.094256389886141
task-v2-59a464f36e13,g-bd62d2d752385cc7,COBYLA,O0,2207,1.7205532053177879,1.680208763137091,-0.04034444218069688,0.0,True,True,False,1.7205532053177879,0.0016878054104195643,2.0438023053467322,1.680208763137091,0.0014885651736796972,1.98924778468862,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,7.739720043726265
task-v2-f83834022ee2,g-553bb3c5ba0f2136,SLSQP,O3,2207,0.5033578756005106,0.046511627906976744,-0.4568462476935339,0.0,True,True,False,2.140581840528904,0.060956244605427215,0.5911981771090824,1.8314887109226548,0.1132539790412341,0.860233443346849,35,35.0,4,EARLY_CONVERGENCE,0.020921864546835423
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,Nelder-Mead,O3,1103,1.074267140900562,0.9387018562743269,-0.13556528462623507,0.0,True,True,False,1.8402871640099225,0.004754938667709038,0.08538488480877068,1.5663443500246272,0.02048661731319245,0.7197102202726832,120,120.0,80,EVALUATION_BUDGET_EXHAUSTED,0.13078959565609694
task-v2-f6d986d24578,g-bd62d2d752385cc7,SLSQP,O0,1103,1.2872871566027484,1.2637082351887903,-0.02357892141395812,-2.4424906541753444e-15,True,True,False,1.2872871566027484,0.00380230322155793,1.9194054234146383,1.2637082351887903,0.006816243713829232,2.1729037860780216,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.504146486520767
task-v2-5b0627539151,g-a712031e7959d564,COBYLA,O3,2207,0.13921218556302198,0.41885765700351796,0.279645471440496,0.0,True,False,True,1.3573058598023975,0.09112008944597114,2.1740340766823274,1.7848619884780383,0.06307150317409228,2.0142531208905194,120,120.0,93,EVALUATION_BUDGET_EXHAUSTED,0.6880111023783684
task-v2-8792ce3c54d5,g-a712031e7959d564,SLSQP,O0,3301,1.3695734160536386,1.3540685296965855,-0.01550488635705305,0.0,True,True,False,1.3695734160536386,0.0006802075577590853,0.7460313966839595,1.3540685296965855,0.0012686418100970453,1.016728963790489,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.47275143675506115
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,Nelder-Mead,O3,3301,1.0270092003017357,0.9641916408607838,-0.06281755944095191,0.0,True,True,False,1.9283665435316386,0.008662363067905762,1.7998738036587305,1.628585131424498,0.009378656516601417,1.8343780517579902,120,120.0,70,EVALUATION_BUDGET_EXHAUSTED,7.394100954756141
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,Nelder-Mead,O3,2207,0.8301172711415237,0.8651363183084454,0.035019047166921724,0.0,True,False,True,1.927112934218992,0.021877180673670428,3.457501279746149,1.6093123000770575,0.017798397766021275,3.3678908346249457,120,120.0,80,EVALUATION_BUDGET_EXHAUSTED,111.8364625889808
task-v2-4968f3a685c2,g-8a16a856f5377a40,COBYLA,O0,2207,1.7232437036626118,1.3634444461392046,-0.35979925752340725,0.0,True,True,False,1.7232437036626118,0.0036516813680191173,1.4758828192442515,1.3634444461392046,1.1173642455686995e-06,-2.0384152860692226,120,120.0,88,EVALUATION_BUDGET_EXHAUSTED,0.6231544865295291
task-v2-7133b996bac7,g-a87f1b9ac089cc45,SLSQP,O0,2207,1.2238476369697524,1.218727314074261,-0.005120322895491469,2.6645352591003757e-15,True,True,False,1.2238476369697524,0.0007306825360089369,2.1061773903238734,1.218727314074261,0.0006240287948937129,2.0376532929228257,120,,15,EVALUATION_BUDGET_EXHAUSTED,125.39672225527465
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O0,1103,1.9654821428911542,1.281812634839387,-0.6836695080517672,8.881784197001252e-16,True,True,False,1.9654821428911542,0.002780205432023379,2.0844655591040357,1.281812634839387,0.0020726492360069516,1.9569144822214204,120,120.0,90,EVALUATION_BUDGET_EXHAUSTED,116.4941975036636
task-v2-ef23e17da545,g-a712031e7959d564,COBYLA,O3,2207,0.6664129679528197,0.6853844427020397,0.018971474749220008,0.0,True,False,True,1.8771278587771747,0.03992877569899374,2.0375546829200353,1.797858754996444,0.037098882833534304,2.0056295207229207,120,120.0,91,EVALUATION_BUDGET_EXHAUSTED,0.5963203562423587
task-v2-6996479d6302,g-60667963f6db3f1b,Nelder-Mead,O0,3301,1.6023182904626487,1.5533502641182682,-0.04896802634438058,0.0,True,True,False,1.6023182904626487,0.00860688534689254,0.3430859830395005,1.5533502641182682,0.019005719278738085,0.6871242756032888,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,0.09724662732332945
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,COBYLA,O0,2207,1.5625791316690603,1.2146434975756462,-0.3479356340934141,0.0,True,True,False,1.5625791316690603,0.012323601857881184,2.0041276026276544,1.2146434975756462,0.0028136419463776824,1.3626587735441995,120,120.0,93,EVALUATION_BUDGET_EXHAUSTED,8.103734123520553
task-v2-f1a738d52e35,g-60667963f6db3f1b,SLSQP,O0,2207,1.6535241605102375,1.6953343903164693,0.041810229806231725,0.0,True,False,True,1.6535241605102375,0.0846678910392373,1.6369887032037422,1.6953343903164693,0.012601329278187162,0.8096863209927397,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.11803166568279266
task-v2-73f419868dc6,g-553bb3c5ba0f2136,SLSQP,O3,1103,0.0586218578803886,0.058340460495871875,-0.0002813973845167267,0.0,True,True,False,1.3623409770231474,0.12711871490731358,0.7342982086973567,1.337650918730155,0.1360480752660705,0.7637811169261021,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.04666906222701073
task-v2-e442db508705,g-548c8c6335dd2a2e,SLSQP,O0,2207,1.373086472831165,1.5656083816298914,0.19252190879872644,0.0,True,False,True,1.373086472831165,0.0631894711865023,0.9078546905484131,1.5656083816298914,0.10448029726047374,1.1262443692067363,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.04240388050675392
task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,COBYLA,O0,2207,1.3100754511233283,1.3764520163578597,0.06637656523453139,0.0,True,False,True,1.3100754511233283,0.08239095012448042,1.4490582130487444,1.3764520163578597,0.050032304074646886,1.2324292052805508,120,120.0,89,EVALUATION_BUDGET_EXHAUSTED,0.288798357360065
task-v2-6996479d6302,g-60667963f6db3f1b,SLSQP,O3,2207,0.07807322820921432,0.06845220389170482,-0.009621024317509497,0.0,True,True,False,1.4806630341845328,0.13597988629044339,1.5417146389829053,1.5436959526222336,0.15492860131986103,1.5983715654388109,120,,15,EVALUATION_BUDGET_EXHAUSTED,0.12407688144594431
task-v2-a2561503b5d0,g-bd62d2d752385cc7,Nelder-Mead,O3,1103,1.0146704383101943,0.9685524028743843,-0.046118035435810056,0.0,True,True,False,1.927968478375025,0.00429549377920281,2.148463029380069,1.616532733873273,0.008424917129331749,2.4410155726394813,120,120.0,75,EVALUATION_BUDGET_EXHAUSTED,5.649115081876516
task-v2-ac528a9510be,g-a712031e7959d564,SLSQP,O0,1103,1.2952354185195027,1.2519032257367728,-0.04333219278272993,0.0,True,True,False,1.2952354185195027,0.0017543639278597444,0.5554496413719607,1.2519032257367728,0.002439072452365546,0.6985546534765689,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.427655640989542
task-v2-eb1005d46905,g-8a16a856f5377a40,COBYLA,O3,2207,0.3829430398606754,0.5540262838548432,0.1710832439941678,0.0,True,False,True,1.8952592146911784,0.06836016641482305,2.146133063592858,1.7561646642481963,0.051161306789284836,2.020271581232522,120,120.0,96,EVALUATION_BUDGET_EXHAUSTED,0.6353493137285113
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,SLSQP,O0,3301,1.6188673624362544,1.4845909843210334,-0.13427637811522097,1.1102230246251565e-15,True,True,False,1.6188673624362544,0.0037307811644134545,1.911158451378806,1.4845909843210334,0.0016206253761336022,1.5490413108135939,120,,15,EVALUATION_BUDGET_EXHAUSTED,5.675758805125952
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,SLSQP,O3,2207,1.0548103423250215,1.1535631088687497,0.09875276654372822,0.0,True,False,True,2.2938156743729703,0.0010306598597587637,0.9265053059058225,2.409233686713864,0.001800828157869869,1.1688622163349591,120,,15,EVALUATION_BUDGET_EXHAUSTED,6.274417066946626
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,COBYLA,O0,1103,1.4606063228441015,1.4671321646578535,0.006525841813751931,0.0,True,False,True,1.4606063228441015,0.1354543710475725,0.761881738998106,1.4671321646578535,0.12696453245614725,0.7337711326570304,120,120.0,85,EVALUATION_BUDGET_EXHAUSTED,0.22198273800313473
task-v2-e449b07a1126,g-e0c69f84d376b633,COBYLA,O0,2207,1.7319339629705766,1.3601823746106878,-0.37175158835988875,-9.103828801926284e-15,True,True,False,1.7319339629705766,0.0025872259773547126,2.8313742851220454,1.3601823746106878,0.0003071851690170399,1.9059401659623558,120,120.0,93,EVALUATION_BUDGET_EXHAUSTED,121.81750617548823
task-v2-f6d986d24578,g-bd62d2d752385cc7,SLSQP,O3,2207,0.8167690959433185,0.7538642825817534,-0.06290481336156506,0.0,True,True,False,1.6531394467756608,0.02682992539537126,2.767978140956757,1.561501798700939,0.03265862653638576,2.8533565923668025,120,,15,EVALUATION_BUDGET_EXHAUSTED,5.269181054085493
task-v2-780e1209d403,g-e0c69f84d376b633,COBYLA,O3,3301,1.0475953428320317,0.7309734213794917,-0.31662192145254,0.0,True,True,False,1.9896514155742195,0.008505838484992166,2.5701058033268565,1.4343405014936739,0.032894878018070776,3.1575169518383257,120,120.0,86,EVALUATION_BUDGET_EXHAUSTED,119.02323763817549
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,COBYLA,O3,1103,1.0413344881932716,1.0046417623022685,-0.03669272589100303,0.0,True,True,False,2.161364710097511,0.01088060208509651,0.7459228889666935,2.054030067857933,0.013092278873371601,0.8262852084425747,103,103.0,70,EARLY_CONVERGENCE,0.2272465731948614
task-v2-526a936f38d9,g-e0c69f84d376b633,SLSQP,O0,2207,1.3153267180310204,1.2960407164178567,-0.01928600161316374,0.0,True,True,False,1.3153267180310204,0.0005160827890658759,1.8302293022373972,1.2960407164178567,0.0006435478769471131,1.9260907882048268,120,,16,EVALUATION_BUDGET_EXHAUSTED,133.42972714547068
task-v2-a0f813383468,g-60667963f6db3f1b,Nelder-Mead,O3,1103,0.7354072996572876,0.46178266612034286,-0.2736246335369447,0.0,True,True,False,1.8443247459136578,0.03986603740491851,1.1337817718262477,1.9494577410210816,0.06520603569052753,1.3474664992743117,120,120.0,75,EVALUATION_BUDGET_EXHAUSTED,0.11753444653004408
task-v2-2d64318cb7be,g-6aa6775bed3bc2cc,COBYLA,O3,3301,1.0135048110703468,0.4513846163519964,-0.5621201947183505,0.0,True,True,False,2.2100781615533465,0.013750225522416042,0.8475797822212124,2.04861142577826,0.06533889194864118,1.5244417261830305,120,120.0,92,EVALUATION_BUDGET_EXHAUSTED,0.40596175473183393
task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,SLSQP,O0,1103,1.805276804625556,1.5425780094366104,-0.2626987951889457,0.0,True,True,False,1.805276804625556,0.005121197846170953,0.7196715108066737,1.5425780094366104,0.0007784852940377435,-0.0984496304105548,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.11195211671292782
task-v2-5d31ef4af595,g-bd62d2d752385cc7,Nelder-Mead,O0,2207,1.4254755291200238,1.257158071953565,-0.16831745716645874,6.661338147750939e-16,True,True,False,1.4254755291200238,0.009829634795575502,2.206957321907865,1.257158071953565,0.0016139621236845158,1.4223132778182037,120,120.0,78,EVALUATION_BUDGET_EXHAUSTED,7.2968272706493735
task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,COBYLA,O3,3301,1.1078439227709835,0.839573038404286,-0.26827088436669755,0.0,True,True,False,2.270959359177122,0.002623121146617549,0.42911830521435673,1.7474510943487258,0.02635654230762834,1.4311883915749346,120,120.0,95,EVALUATION_BUDGET_EXHAUSTED,0.3251330778002739
task-v2-5acbf653f95a,g-a712031e7959d564,SLSQP,O3,2207,0.6071031790145075,0.7331541322676716,0.12605095325316407,0.0,True,False,True,1.6468981384589545,0.045111619580141885,2.2666483672200477,1.8232182029343973,0.03231632797819195,2.121781955101007,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.39776076655834913
task-v2-0c6c4504c3d3,g-8a16a856f5377a40,COBYLA,O0,1103,1.8606721002159343,1.3855528032729914,-0.47511929694294297,0.0,True,True,False,1.8606721002159343,0.011093043912126122,1.259470671455014,1.3855528032729914,0.003441294833119656,0.7511418217137278,120,120.0,95,EVALUATION_BUDGET_EXHAUSTED,0.678036279976368
task-v2-11173062a501,g-a87f1b9ac089cc45,SLSQP,O0,1103,1.5123671456367462,1.351203898369583,-0.16116324726716313,-1.7763568394002505e-15,True,True,False,1.5123671456367462,0.0038964795781658715,2.5320910716329124,1.351203898369583,0.005240795998657243,2.6608159220725853,120,,16,EVALUATION_BUDGET_EXHAUSTED,126.219447767362
task-v2-f1a738d52e35,g-60667963f6db3f1b,SLSQP,O3,1103,1.067679721245126,0.15575934134591207,-0.9119203798992138,0.0,True,True,False,2.4090939387242836,0.009413354809423824,0.6830143894578488,1.8369160766804757,0.09332432877873338,1.6792648359873468,120,,14,EVALUATION_BUDGET_EXHAUSTED,0.12064439617097378
task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,SLSQP,O0,2207,1.3158085625479847,1.2152642552942183,-0.1005443072537664,-8.881784197001252e-16,True,True,False,1.3158085625479847,0.023905266075213965,2.2918835255625014,1.2152642552942183,0.004268711982478703,1.5436867968100454,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.391913328319788
task-v2-8792ce3c54d5,g-a712031e7959d564,Nelder-Mead,O0,3301,1.566346338584779,1.556714172389808,-0.009632166194970981,0.0,True,True,False,1.566346338584779,0.01567834912475406,2.1086902746998626,1.556714172389808,0.004307188406485331,1.5475838128652921,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,0.44918597396463156
task-v2-5acbf653f95a,g-a712031e7959d564,COBYLA,O0,2207,1.5795989008625129,1.6256222603883883,0.04602335952587544,0.0,True,False,True,1.5795989008625129,0.018074521206127812,1.8694267496305659,1.6256222603883883,0.01705035759515209,1.8440934397990907,120,120.0,94,EVALUATION_BUDGET_EXHAUSTED,0.6314874300733209
task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,SLSQP,O3,1103,1.01314543621624,0.9317608985735781,-0.08138453764266185,0.0,True,True,False,1.5323908119889396,0.0027136228998187076,2.8520894174836684,1.4578900261640126,0.010654897795520972,3.446089210159165,120,,16,EVALUATION_BUDGET_EXHAUSTED,125.20556216873229
task-v2-e442db508705,g-548c8c6335dd2a2e,COBYLA,O3,2207,0.8294708900428373,0.47285056089923483,-0.3566203291436024,0.0,True,True,False,2.3680581978269806,0.029496163144069935,0.5769754963470061,2.0198027831454124,0.059121621704945074,0.8789563078873001,120,120.0,91,EVALUATION_BUDGET_EXHAUSTED,0.24307210929691792
task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,SLSQP,O3,2207,1.0327908965786836,0.8541417114401263,-0.17864918513855732,0.0,True,True,False,1.8427129747370041,0.004211253308223878,1.5378013087887115,1.739052032880334,0.0217042105537898,2.2499339375213765,120,,16,EVALUATION_BUDGET_EXHAUSTED,5.600850781425834
task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,Nelder-Mead,O0,3301,1.8588990698283525,1.399199654622536,-0.4596994152058165,0.0,True,True,False,1.8588990698283525,0.004499054242789622,1.5665111728947232,1.399199654622536,0.0032897641028743286,1.4305547010063482,120,120.0,76,EVALUATION_BUDGET_EXHAUSTED,5.427808010019362
task-v2-4968f3a685c2,g-8a16a856f5377a40,SLSQP,O3,1103,0.9467327133587677,0.9360405775611781,-0.010692135797589652,0.0,True,True,False,1.4955823186972403,0.012115522558693886,1.9967320942111781,1.9798277478961035,0.015341468846383858,2.0992568861221836,120,,16,EVALUATION_BUDGET_EXHAUSTED,0.5139358723536134
task-v2-a2561503b5d0,g-bd62d2d752385cc7,Nelder-Mead,O0,1103,1.3216501318104026,1.4870847511798857,0.16543461936948312,2.220446049250313e-15,True,False,True,1.3216501318104026,0.0014771735066057752,1.6848814448524834,1.4870847511798857,0.003926923900053137,2.10950242010912,120,120.0,74,EVALUATION_BUDGET_EXHAUSTED,5.983546425588429
