evidence_label,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,objective_id,shots,replicate,sampling_seed,p_feas_estimate,p_opt_estimate,mean_energy_estimate,cvar_0_10_estimate,p_feas_exact,p_opt_exact,mean_energy_exact,cvar_0_10_exact,p_feas_error,p_opt_error,mean_energy_error,cvar_0_10_error
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,1000,16,10429595639633247783,0.185,0.146,1.4182151726102181,0.05232558139534881,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.007788970298958781,-0.005984136654589273,0.01778708195368317,-2.7755575615628914e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,1000,17,7879554720070139155,0.212,0.175,1.3443012047330145,0.05232558139534881,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.019211029701041216,0.023015863345410725,-0.05612688592352044,-2.7755575615628914e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,1000,18,98623293089977353,0.193,0.157,1.3992134279823163,0.05232558139534881,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.00021102970104122654,0.005015863345410737,-0.0012146626742186584,-2.7755575615628914e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,1000,19,4788904863880615519,0.177,0.144,1.3976593320018802,0.05232558139534881,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.015788970298958788,-0.007984136654589274,-0.002768758654654757,-2.7755575615628914e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,0,4743698789206133647,0.1955,0.1577,1.4031323454964097,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0027110297010412288,0.005715863345410743,0.002704254839874798,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,1,4304297980720146180,0.1959,0.1536,1.3956088653782206,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0031110297010412125,0.001615863345410723,-0.004819225278314354,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,2,17733990127805413934,0.1961,0.1525,1.3966130824976308,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.003311029701041218,0.0005158633454107331,-0.0038150081589041207,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,3,15256382009636737584,0.1913,0.1538,1.403990515600236,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0014889702989587805,0.0018158633454107287,0.003562424943700959,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,4,11920112416589913899,0.1909,0.15,1.4054617984218971,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.001888970298958792,-0.001984136654589269,0.005033707765362161,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,5,14896097606151300319,0.1908,0.1497,1.4110046124111693,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.001988970298958781,-0.002284136654589264,0.010576521754634305,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,6,5275529687196776102,0.1966,0.1527,1.3982079707904036,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0038110297010412186,0.0007158633454107388,-0.0022201198661313537,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,7,6948255215345502955,0.2007,0.1534,1.3803498070642766,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.007911029701041211,0.001415863345410745,-0.020078283592258384,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,8,16401556103406494290,0.1888,0.1501,1.4043241308265495,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.003988970298958783,-0.0018841366545892524,0.0038960401700145475,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,9,4769708453376993215,0.1907,0.15,1.409759484829096,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.00208897029895877,-0.001984136654589269,0.009331394172561014,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,10,13701945580985987022,0.1953,0.1537,1.3927168566481813,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.002511029701041223,0.0017158633454107397,-0.007711234008353607,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,11,7276692593045512337,0.196,0.1531,1.400935778236726,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.003211029701041229,0.0011158633454107503,0.0005076875801910408,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,12,18292378951551550482,0.193,0.1541,1.4037828974738287,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.00021102970104122654,0.0021158633454107234,0.0033548068172937207,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,13,9062047025202517774,0.1895,0.1499,1.4057637902181856,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0032889702989587766,-0.002084136654589258,0.0053356995616506975,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,14,9886693775846727932,0.1947,0.1527,1.3980602173108236,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0019110297010412336,0.0007158633454107388,-0.0023678733457113132,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,15,6127251536192375722,0.197,0.155,1.3884394934455961,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.00421102970104123,0.0030158633454107353,-0.011988597210938812,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,16,8949560534917543117,0.1901,0.1505,1.4123206861937643,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.002688970298958787,-0.0014841366545892687,0.011892595537229322,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,17,11937223363120327606,0.1922,0.1538,1.4120421717590819,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0005889702989587686,0.0018158633454107287,0.011614081102546914,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,18,14013250091469983198,0.1945,0.1504,1.3994131046077716,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0017110297010412279,-0.0015841366545892577,-0.0010149860487633777,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,10000,19,4793190473761947474,0.1915,0.1492,1.4063036741370785,0.052325581395348826,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0012889702989587748,-0.0027841366545892643,0.005875583480543511,-1.3877787807814457e-17
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,0,7152381037547274781,0.19418,0.15207,1.3979147084208534,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0013910297010412132,8.586334541074714e-05,-0.0025133822356815383,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,1,13092234836567280859,0.19154,0.15176,1.4019584520303336,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0012489702989587903,-0.00022413665458925758,0.0015303613737986943,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,2,12481553340524311734,0.1943,0.15319,1.3962748829988436,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0015110297010412221,0.0012058633454107293,-0.004153207657691338,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,3,5720710299314808705,0.19195,0.15107,1.3999538409104897,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0008389702989587688,-0.0009141366545892537,-0.00047424974604526327,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,4,16599925901148041716,0.19416,0.1526,1.4018825691573817,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.001371029701041221,0.0006158633454107498,0.0014544785008467898,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,5,15994722971992872512,0.19256,0.15266,1.399682171518846,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.00022897029895876941,0.0006758633454107266,-0.0007459191376888441,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,6,1910696976501027973,0.1913,0.1503,1.3993816122746503,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0014889702989587805,-0.0016841366545892744,-0.0010464783818846524,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,7,16283431578235235065,0.1944,0.15367,1.398356861527019,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0016110297010412111,0.0016858633454107375,-0.0020712291295159613,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,8,1392231785087980984,0.19293,0.1514,1.401368229621522,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.00014102970104121204,-0.0005841366545892568,0.000940138964987014,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,9,8740621621439993879,0.19177,0.15198,1.4011871515331211,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0010189702989587823,-4.136654589259603e-06,0.0007590608765861706,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,10,14890875432757958120,0.19292,0.15134,1.4013861119072162,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0001310297010412298,-0.0006441366545892613,0.0009580212506812291,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,11,14433076992634497390,0.19087,0.15085,1.4038056589106314,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.0019189702989587665,-0.0011341366545892517,0.003377568254096408,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,12,2538715128135196948,0.19404,0.15265,1.3937015466996536,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.001251029701041212,0.0006658633454107443,-0.006726543956881326,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,13,2743578790422276311,0.19346,0.15151,1.3987130658254117,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0006710297010412147,-0.0004741366545892578,-0.0017150248311232907,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,14,5405858596623458046,0.19492,0.15402,1.397326296420386,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0021310297010412316,0.0020358633454107267,-0.0031017942361488693,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,15,9112627457403559408,0.19263,0.15173,1.4061449263698265,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,-0.00015897029895878267,-0.0002541366545892598,0.005716835713291513,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,16,10066474653408808512,0.19396,0.15262,1.3988874031442324,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0011710297010412152,0.0006358633454107421,-0.0015406875123025188,-6.938893903907228e-18
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-9065c1a0a08c,g-a529fbde22ed09f4,v2-S1-b002-g-a529fbde22ed09f4,S1,D2,7,1.806179973983887,O0,100000,17,14625025103008144951,0.19397,0.15217,1.3996328812256094,0.05232558139534883,0.19278897029895878,0.15198413665458926,1.400428090656535,0.05232558139534884,0.0011810297010412252,0.00018586334541073612,-0.0007952094309255919,-6.938893903907228e-18
