evidence_label,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,objective_id,depth,task_scientific_payload_sha256,terminal_parameters_sha256,p_feas_exact,p_opt_exact,mean_energy_exact,cvar_0_10_exact,probability_norm,max_abs_difference_vs_stored,source_run_id
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,10,3.010299956639812,O3,3,76f63353f670b8042c227952c0b0dcefecd0a21950115a6559f6bf50f202a5b6,aa5e057682562d06754c09ce1914bc59cffde777a1dae9a171a041e9a0c64dd2,0.052359982826358946,0.052359982826358946,1.6673574107889482,0.6027368455386689,0.9999999999999991,4.85722573273506e-17,phase2-p3-1d6155f4b5e52ed7c1af
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,10,2.709269960975831,O0,3,4fdac586c61e7958f17aa78748befc7749995d0bc6d88951658ed915743ee640,42a1688ba16c696908f03a5143898cbbe6e1855cdf9c6341c22d48f8159ab667,0.05288356801933311,0.03573570928762556,1.5146332646279663,0.6085167705316069,1.0000000000000004,6.245004513516506e-17,phase2-p3-9423169332410e47627e
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,10,2.709269960975831,O3,3,4fdac586c61e7958f17aa78748befc7749995d0bc6d88951658ed915743ee640,8e56502049265761295c70ce15db5bc616dd3466513786df7ea7a2c7630e1132,0.11813541905060845,0.06590529497424572,1.6379420370357693,0.11482800902809866,0.9999999999999998,2.220446049250313e-16,phase2-p3-eade9d6dcb96408979cb
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-0da346e5ae20,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D3,10,2.533178701920149,O0,3,28e1cee3d9d9ef0949b17c233b737f1dca91ab2eb83f6f16aaf59d7413dc3a13,c4e76f0facdef4574a813134bd09a8af3d88b5043a78e972ce947d21434c578f,0.09902276760725347,0.04208532464787567,1.4907992723368846,0.12905792057464513,1.0000000000000004,6.938893903907228e-17,phase2-p3-105070a03afa9492599b
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-0da346e5ae20,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D3,10,2.533178701920149,O3,3,28e1cee3d9d9ef0949b17c233b737f1dca91ab2eb83f6f16aaf59d7413dc3a13,6b1cd3ad53d54f5721a858dcf6d299421ce71531cc477452c45afd2fd4856186,0.12718965923048883,0.0522411804138629,1.4812276390785193,0.11103017422594176,1.0,5.551115123125783e-17,phase2-p3-d934be8fa67dc28fc135
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-693f08fcb4be,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D4,10,2.4082399653118496,O0,3,252b3d2bfd89c7bfd4ec8ee8e6c37e642c0f2d9169d45cef6865d01c47f7b86d,fe6d0a7073ea61adae73493c5ba5091e605f51ee7065b7aff041fe14d3556af5,0.15921807579489988,0.04525427419308498,1.4042821325737649,0.10127542382101364,1.0000000000000004,8.326672684688674e-17,phase2-p3-560276eedb2c191c9c28
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-693f08fcb4be,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D4,10,2.4082399653118496,O3,3,252b3d2bfd89c7bfd4ec8ee8e6c37e642c0f2d9169d45cef6865d01c47f7b86d,28e71b906fac778a4d9fe557cbdc1bcb4bde35f8ba37b55189f88bb05dfd0668,0.16489264238381693,0.045831164404746765,1.408031376102623,0.10088501589004964,1.0000000000000016,6.245004513516506e-17,phase2-p3-ab177d5838bd3879129c
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-eb747215294a,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D1,13,3.9133899436317554,O0,3,35ee478cf0af6641a8e3753f72eba819444ee19ef0983abe97ef225cf6664a5c,e4bd615a1599746cae28a06cb925fe90bea3a3b09a97997d41d325e17271824b,0.0153741541617234,0.0153741541617234,1.6625906483408557,0.9161326893033597,0.9999999999999973,1.1102230246251565e-16,phase2-p3-e69607c1baa17f014436
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-eb747215294a,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D1,13,3.9133899436317554,O3,3,35ee478cf0af6641a8e3753f72eba819444ee19ef0983abe97ef225cf6664a5c,47ab7fe1987b2585320bf5791ebf06a3e3498d8dc65e2ec80ed1615f103b5f02,0.042113987219971755,0.042113987219971755,1.912148816129065,0.6615846292085529,0.9999999999999986,5.551115123125783e-17,phase2-p3-144efa4fda04d8e53952
POSTHOC_FINITE_SHOT_ENDPOINT_ROBUSTNESS,task-v2-607a9c50d675,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D2,13,3.612359947967774,O0,3,0f09b8b8946a6348d3d6ee6d1304b5a92d2e7505c4c0e2afb023f114d49632a9,f7341c7ce69d6c5bba0c43bce85f3d07fd4f71003070d6d565b58db9f9f4e1ce,0.032988575694409064,0.015258172076688281,1.4293999808795632,0.7453971440855744,1.0000000000000004,8.153200337090993e-17,phase2-p3-a0853de6c343d1d0c3ad
