task_id,base_graph_id,base_instance_id,size_stratum,stress_level,dilution_score,feasible_state_fraction,log_feasibility_gain_O0,log_feasibility_gain_O2,log_feasibility_gain_O3,p_feas_O0,p_feas_O2,p_feas_O3,p_opt_O0,p_opt_O2,p_opt_O3,p_opt_given_feasible_O0,p_opt_given_feasible_O2,p_opt_given_feasible_O3,expected_route_cost_given_feasible_O0,expected_route_cost_given_feasible_O2,expected_route_cost_given_feasible_O3,mean_energy_O0,mean_energy_O2,mean_energy_O3,objective_improvement_O0,objective_improvement_O2,objective_improvement_O3,p_feas_change_O0,p_feas_change_O2,p_feas_change_O3,p_opt_change_O0,p_opt_change_O2,p_opt_change_O3,paired_analysis_eligible,Delta_CVAR_MEAN,Delta_CVAR_CAPACITY,capacity_gap,cvar_residual_gap,stable_gap_closure_eligible,gap_closure,O2_greater_than_O0,O3_greater_than_O0,O3_at_least_O2,O3_within_NI_of_O2,O3_popt_vs_O0,O3_both_pfeas_and_popt_greater,O3_feasibility_up_conditional_quality_down
task-v2-db534d0b262a,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D5,4.038328680240055,9.1552734375e-05,2.277308998778848,2.785028381343347,2.528199605568961,0.0173372542659023,0.0558084166312167,0.030893771164526,0.0039449099320328,0.0128868432677555,0.00702851550021,0.2275394864451755,0.2309121821697983,0.2275059092908856,13.881653610925635,14.106582588992874,13.90942743651563,1.4640425105142718,1.6577788385291738,1.5987090175278482,0.080536181454718,0.0501684468944643,0.2518408467793241,0.0116972845291499,0.0501684468944643,0.0252538014277736,0.0025823278781517,0.0115242612138744,0.0056659334463289,True,0.2508906067901129,-0.2568287757743861,0.507719382564499,0.2568287757743861,True,0.4941521151366337,True,True,False,False,WIN,True,True
task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,5.418539921951662,3.814697265625e-06,3.06800627126056,3.7076138445202886,3.470792465472296,0.0044613505510059,0.0194569123538963,0.0112785311543235,0.0034927190491017,0.0125562538550869,0.0073143180575087,0.7828837947545313,0.645336404189152,0.6485168997121473,12.171162052454688,13.546635958108483,13.514831002878529,1.3888588953628436,1.852456742278332,1.7382479263517951,0.2721826427202611,0.0173614299228074,0.0890267862405529,0.002365868119917,0.0173614299228074,0.0091830487232346,0.0020595340583337,0.0111230688643189,0.0058811330667407,True,0.40278619421173634,-0.2368213790479925,0.6396075732597288,0.2368213790479925,True,0.6297395638374889,True,True,False,False,WIN,True,True
task-v2-de1e481a2b9a,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D1,3.010299956639812,0.0009765625,1.0056626762340075,1.7353492081885131,1.7292994520735574,0.0098937907189241,0.0530944653063498,0.0523599828263589,0.0098937907189241,0.0530944653063498,0.0523599828263589,1.0,1.0,1.0,16.0,16.0,16.0,1.5677065002560653,1.6672777952950846,1.6673574107889482,0.0367252883065938,0.0397457993250032,0.4200563489686587,-0.0034548752624224,0.0397457993250031,0.0390113168450122,-0.0034548752624224,0.0397457993250031,0.0390113168450122,True,0.7236367758395499,-0.006049756114955729,0.7296865319545056,0.006049756114955729,True,0.9917091026762531,True,True,False,True,WIN,True,False
task-v2-df25fe0d6e36,g-8c950d2bd101a5de,v2-S2-b004-g-8c950d2bd101a5de,S2,D2,2.709269960975831,0.001953125,1.4325907100031925,1.7679276594808482,1.7816500871419527,0.0528835680193331,0.1144610428697415,0.1181354190506084,0.0357357092876255,0.0630667212382919,0.0659052949742457,0.6757431585282094,0.5509885255026279,0.557879216105479,19.56682525618969,20.93912621947109,20.86332862283973,1.5146332646279663,1.6318711833907962,1.6379420370357691,0.1937778707255129,0.1014197539663261,0.904708614825239,0.0398422791159178,0.1014197539663262,0.1050941301471932,0.0290988731938989,0.0564298851445653,0.059268458880519,True,0.34905937713876023,0.013722427661104541,0.3353369494776557,-0.013722427661104541,True,1.0409213111841076,True,True,True,True,WIN,True,True
task-v2-df7a823d7a2b,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D2,3.612359947967774,0.000244140625,2.169299571917684,2.342503780208909,2.3589812924053444,0.0360528518504927,0.0537209683224168,0.0557983484236728,0.0273385098168852,0.0342965813028525,0.0382235095745641,0.7582897999374653,0.6384207577386716,0.6850294077583772,9.900522400750418,11.338950907135942,10.779647106899471,1.3817843993446024,1.503880545647849,1.466096652391423,0.0551720253771086,0.0200146909560672,0.2186364011474273,0.0023465744841432,0.0200146909560672,0.0220920710573233,0.0012970712806081,0.0082551427665754,0.012182071038287,True,0.1896817204876604,0.016477512196435562,0.17320420829122485,-0.016477512196435562,True,1.095133440226408,True,True,True,True,WIN,True,True
task-v2-e0ae4ea7992e,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D3,5.24244866289598,5.7220458984375e-06,2.73096570147523,3.2471874031294607,3.1686177597263963,0.0030797611667201,0.0101097109853437,0.0084366318238498,0.0022592955245615,0.0061299657158144,0.0058790108895284,0.7335943932846042,0.6063443084279272,0.6968433626448947,15.032986047264137,15.327890197761944,15.035032077911634,1.317148158424413,1.4856095011796409,1.3809760326844067,0.1405667136508501,0.0088820481942014,0.0691875523286672,0.0018520983755779,0.0088820481942014,0.0072089690327076,0.0014266724172456,0.0052973426084985,0.0050463877822125,True,0.43765205825116604,-0.07856964340306449,0.5162217016542305,0.07856964340306449,True,0.8477986431967344,True,True,False,True,WIN,True,True
task-v2-e1d0a1367c62,g-64377640089a831f,v2-S3-b004-g-64377640089a831f,S3,D5,3.2144199392957367,0.0006103515625,1.899903566090804,2.1243028254450937,2.1206542894484723,0.048471183830545,0.081261135409412,0.0805813149676815,0.0110572630860198,0.0175483270278146,0.0174411184150669,0.2281203431027381,0.2159498133936008,0.2164412236516864,16.554470242734585,16.566022931636766,16.565609015130676,1.3529735650649537,1.505569381113339,1.5097015538047789,0.1111087310220237,0.0473780091277188,0.4670013395594005,0.0145880575488518,0.0473780091277188,0.0466981886859883,0.0034903319330722,0.0099813958748671,0.0098741872621194,True,0.22075072335766843,-0.003648535996621405,0.22439925935428984,0.003648535996621405,True,0.9837408732670505,True,True,False,True,WIN,True,True
task-v2-e6a20043db41,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D4,4.214419939295737,6.103515625e-05,2.2720204779493898,2.676473584001064,2.6817919705522995,0.011418276057514,0.0289770149402793,0.029334050226398,0.0039883029454744,0.0089180863315101,0.0091636379115942,0.3492911649171307,0.3077641485808681,0.3123891123411169,13.001330176720751,13.256230669258708,13.272917424505025,1.5519158744642116,1.7521579290227107,1.676913301398573,0.0847763512276633,0.0197662973905157,0.2066742734924511,0.0022075585077504,0.0197662973905157,0.0201233326766344,0.0006118966253241,0.0055416800113598,0.0057872315914438,True,0.4097714926029097,0.005318386551235399,0.4044531060516743,-0.005318386551235399,True,1.0131495752453337,True,True,True,True,WIN,True,True
task-v2-eb5609efbad0,g-f6afb3a3727100d3,v2-S4-b003-g-f6afb3a3727100d3,S4,D2,4.515449934959718,3.0517578125e-05,0.5270916254561809,2.7651837389499763,2.7507592421606057,0.0001027168495273,0.0177718976727627,0.0171913232787323,1.883656116678668e-05,0.0094737138397931,0.0092660177284367,0.1833833616729435,0.5330727204395608,0.5389938620897119,15.34954974494351,12.202345516043954,12.149055241192595,1.3666195929671223,1.6594522265720786,1.6125505446060475,0.1401516113918484,0.0174692096330146,0.1700967315857845,-0.0001999711902207,0.0174692096330146,0.0168886352389842,-6.864375876978045e-05,0.0093862335198565,0.0091785374085001,True,2.2236676167044247,-0.014424496789370522,2.238092113493795,0.014424496789370522,True,0.9935550030749838,True,True,False,True,WIN,True,False
task-v2-eb747215294a,g-fc8e50acd167f0aa,v2-S3-b002-g-fc8e50acd167f0aa,S3,D1,3.9133899436317554,0.0001220703125,2.1001811752010986,2.5382482170517693,2.5378163046354154,0.0153741541617234,0.0421558910493616,0.0421139872199717,0.0153741541617234,0.0421558910493616,0.0421139872199717,1.0,1.0,1.0,19.0,19.0,19.0,1.6625906483408557,1.907402430476988,1.912148816129065,0.0328262136640828,0.025808083478071,0.2452785399891897,-0.0009736534095671,0.025808083478071,0.0257661796486812,-0.0009736534095671,0.025808083478071,0.0257661796486812,True,0.4376351294343168,-0.00043191241635387456,0.4380670418506707,0.00043191241635387456,True,0.9990140495059177,True,True,False,True,WIN,True,False
task-v2-eed472030dc4,g-686fdbb6f8f550f1,v2-S2-b003-g-686fdbb6f8f550f1,S2,D2,2.709269960975831,0.001953125,1.5276682827588082,1.7485810558243005,1.735786654549582,0.0658261297957995,0.1094740272409996,0.1062959440923043,0.029023649157004,0.0542642173834587,0.0547466018363161,0.4409138019664658,0.4956812017520814,0.5150394241644419,19.268120574435944,18.55614437722294,18.304487485862257,1.5390156870265843,1.6694559388719603,1.6829250264084794,0.1047726066893672,0.0645853862503945,0.5804316013358983,0.0209374888051944,0.0645853862503945,0.0614073031016992,0.0083594768869671,0.0336000451134219,0.0340824295662792,True,0.20811837179077375,-0.012794401274718536,0.22091277306549228,0.012794401274718536,True,0.9420839225492612,True,True,False,True,WIN,True,False
task-v2-f09582cc278a,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D4,5.11750992628768,7.62939453125e-06,2.83555379168147,3.678896504568976,3.690348888437143,0.0052244895566504,0.0364239111808767,0.0373971892527147,0.0021799452052548,0.036066015981121,0.0371000818342852,0.4172551560525078,0.990174168886521,0.9920553543096056,12.065003461389514,8.076930613629528,8.064104891541193,1.2963961626117655,1.6412678596371575,1.6406864105632244,0.1466102588977895,0.0331941707478566,0.3436833772665326,0.0019947491236303,0.0331941707478566,0.0341674488196946,0.000132687411515,0.0340187581873812,0.0350528240405454,True,0.854795096755673,0.01145238386816727,0.8433427128875057,-0.01145238386816727,True,1.0135797507859594,True,True,True,True,WIN,True,False
task-v2-f12c027474e2,g-f0c91af33253395a,v2-S3-b003-g-f0c91af33253395a,S3,D4,3.311329952303793,0.00048828125,2.213167693300067,2.2772724694143616,2.307450717909852,0.0797696600041094,0.0924575789686229,0.0991107506899075,0.0312353681927717,0.0333662034206139,0.0416644438877974,0.3915695289557791,0.3608812148535416,0.4203826890400106,11.45589771995846,11.72963154444514,11.287910883116188,1.23574089929525,1.3396536047360303,1.2776658668036045,0.220034268123304,0.0489546489712303,0.5560857551597358,0.0362667300067168,0.0489546489712303,0.0556078206925149,0.0134587248429035,0.0155895600707456,0.0238878005379292,True,0.09428302460978477,0.030178248495490223,0.06410477611429455,-0.030178248495490223,True,1.470764431681103,True,True,True,True,WIN,True,False
task-v2-f27d61c02d71,g-ad76642cd3b9f76c,v2-S5-b004-g-ad76642cd3b9f76c,S5,D2,5.418539921951662,3.814697265625e-06,2.6446404740329026,3.2720523316610306,3.5351315816162865,0.0016830636952344,0.0071369459823446,0.0130795155843189,0.0016830636952344,0.0071369459823446,0.0130795155843189,1.0,1.0,1.0,16.0,16.0,16.0,1.300324941734056,1.7194855357464307,1.7365993288892938,0.2191813708278696,0.0063482853386389,0.1001685736143525,0.0008944030515288,0.0063482853386389,0.0122908549406133,0.0008944030515288,0.0063482853386389,0.0122908549406133,True,0.8904911075833839,0.2630792499552559,0.627411857628128,-0.2630792499552559,True,1.419308699312446,True,True,True,True,WIN,True,False
task-v2-ff6e67bbbcba,g-0780828b282bb310,v2-S2-b002-g-0780828b282bb310,S2,D1,3.010299956639812,0.0009765625,0.6200813985936446,1.7239433195993032,1.56536408757695,0.0040717531586848,0.0517181954356056,0.0358974939462173,0.0040717531586848,0.0517181954356056,0.0358974939462173,1.0,1.0,1.0,12.0,11.999999999999998,12.0,1.814416929979414,1.7006860847253162,1.886620294170141,0.0004828151156872,0.047491945182071,0.3611122624947067,-0.0001544970948497,0.047491945182071,0.0316712436926828,-0.0001544970948497,0.047491945182071,0.0316712436926828,True,0.9452826889833053,-0.15857923202235336,1.1038619210056586,0.15857923202235336,True,0.8563414236828807,True,True,False,False,WIN,True,False
