run_id,task_id,graph_id,base_instance_id,size_stratum,stress_level,m,dilution_score,feasible_fraction_phi,objective,alpha,optimizer,depth,seed,budget,effective_trajectory_nfev,incumbent_evaluation_index,actual_nfev_max_run,scipy_reported_nfev,nit,termination_reason,optimizer_message,runtime_s,parameters,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,tail_feasible_fraction,tail_fully_feasible,early_termination_carried_forward
b1-85c5798071208943bc61,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,O3,0.1,COBYLA,2,2207,120,120,120,480,480,401,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,321.6593403182924,"[7.165898880020828, 2.4931739845939043, 2.6144509983313164, -0.21365568569244076]",0.9025287989011294,1.457769994148789,0.015912276787282856,0.005918572170347078,0.37195005148962845,2.9213022421654133,0.15912276787282856,False,False
b1-85c5798071208943bc61,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,O3,0.1,COBYLA,2,2207,240,240,240,480,480,401,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,321.6593403182924,"[7.710967653195672, 2.328681503758485, 2.6178790504770264, -0.19266226064099937]",0.8618796655410164,1.4324331921399036,0.01920830733553303,0.007339917537479695,0.3821220375780713,3.003059013491055,0.19208307335533029,False,False
b1-85c5798071208943bc61,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,O3,0.1,COBYLA,2,2207,480,480,480,480,480,401,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,321.6593403182924,"[8.054688787397177, 2.0793476776840123, 2.622116749665938, -0.18391104173121317]",0.8483454229856988,1.4318984841700815,0.02030546134545149,0.00780804711175944,0.3845294120100588,3.0271827788392707,0.20305461345451487,False,False
b1-861fc6a6dba48297d6e8,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,3,3301,120,120,120,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.595607778057456,"[3.077870281980398, 3.387295249375587, 2.563322254388754, 0.8284958949445589, 3.133917579384638, 2.089489420230208]",1.4291305822329932,1.4291305822329932,0.0001978877714582066,0.0001978877714582066,1.0,0.20980890129287547,0.001978877714582066,False,False
b1-861fc6a6dba48297d6e8,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,3,3301,240,240,240,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.595607778057456,"[3.4878301726358076, 3.652713003404511, 2.7593107242425785, 0.7857977508426943, 3.33906924985315, 1.9016675234505875]",1.3807914245373565,1.3807914245373565,7.787843929364431e-05,7.787843929364431e-05,1.0,-0.19519281681955467,0.0007787843929364431,False,False
b1-861fc6a6dba48297d6e8,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,3,3301,480,480,480,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.595607778057456,"[3.7850432935673224, 3.918769447959283, 3.009595340878568, 0.7860643799048181, 3.3749429701908076, 1.8439380159457974]",1.3577185140830126,1.3577185140830126,0.0003391172556545092,0.0003391172556545092,1.0,0.44373983262797323,0.0033911725565450917,False,False
b1-869f91862a9154c2b114,task-v2-e442db508705,g-548c8c6335dd2a2e,v2-S1-b000-g-548c8c6335dd2a2e,S1,D1,7,2.1072099696478683,0.0078125,O0,0.1,COBYLA,4,2207,120,120,120,480,480,381,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.083268136717379,"[3.8699381938934527, 4.058601457014885, 2.91666535551466, 0.4753245432978216, 0.9984117172235418, 1.5044955390976213, 0.1673856944356246, 2.737554611729738]",1.8060432631666155,1.8060432631666155,0.09260819367325303,0.09260819367325303,1.0,1.0738593829999414,0.9260819367325303,False,False
b1-869f91862a9154c2b114,task-v2-e442db508705,g-548c8c6335dd2a2e,v2-S1-b000-g-548c8c6335dd2a2e,S1,D1,7,2.1072099696478683,0.0078125,O0,0.1,COBYLA,4,2207,240,240,240,480,480,381,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.083268136717379,"[3.708792204633424, 4.16846421334915, 2.9245829086967636, 0.5363001920921737, 1.0042890992092661, 1.5152438298523134, 0.21665184602583085, 2.680704292715988]",1.799977484823824,1.799977484823824,0.08935312919930127,0.08935312919930127,1.0,1.0583197360048382,0.8935312919930127,False,False
b1-869f91862a9154c2b114,task-v2-e442db508705,g-548c8c6335dd2a2e,v2-S1-b000-g-548c8c6335dd2a2e,S1,D1,7,2.1072099696478683,0.0078125,O0,0.1,COBYLA,4,2207,480,480,480,480,480,381,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.083268136717379,"[3.6399024546504672, 4.278519998504003, 3.0116211202839347, 0.6026879765621865, 0.9983995682319298, 1.5141618446411362, 0.35523905208983153, 2.538732564054788]",1.7926539772959305,1.7926539772959305,0.09289847966424626,0.09289847966424626,1.0,1.0752185762267488,0.9289847966424627,False,False
b1-879e9453fda254fd5b46,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,16,4.816479930623699,1.52587890625e-05,O0,0.1,COBYLA,4,3301,120,120,120,480,480,393,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,28.831860193051398,"[3.5074296776911686, 3.798237678221094, 2.748678216394051, 0.994516079164718, 2.6120023770294964, 3.1781643962480315, 2.7587838790978183, 2.9494125490559395]",1.5712199238017415,1.5712199238017415,0.0084492189873359,0.0084492189873359,1.0,2.7432964969501366,0.08449218987335899,False,False
b1-879e9453fda254fd5b46,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,16,4.816479930623699,1.52587890625e-05,O0,0.1,COBYLA,4,3301,240,240,239,480,480,393,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,28.831860193051398,"[3.584834862528632, 3.905493333129464, 2.8781838806552758, 1.1109654178385457, 2.5615695710357427, 3.173427044415159, 2.7863676635328845, 2.9495665111852998]",1.5322294735008628,1.5322294735008628,0.009318126708907179,0.009318126708907179,1.0,2.7858085423599674,0.09318126708907179,False,False
b1-879e9453fda254fd5b46,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,16,4.816479930623699,1.52587890625e-05,O0,0.1,COBYLA,4,3301,480,480,480,480,480,393,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,28.831860193051398,"[3.706137036334798, 4.083597208196017, 3.0937035054368813, 1.3023255321445262, 2.511675052103281, 3.166397836263258, 2.804624328007936, 2.9462450635769346]",1.491863393559867,1.491863393559867,0.009654524594859501,0.009654524594859501,1.0,2.8012108238698774,0.09654524594859502,False,False
b1-87c737bc3863ec975f02,task-v2-73f419868dc6,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D3,7,1.630088714928206,0.0234375,O0,0.1,COBYLA,4,1103,120,120,120,480,480,366,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0427950900048018,"[1.9338751970801875, 4.520280362375072, 2.809846396372691, 1.8154948677388998, 3.116729222890048, 2.6422699390516406, -0.028374012223744378, 3.2552846589657096]",1.1094713637283071,1.1094713637283071,0.3000914384245239,0.12072580863060813,0.4022967441671013,1.1073423201563717,1.0,True,False
b1-87c737bc3863ec975f02,task-v2-73f419868dc6,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D3,7,1.630088714928206,0.0234375,O0,0.1,COBYLA,4,1103,240,240,240,480,480,366,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0427950900048018,"[1.916235090763675, 4.522807767005438, 2.645011463615729, 1.7030316851567813, 3.107621658299487, 2.67764404198852, -0.004416419899381092, 3.2710808067331842]",1.0976529828633879,1.0976529828633879,0.30623405059242326,0.11608478469191812,0.37907210013826675,1.1161421937862552,1.0,True,False
b1-87c737bc3863ec975f02,task-v2-73f419868dc6,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D3,7,1.630088714928206,0.0234375,O0,0.1,COBYLA,4,1103,480,480,478,480,480,366,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0427950900048018,"[1.8681607886125808, 4.5949450408579775, 2.548149315371123, 1.5976062313116126, 3.0990881888672237, 2.697187478223437, 0.002930635124507597, 3.280033640593026]",1.0930578206060868,1.0930578206060868,0.3100652661611144,0.11414129375770463,0.3681202192392461,1.1215418337632923,1.0,True,False
b1-88b8e7ff4e88799fed2f,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,0.1,COBYLA,2,1103,120,120,120,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,321.04525597020984,"[3.089729410865994, 6.950322321772984, 0.05640471553934767, -0.6654446219677924]",0.9984053353279058,1.7000612840444926,0.004475448842715608,0.004475448842715608,1.0,3.3704065148406563,0.04475448842715609,False,False
b1-88b8e7ff4e88799fed2f,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,0.1,COBYLA,2,1103,240,240,239,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,321.04525597020984,"[3.5841711474725977, 7.56688049826202, -0.01052862946298556, -0.6218739372962768]",0.9865112588437797,1.6893256025102243,0.0055118821303257815,0.0055118821303257815,1.0,3.4608698393787036,0.05511882130325782,False,False
b1-88b8e7ff4e88799fed2f,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,0.1,COBYLA,2,1103,480,480,480,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,321.04525597020984,"[4.12436156414489, 8.080048900631606, -0.14266541294931753, -0.5532169170787941]",0.9768755272240223,1.6851913958553641,0.0063771143773614265,0.0063771143773614265,1.0,3.5241941240040986,0.06377114377361426,False,False
b1-88cf5e0c7bb0155329f0,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,2,3301,120,120,120,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.919770097360015,"[4.883671702561477, 3.999686201066449, 2.3778657235082106, 0.1336774136677485]",1.7300112051729206,1.7300112051729206,0.0038967632124933416,0.0038967632124933416,1.0,1.5040939602451102,0.03896763212493341,False,False
b1-88cf5e0c7bb0155329f0,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,2,3301,240,240,240,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.919770097360015,"[5.883938160943771, 4.171568976534797, 2.3932232025585467, 0.1384612234361632]",1.5901006697251785,1.5901006697251785,0.006555041583110745,0.006555041583110745,1.0,1.729965394693443,0.06555041583110745,False,False
b1-88cf5e0c7bb0155329f0,task-v2-4968f3a685c2,g-8a16a856f5377a40,v2-S3-b000-g-8a16a856f5377a40,S3,D1,13,3.9133899436317554,0.0001220703125,O0,0.1,COBYLA,2,3301,480,480,479,480,480,396,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.919770097360015,"[6.49087294640047, 4.2342647085634875, 2.4297011031537914, 0.1324780902921436]",1.5421391236444841,1.5421391236444841,0.008243987595278978,0.008243987595278978,1.0,1.8295272732568901,0.08243987595278977,False,False
b1-89205ffdbc851a998234,task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,13,3.0682919036174985,0.0008544921875,O3,0.1,COBYLA,4,1103,120,120,119,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.310238093137741,"[1.5220456771658466, 4.9619527058435215, 3.159626577171332, 1.4663284377405366, 3.2094067113141316, 2.5021613225738655, 1.2036346108390432, 2.074964888409617]",0.051872083929542616,1.3554204982182152,0.10012624765814344,0.021775359229046238,0.21747903010799796,2.0688398444218628,1.0,True,False
b1-89205ffdbc851a998234,task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,13,3.0682919036174985,0.0008544921875,O3,0.1,COBYLA,4,1103,240,240,240,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.310238093137741,"[1.712294724834035, 5.156650030321288, 3.5746303354439126, 1.7905337904137049, 3.2016528811071834, 2.480981557093725, 1.1236885127046459, 2.1412607050827743]",0.045158731335012,1.2835985734626942,0.11796456437563031,0.031076590620968285,0.26344004901346657,2.1400434718783976,1.0,True,False
b1-89205ffdbc851a998234,task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,13,3.0682919036174985,0.0008544921875,O3,0.1,COBYLA,4,1103,480,480,480,480,480,395,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.310238093137741,"[1.8779205847900957, 5.364033112380439, 4.092768587230792, 2.1016872825677657, 3.1943281330114672, 2.4797719741165154, 1.1504966890798616, 2.1061932427054493]",0.04172229485878492,1.2653206261909227,0.12248016941115261,0.03751620167820843,0.30630429283838284,2.1563576820121275,1.0,True,False
b1-89ae29bd4214508e3b7a,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O0,0.1,COBYLA,4,1103,120,120,119,480,480,404,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,29.07534862868488,"[1.4649221670181518, 4.766394347060861, 4.5815104375437965, 1.5454584524251371, 3.2516790928334482, 2.3771851512043476, 1.0454348903991528, 2.2150389826811665]",1.524026868165532,1.524026868165532,0.0131000459163551,0.004554246487815217,0.3476511851099198,2.331692757179341,0.131000459163551,False,False
b1-89ae29bd4214508e3b7a,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O0,0.1,COBYLA,4,1103,240,240,238,480,480,404,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,29.07534862868488,"[1.511503905523846, 4.792610928081934, 4.644151783549432, 1.5254164690532335, 3.2362205097707077, 2.3748336579864913, 1.0752131891850516, 2.1806405630965893]",1.5145283313227345,1.5145283313227345,0.012789027310354638,0.004517386160018165,0.35322359163004236,2.321257454078565,0.12789027310354636,False,False
b1-89ae29bd4214508e3b7a,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,16,4.214419939295737,6.103515625e-05,O0,0.1,COBYLA,4,1103,480,480,480,480,480,404,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,29.07534862868488,"[1.6171147263196624, 4.832864835435062, 4.738769535342051, 1.485581365405596, 3.2252139920394107, 2.380933356121032, 1.1664276658178796, 2.08799823317788]",1.4981938880222683,1.4981938880222683,0.01321639110253709,0.004740325792382773,0.3586702115279257,2.3355328212061024,0.1321639110253709,False,False
b1-8a6bc0a09bfb71397358,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D1,7,2.1072099696478683,0.0078125,O3,0.1,COBYLA,3,1103,120,83,69,83,83,60,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,0.15073113981634378,"[1.9245009475140873, 5.667418352208493, 4.030504198586588, 0.8670730928615155, 2.687763845412721, 1.8549974649856982]",0.06976744186046512,2.1285718062803274,0.1005135041545933,0.1005135041545933,1.0,1.1094343835022227,1.0,True,True
b1-8a6bc0a09bfb71397358,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D1,7,2.1072099696478683,0.0078125,O3,0.1,COBYLA,3,1103,240,83,69,83,83,60,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,0.15073113981634378,"[1.9245009475140873, 5.667418352208493, 4.030504198586588, 0.8670730928615155, 2.687763845412721, 1.8549974649856982]",0.06976744186046512,2.1285718062803274,0.1005135041545933,0.1005135041545933,1.0,1.1094343835022227,1.0,True,True
b1-8a6bc0a09bfb71397358,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,v2-S1-b001-g-553bb3c5ba0f2136,S1,D1,7,2.1072099696478683,0.0078125,O3,0.1,COBYLA,3,1103,480,83,69,83,83,60,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,0.15073113981634378,"[1.9245009475140873, 5.667418352208493, 4.030504198586588, 0.8670730928615155, 2.687763845412721, 1.8549974649856982]",0.06976744186046512,2.1285718062803274,0.1005135041545933,0.1005135041545933,1.0,1.1094343835022227,1.0,True,True
b1-8adfde0359e58574b4f7,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,4,1103,120,120,120,480,480,377,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,584.1926492322236,"[1.5044260916084073, 4.761396490070443, 4.332102524111785, 1.7451580847065398, 3.2657178409229597, 2.3410023255320866, 1.0528018770770742, 2.2070402695513978]",1.7127795552816676,1.7127795552816676,0.0021783335895822816,0.0021783335895822816,1.0,3.0576943059009127,0.021783335895822816,False,False
b1-8adfde0359e58574b4f7,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,4,1103,240,240,240,480,480,377,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,584.1926492322236,"[1.6122076972983994, 4.859815306564165, 4.481047653775294, 1.7750011758707394, 3.3816370136843483, 2.3017582749908536, 1.1044753828677516, 2.1640380689391248]",1.6687015396113587,1.6687015396113587,0.002554484960550213,0.002554484960550213,1.0,3.1268732677463618,0.025544849605502126,False,False
b1-8adfde0359e58574b4f7,task-v2-420d9636beee,g-e0c69f84d376b633,v2-S5-b001-g-e0c69f84d376b633,S5,D1,19,5.719569917615643,1.9073486328125e-06,O0,0.1,COBYLA,4,1103,480,480,480,480,480,377,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,584.1926492322236,"[2.162120641829827, 5.25384725671629, 4.742194988865784, 1.7301051276812802, 3.681540346186022, 2.200814703924778, 1.3047129453883533, 1.9534504736248544]",1.5329060161954624,1.5329060161954624,0.00229037859717062,0.00229037859717062,1.0,3.0794771943100585,0.0229037859717062,False,False
b1-8bc2b8bc15f8a5624ac7,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,3,2207,120,120,120,388,388,302,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,2.1065372368320823,"[4.766624813380858, 4.15377360399257, 3.0676115574150415, -0.37312794548865064, 1.2844268371661476, 1.5206450499937416]",0.8091045463868336,1.978565182126634,0.025811862108751547,0.025811862108751547,1.0,2.325209279999887,0.2581186210875155,False,False
b1-8bc2b8bc15f8a5624ac7,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,3,2207,240,240,240,388,388,302,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,2.1065372368320823,"[4.942362833632811, 4.212329913198214, 3.0496937344282427, -0.3744648644697506, 1.305500868427012, 1.4970273734012167]",0.8022010122066595,1.996170464192278,0.02649869969223327,0.02649869969223327,1.0,2.336614506989577,0.2649869969223327,False,False
b1-8bc2b8bc15f8a5624ac7,task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,13,3.9133899436317554,0.0001220703125,O3,0.1,COBYLA,3,2207,480,388,387,388,388,302,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,2.1065372368320823,"[5.011533483354733, 4.185124877005982, 3.0543868017984166, -0.37955474408062334, 1.3104322328682214, 1.4958647375702363]",0.8003337571202355,2.0039998897377593,0.0267361273633845,0.0267361273633845,1.0,2.3404884450426566,0.267361273633845,False,True
b1-8dbee96db3886161fdad,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,0.1,COBYLA,4,3301,120,120,120,480,480,410,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,613.2128655044362,"[3.5594876729163665, 3.794324858360438, 3.249462892357662, 0.8272578302808685, 2.865756411895959, 3.12158251983541, 2.7207895823522033, 2.992950409674559]",0.9519209401920747,1.5278656276422513,0.008744020676112315,0.008744020676112315,1.0,3.661281093491286,0.08744020676112317,False,False
b1-8dbee96db3886161fdad,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,0.1,COBYLA,4,3301,240,240,240,480,480,410,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,613.2128655044362,"[3.6662346769173713, 3.864516175175641, 3.3440024487218927, 0.7824372942744022, 2.8715388499847676, 3.113179382666613, 2.729477630346409, 2.994479785198833]",0.9495393236114361,1.5269024110147313,0.008952614688076363,0.008952614688076363,1.0,3.6715198108940728,0.08952614688076362,False,False
b1-8dbee96db3886161fdad,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D1,19,5.719569917615643,1.9073486328125e-06,O3,0.1,COBYLA,4,3301,480,480,480,480,480,410,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,613.2128655044362,"[3.81726020390176, 3.9692930418291077, 3.5285063770119587, 0.7570245638478471, 2.8714527487343333, 3.0879894015392364, 2.761316435381835, 2.9926423352176448]",0.9452523153332272,1.5389011211518449,0.009347787595993738,0.009347787595993738,1.0,3.690278753242564,0.09347787595993738,False,False
b1-8dcc71b32dc73ca12282,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D1,10,3.010299956639812,0.0009765625,O0,0.1,COBYLA,2,3301,120,120,119,345,345,278,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,0.7515617208555341,"[1.933773830519643, 1.7647005244239402, 2.283563978560242, -0.2120940614223701]",1.6526899601361071,1.6526899601361071,0.00586329086458242,0.00586329086458242,1.0,0.7784413957248015,0.0586329086458242,False,False
b1-8dcc71b32dc73ca12282,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D1,10,3.010299956639812,0.0009765625,O0,0.1,COBYLA,2,3301,240,240,239,345,345,278,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,0.7515617208555341,"[1.8159879355653485, 1.7177814265827076, 2.304896585429509, -0.21700594240741367]",1.6498322285237301,1.6498322285237301,0.0065236438160481795,0.0065236438160481795,1.0,0.8247901976426821,0.06523643816048179,False,False
b1-8dcc71b32dc73ca12282,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,v2-S2-b001-g-6aa6775bed3bc2cc,S2,D1,10,3.010299956639812,0.0009765625,O0,0.1,COBYLA,2,3301,480,345,344,345,345,278,EARLY_CONVERGENCE,Return from COBYLA because the trust region radius reaches its lower bound.,0.7515617208555341,"[1.8040411510008114, 1.716380344134138, 2.3071247006837985, -0.2168577045757212]",1.6497995702358015,1.6497995702358015,0.006569894264020274,0.006569894264020274,1.0,0.8278583367137397,0.06569894264020273,False,True
b1-8dfa85a042eb1254fd5e,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,O3,0.1,COBYLA,3,3301,120,120,120,480,480,386,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,439.2837537880987,"[3.339224626408272, 2.8708813420985484, 2.7746840653057534, 0.13972693063694092, 2.505573327298657, 2.930014922670684]",0.9592454451452448,1.7261324597781036,0.009737283478257027,0.003443530666559064,0.3536438755478705,2.708007731275091,0.09737283478257025,False,False
b1-8dfa85a042eb1254fd5e,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,O3,0.1,COBYLA,3,3301,240,240,239,480,480,386,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,439.2837537880987,"[3.5867846929436165, 3.206034650008919, 2.6610312841167034, 0.0677249385638503, 2.5892785007164933, 2.927843356577773]",0.9135201264941959,1.5534239367407179,0.014427196670880216,0.005230072116129336,0.3625147861667186,2.8787518697318304,0.14427196670880216,False,False
b1-8dfa85a042eb1254fd5e,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,v2-S5-b000-g-a87f1b9ac089cc45,S5,D7,19,4.719569917615643,1.9073486328125e-05,O3,0.1,COBYLA,3,3301,480,480,479,480,480,386,EVALUATION_BUDGET_EXHAUSTED,Return from COBYLA because the objective function has been evaluated MAXFUN times.,439.2837537880987,"[3.877590911020454, 3.6894626676561266, 2.4917998251618174, 0.03028279535342887, 2.604943614288822, 2.946896627960103]",0.8642156647268296,1.4578379006729307,0.018851690918845962,0.0071802714218556045,0.38088208918583083,2.9949202283266203,0.18851690918845965,False,False
