task_id,graph_id,size_stratum,m,objective,depth,budget,seed_count,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas,median_actual_nfev,median_nit,median_wall_time_s
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,2,120,3,1.705040225269757,1.705040225269757,0.009763563460249201,0.0014300316875765847,0.1458541910596341,2.6299970249593017,480.0,395.0,332.49443491268903
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,2,240,3,1.4324885868301949,1.4324885868301949,0.015481104482996461,0.0022483419242973523,0.14523136425871935,2.8301906132998726,480.0,395.0,332.49443491268903
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,2,480,3,1.3129967545404562,1.3129967545404562,0.02227220950675921,0.003458776883986495,0.15443734663651032,2.988151974771542,480.0,395.0,332.49443491268903
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,3,120,3,1.281812634839387,1.281812634839387,0.0020726492360069516,0.0005407019403867967,0.24668068377296168,1.9569144822214204,480.0,397.0,447.8864280851558
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,3,240,3,1.2566929933573734,1.2566929933573734,0.0020778650334184025,0.000818743229908495,0.2926476040104261,1.9580060063458424,480.0,397.0,447.8864280851558
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,3,480,3,1.2277807094559612,1.2277807094559612,0.0023675089998367515,0.0010191332814026874,0.38006066225590457,2.0146803101713164,480.0,397.0,447.8864280851558
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,4,120,3,1.3237683319038953,1.3237683319038953,0.027301824758912734,0.0045773316859384775,0.16534831284263218,3.076580346309969,480.0,399.0,585.6016946993768
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,4,240,3,1.2877321368330654,1.2877321368330654,0.0246227745151563,0.004058784721779833,0.16483864234233592,3.0317256595919106,480.0,399.0,585.6016946993768
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O0,4,480,3,1.274713322630628,1.274713322630628,0.025863253782099863,0.00396797516190898,0.16173527535673762,3.053071832898106,480.0,399.0,585.6016946993768
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,2,120,3,1.0475953428320317,1.9320544393343155,0.008505838484992166,0.0013320208080329688,0.14551321912573154,2.5701058033268565,480.0,390.0,344.3608108088374
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,2,240,3,1.0252120825957676,1.8521203829844024,0.010437067021930079,0.0016540327061237768,0.1515115724881711,2.658967143878897,480.0,390.0,344.3608108088374
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,2,480,3,0.8264216137158027,1.4972313811575524,0.027841401921142116,0.004494392845493027,0.15829070165484133,3.085079771446447,480.0,390.0,344.3608108088374
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,3,120,3,0.8615732162652024,1.477290123181187,0.019988604154589428,0.0033314609265912474,0.1684737985115468,2.9411711390665607,480.0,390.0,441.2938754213974
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,3,240,3,0.8611830967150763,1.4732076137489414,0.020058894290959917,0.0033399512241615425,0.16832300064233072,2.942695661240971,480.0,390.0,441.2938754213974
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,3,480,3,0.7158698662071274,1.3724040264670196,0.03424721365264836,0.005762957768739257,0.168275230422829,3.1750139147101932,480.0,390.0,441.2938754213974
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,4,120,3,0.716128611260823,1.4440588130256242,0.03535613736345415,0.006058511827956052,0.17135672275723277,3.1888534840920784,480.0,383.0,602.7231628280133
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,4,240,3,0.6552827057290064,1.4358964825270495,0.041506010973964315,0.006920776445278689,0.17175811997974108,3.258499668130314,480.0,383.0,602.7231628280133
task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,O3,4,480,3,0.6222167619979413,1.394425621968419,0.043521911463095156,0.0069698640570699764,0.173460512383084,3.279096632698506,480.0,383.0,602.7231628280133
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,2,120,3,1.7379229998042407,1.7379229998042407,0.0066751143421407725,0.0066751143421407725,1.0,1.7378486530294877,480.0,392.0,2.0330550065264106
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,2,240,3,1.6404485832492743,1.6404485832492743,0.008464159165373485,0.008464159165373485,1.0,1.8409737651462923,480.0,392.0,2.0330550065264106
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,2,480,3,1.5829163560886748,1.5829163560886748,0.011351933662428431,0.011351933662428431,1.0,1.968459788191334,480.0,392.0,2.0330550065264106
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,3,120,3,1.341629938025168,1.341629938025168,0.0001978877714582066,0.0001978877714582066,1.0,0.20980890129287547,480.0,396.0,2.595607778057456
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,3,240,3,1.3325960030820951,1.3325960030820951,0.00018701194669028116,0.00018701194669028116,1.0,0.185259294638525,480.0,396.0,2.595607778057456
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,3,480,3,1.3228552745618232,1.3228552745618232,0.0005582597019248268,0.0005582597019248268,1.0,0.6602262229897462,480.0,396.0,2.595607778057456
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,4,120,3,1.384270447633181,1.384270447633181,0.012872029529017188,0.012872029529017188,1.0,2.0230369710150304,480.0,387.0,3.1738005243241787
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,4,240,3,1.375541689871473,1.375541689871473,0.014729448223982219,0.014729448223982219,1.0,2.081576421786801,480.0,387.0,3.1738005243241787
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O0,4,480,3,1.3660364664068623,1.3660364664068623,0.013977883829817574,0.013977883829817574,1.0,2.058831370363434,480.0,387.0,3.1738005243241787
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,2,120,3,0.8540819483863418,1.8849447456895452,0.021168262587483534,0.021168262587483534,1.0,2.239075157832881,480.0,395.0,2.012591020204127
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,2,240,3,0.8311427246196768,1.9191468326421182,0.023576716098551095,0.023576716098551095,1.0,2.2858732575546474,480.0,395.0,2.012591020204127
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,2,480,3,0.8123614245464774,1.9803717506774285,0.025916482240840304,0.025916482240840304,1.0,2.3269659961130764,480.0,395.0,2.012591020204127
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,3,120,3,0.8091045463868336,1.978565182126634,0.025811862108751547,0.025811862108751547,1.0,2.325209279999887,480.0,398.0,2.597598258405924
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,3,240,3,0.8022010122066595,1.996170464192278,0.02649869969223327,0.02649869969223327,1.0,2.336614506989577,480.0,398.0,2.597598258405924
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,3,480,3,0.8003337571202355,2.0039998897377593,0.0267361273633845,0.0267361273633845,1.0,2.3404884450426566,480.0,398.0,2.597598258405924
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,4,120,3,0.7952361847761985,1.8566244910845522,0.026398885340546872,0.026398885340546872,1.0,2.334975533355011,480.0,393.0,3.260825908742845
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,4,240,3,0.7912108731711931,1.8283089488579565,0.0267776603136763,0.0267776603136763,1.0,2.3411625716755693,480.0,393.0,3.260825908742845
task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,O3,4,480,3,0.6842056786988787,1.8034295572218981,0.037521624087002096,0.037521624087002096,1.0,2.487671571759841,480.0,393.0,3.260825908742845
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,2,120,3,1.6778686850078992,1.6778686850078992,0.015058388401594078,0.0015327275175789582,0.10178562783097718,1.2460703983409689,435.0,356.0,1.8275531493127346
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,2,240,3,1.6760116724247822,1.6760116724247822,0.015313960180121277,0.0015294928667528543,0.10081300421843593,1.253379417109643,435.0,356.0,1.8275531493127346
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,2,480,3,1.6759262591273871,1.6759262591273871,0.01520998832216898,0.0015192959156782781,0.09994377009272967,1.2504207842306865,435.0,356.0,1.8275531493127346
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,3,120,3,1.3319466578987553,1.3319466578987553,0.041782783165693296,0.012844985161600896,0.6808096035429315,1.689289268731523,480.0,394.0,2.6892075585201383
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,3,240,3,1.3224542736903608,1.3224542736903608,0.04024762535703209,0.010588015200492486,0.6804802750523556,1.6730321653459708,480.0,394.0,2.6892075585201383
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,3,480,3,1.2813590106926775,1.2813590106926775,0.03598526622751459,0.01218970666861021,0.6852854023686507,1.6244166236662383,480.0,394.0,2.6892075585201383
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,4,120,3,1.4177234542300665,1.4177234542300665,0.05686738111105033,0.018256110050748956,0.35829551124207043,1.8231551319539192,480.0,393.0,3.2703025862574577
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,4,240,3,1.3882982384756746,1.3882982384756746,0.058955335804681534,0.017648245606250428,0.31165097290450333,1.838815021032685,480.0,393.0,3.2703025862574577
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O0,4,480,3,1.2595517805871124,1.2595517805871124,0.08455045662503392,0.01593484641718805,0.2217305841697566,1.995407861017812,480.0,393.0,3.2703025862574577
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,2,120,3,0.8139936201707471,1.9092517088135232,0.028063719958206283,0.0023694203947811684,0.29085429062506285,1.516437141594333,480.0,397.0,2.062996594235301
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,2,240,3,0.7863626910730409,1.9034410416630791,0.030737035308655392,0.0029410842348385874,0.32902137666545755,1.5559538796249546,480.0,397.0,2.062996594235301
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,2,480,3,0.7819667990571982,1.9040909338569363,0.03107956086610871,0.0030566619551349304,0.256387590028958,1.5607667774924139,480.0,397.0,2.062996594235301
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,3,120,3,0.39293199506951987,1.6466589663099567,0.06586932384892867,0.02997948244559402,0.4551357247017136,1.8869751090328037,480.0,393.0,2.7714666854590178
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,3,240,3,0.24042225741849527,1.6397147939150507,0.08074032157849668,0.03299771057124539,0.43211764837432587,1.975382378435273,480.0,393.0,2.7714666854590178
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,3,480,3,0.11281734285946088,1.6085314325655669,0.09326486208870083,0.03310327545325065,0.4100550683900061,2.038009955988941,480.0,393.0,2.7714666854590178
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,4,120,3,0.051872083929542616,1.640315879035028,0.10012624765814344,0.021775359229046238,0.21747903010799796,2.0688398444218628,480.0,392.0,3.326759465970099
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,4,240,3,0.045158731335012,1.5808668997467161,0.11796456437563031,0.031076590620968285,0.26344004901346657,2.1400434718783976,480.0,392.0,3.326759465970099
task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,O3,4,480,3,0.04172229485878492,1.5396016954610874,0.12248016941115261,0.03751620167820843,0.30630429283838284,2.1563576820121275,480.0,392.0,3.326759465970099
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,2,120,3,1.8352987326485606,1.8352987326485606,0.004249688496814539,0.0014620499266205142,0.3593057470471237,1.4905945185117213,480.0,390.0,13.024331538006663
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,2,240,3,1.8335323885534711,1.8335323885534711,0.004366131341492763,0.0015384302025241668,0.35286199070377405,1.5023342171538288,480.0,390.0,13.024331538006663
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,2,480,3,1.8333681644336948,1.8333681644336948,0.00440620855186741,0.0015236271817662451,0.3457909819362752,1.5063024702364591,480.0,390.0,13.024331538006663
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,3,120,3,1.3923781098655184,1.3923781098655184,0.0033968820251779257,0.0015078188751979026,0.4438832034853858,1.3933178851271315,480.0,390.0,19.647103991359472
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,3,240,3,1.3745045021425666,1.3745045021425666,0.004217859578328108,0.0020387891003689714,0.4435288694666426,1.4873295382254943,480.0,390.0,19.647103991359472
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,3,480,3,1.335540551205501,1.335540551205501,0.005820233858801001,0.0024377918562995572,0.4100227661256233,1.6271778562717822,480.0,390.0,19.647103991359472
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,4,120,3,1.414433533756896,1.414433533756896,0.019759867943909642,0.008429603707622125,0.40356563424961067,2.158021459036035,480.0,377.0,28.745883324183524
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,4,240,3,1.3909384431953127,1.3909384431953127,0.02153767736073948,0.008725565542207232,0.3913220070813712,2.1954362880292373,480.0,377.0,28.745883324183524
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O0,4,480,3,1.3602584787199001,1.3602584787199001,0.022392817011560873,0.008916710068378797,0.38283918017452107,2.2123461523525334,480.0,377.0,28.745883324183524
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,2,120,3,1.0741210291895047,2.178261841495686,0.0026801347357835272,0.00012686227039979348,0.04733428834976305,1.2903940486222834,480.0,392.0,13.82184339966625
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,2,240,3,1.0740980455201232,2.2670522476730044,0.002748767148703168,0.00012573780616321784,0.046809481054117134,1.3013753729898472,480.0,392.0,13.82184339966625
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,2,480,3,1.0740952596311755,2.280009508679071,0.002697083230648688,0.00012630448633107496,0.047062235107135746,1.2931317699560312,480.0,392.0,13.82184339966625
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,3,120,3,0.8541546677009894,1.5948047260174483,0.02100502051821476,0.006683278124642707,0.31925467607718416,2.1845605312880014,480.0,394.0,22.995778237469494
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,3,240,3,0.8540223004233758,1.600478159619924,0.021022339948576777,0.006396072259091248,0.320229509079,2.1849184758925726,480.0,394.0,22.995778237469494
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,3,480,3,0.8538441638091123,1.6095122023725539,0.02104510993378019,0.006223754173583352,0.32073920537621714,2.1853886199074943,480.0,394.0,22.995778237469494
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,4,120,3,0.6610423807207116,1.5281221139415049,0.041141695339349464,0.013567353400815097,0.4141748790418462,2.476519605027139,480.0,390.0,29.45186264719814
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,4,240,3,0.6361434857659237,1.5709785354094432,0.04348145544236001,0.014447044039472307,0.38694697534224115,2.5005414938572943,480.0,390.0,29.45186264719814
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,O3,4,480,3,0.6149129205242675,1.540214400844231,0.04544750315291522,0.015435070846042741,0.35605259563763486,2.5197474496291012,480.0,390.0,29.45186264719814
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,2,120,3,1.5769565807653503,1.5769565807653503,0.003765378073226084,0.0019321027962457347,0.513123186748245,2.6933185155554313,480.0,397.0,328.8977028382942
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,2,240,3,1.3979277925838152,1.3979277925838152,0.002228603374177223,0.0011863008372470201,0.5323068478638511,2.4655427100064857,480.0,397.0,328.8977028382942
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,2,480,3,1.3162155696023887,1.3162155696023887,0.0008330902037314487,0.0004237869177850171,0.5086927152508292,2.0382019539392244,480.0,397.0,328.8977028382942
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,3,120,3,1.4721627571824896,1.4721627571824896,0.0029742632480640767,0.001517307968380498,0.5070322546276713,2.590889330998827,480.0,394.0,453.33770863711834
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,3,240,3,1.3514611497296807,1.3514611497296807,0.0010831164683196004,0.0005419395607490931,0.5003520642520416,2.1521850854327473,480.0,394.0,453.33770863711834
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,3,480,3,1.2746970075265718,1.2746970075265718,0.0005392905155985514,0.00018757921263930105,0.34782590684189835,1.849332708787166,480.0,394.0,453.33770863711834
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,4,120,3,1.4359877901983775,1.4359877901983775,0.010557865084239927,0.004730909077636755,0.4521885154086335,3.1410860342704368,480.0,391.0,576.4694510111585
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,4,240,3,1.4263681020138794,1.4263681020138794,0.00871940573039149,0.0039993956113022885,0.4696381561997567,3.05799681296262,480.0,391.0,576.4694510111585
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O0,4,480,3,1.416512861894705,1.416512861894705,0.007990861214941799,0.0037244855283988503,0.4845721902092504,3.020103514205074,480.0,391.0,576.4694510111585
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,2,120,3,0.9930381415449505,1.7367299717375655,0.00574093305379429,0.0026675557018451313,0.4646554274103743,2.8764924087872026,480.0,389.0,339.5364174330607
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,2,240,3,0.956309451284978,1.690641030246624,0.009138924994170771,0.0042492122520876386,0.4667627845614049,3.0784050392471873,480.0,389.0,339.5364174330607
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,2,480,3,0.908967130321918,1.6596990155081057,0.013872192312938009,0.006417048798262144,0.46881229191606644,3.2596550271716063,480.0,389.0,339.5364174330607
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,3,120,3,0.9159925961920369,1.6890430461129986,0.013126553659054904,0.0060921571850009555,0.46290764985094746,3.2356606445082488,480.0,387.0,439.4072437863797
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,3,240,3,0.8997126175898305,1.6796983678802648,0.014825611856814074,0.00685891389239947,0.46263951590281316,3.2885225521388,480.0,387.0,439.4072437863797
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,3,480,3,0.8846296035138397,1.6990585127968063,0.01627172157170175,0.007670165814219875,0.45939596274804084,3.328943430640436,480.0,387.0,439.4072437863797
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,4,120,3,0.8725491667312142,1.7986873949004507,0.017223974829499857,0.007547858302888729,0.408542375004107,3.353643308441168,480.0,394.0,592.7339056683704
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,4,240,3,0.8693591171752115,1.711482355891456,0.017535570898974673,0.008399155922932687,0.4055038442673561,3.3614298358971815,480.0,394.0,592.7339056683704
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,O3,4,480,3,0.8650828561067814,1.6280092858262143,0.017925468770196268,0.008497093393323786,0.4040450715404105,3.370980448041606,480.0,394.0,592.7339056683704
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,2,120,3,1.4606063228441015,1.4606063228441015,0.1354543710475725,0.050656774297166286,0.38777765794723495,0.761881738998106,374.0,311.0,0.665904232300818
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,2,240,3,1.4604691474379365,1.4604691474379365,0.13552632936732933,0.05044855440905475,0.3863683626074085,0.7621123908628634,374.0,311.0,0.665904232300818
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,2,480,3,1.4515765718336764,1.4515765718336764,0.1355301295107193,0.05042277297341734,0.39072354204444654,0.7621245682617097,374.0,311.0,0.665904232300818
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,3,120,3,1.4671321646578535,1.4671321646578535,0.12696453245614725,0.04387755161575913,0.3455890457511365,0.7337711326570304,480.0,395.0,0.9867921397089958
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,3,240,3,1.4460866927125464,1.4460866927125464,0.12852322243004377,0.05081218908413619,0.40805975709230163,0.7390703208992031,480.0,395.0,0.9867921397089958
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,3,480,3,1.2911896607888347,1.2911896607888347,0.2685180712489484,0.10122126741130111,0.3769625892979727,1.059062233938083,480.0,395.0,0.9867921397089958
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,4,120,3,1.2947211061228765,1.2947211061228765,0.29671229992310993,0.0886966397627973,0.3683153790616732,1.1024242648783933,480.0,390.0,1.101290239021182
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,4,240,3,1.2091158840912704,1.2091158840912704,0.32650574288204576,0.1181112176118265,0.37363579316424855,1.1439795393755874,480.0,390.0,1.101290239021182
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O0,4,480,3,1.1858379323038002,1.1858379323038002,0.33513596923105726,0.12586800676933338,0.36948500185018734,1.1553097569092368,480.0,390.0,1.101290239021182
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,2,120,3,0.023255813953488372,1.45269948314606,0.2585319007715882,0.1016397241131449,0.39081058456284107,1.0426028541348686,99.0,81.0,0.19390196725726128
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,2,240,3,0.023255813953488372,1.45269948314606,0.2585319007715882,0.1016397241131449,0.39081058456284107,1.0426028541348686,99.0,81.0,0.19390196725726128
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,2,480,3,0.023255813953488372,1.45269948314606,0.2585319007715882,0.1016397241131449,0.39081058456284107,1.0426028541348686,99.0,81.0,0.19390196725726128
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,3,120,3,0.023255813953488372,1.4666956334085908,0.2156146322423918,0.10049031634798979,0.3951914199482393,0.9637669449424403,60.0,46.0,0.10842113196849823
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,3,240,3,0.023255813953488372,1.4666956334085908,0.2156146322423918,0.10049031634798979,0.3951914199482393,0.9637669449424403,60.0,46.0,0.10842113196849823
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,3,480,3,0.023255813953488372,1.4666956334085908,0.2156146322423918,0.10049031634798979,0.3951914199482393,0.9637669449424403,60.0,46.0,0.10842113196849823
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,4,120,3,0.024096057086184935,1.6005129168817267,0.21648601013354496,0.09855478181176192,0.4182394042937817,0.9655185513306899,159.0,124.0,0.3684945050626993
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,4,240,3,0.023255813953488372,1.5067163168702224,0.2515680747965744,0.10014664007197477,0.39992635758406403,1.030744241131453,159.0,124.0,0.3684945050626993
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,O3,4,480,3,0.023255813953488372,1.5067163168702224,0.2515680747965744,0.10014664007197477,0.39992635758406403,1.030744241131453,159.0,124.0,0.3684945050626993
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,2,120,3,1.5625791316690603,1.5625791316690603,0.008636966327767578,0.002395901349065407,0.2774007977040108,1.8497511700845144,480.0,389.0,13.118578545749187
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,2,240,3,1.3732565046696337,1.3732565046696337,0.008640644714787947,0.0023975947678763153,0.2675213406077508,1.8499360918547119,480.0,389.0,13.118578545749187
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,2,480,3,1.3732565046696337,1.3732565046696337,0.008640644714787947,0.0023975947678763153,0.2588559116380526,1.8499360918547119,480.0,389.0,13.118578545749187
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,3,120,3,1.353888292760634,1.353888292760634,0.005261037451385739,0.002870641937486842,0.5456417986020465,1.6344613370221999,480.0,396.0,20.20741538144648
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,3,240,3,1.337942512260303,1.337942512260303,0.005541548552322563,0.002738434711274118,0.43546129203403944,1.6570210862939334,480.0,396.0,20.20741538144648
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,3,480,3,1.3325833637336473,1.3325833637336473,0.006928406290867445,0.0027030510004815984,0.3901403709601408,1.7540232909880509,480.0,396.0,20.20741538144648
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,4,120,3,1.3832907501505782,1.3832907501505782,0.01623108573816906,0.003584204622890895,0.2178446435613433,2.1237375154804363,480.0,384.0,28.785313374362886
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,4,240,3,1.3748891583395064,1.3748891583395064,0.01699882664067841,0.003798309977587823,0.22062034543967754,2.143808888476766,480.0,384.0,28.785313374362886
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O0,4,480,3,1.336646471157304,1.336646471157304,0.019096107954810662,0.004881542032566127,0.2389357693330394,2.194334804806723,480.0,384.0,28.785313374362886
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,2,120,3,0.9177999698287349,1.517931125711259,0.015107532712084024,0.003528237375401506,0.22858212153317706,2.092583486923734,480.0,398.0,14.079119752161205
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,2,240,3,0.9079365077967152,1.5218936261956753,0.015683065889686407,0.003580230497492734,0.22828639008952878,2.108820910705735,480.0,398.0,14.079119752161205
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,2,480,3,0.9050288535617257,1.5384219632253306,0.015731089336924478,0.0035696374732123158,0.22042635662262347,2.1101487410569892,480.0,398.0,14.079119752161205
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,3,120,3,0.8807937308603708,1.6277712926257872,0.01893088682185369,0.004148975807796981,0.22558902313131815,2.1905609026994255,480.0,397.0,22.475395750254393
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,3,240,3,0.8567893262441241,1.6064986901638219,0.022486921821478205,0.004178894387235852,0.21879886014991118,2.265319953649859,480.0,397.0,22.475395750254393
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,3,480,3,0.8130786263554965,1.6190078840959905,0.02860038653140186,0.004275136000790739,0.19722439870316463,2.3697618462475307,480.0,397.0,22.475395750254393
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,O3,4,120,3,0.7126658473281159,1.5514451573284433,0.03794328845477336,0.007469422203930399,0.25885650925021325,2.49252491108774,480.0,393.0,29.414301165379584
