task_id,graph_id,objective,seed,transition,shallower_depth,deeper_depth,budget,deeper_terminal_objective,embedded_shallower_objective,signed_nested_regret,embedding_identity_error,embedding_identity_pass,nested_pass,nested_failure,actual_nfev,nit,termination_reason,wall_time_s
task-v2-3f363bac5736,g-60667963f6db3f1b,O0,3301,p2->p3,2,3,240,1.7913340921231657,1.9374759133358974,-0.14614182121273167,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,1.2107348190620542
task-v2-3f363bac5736,g-60667963f6db3f1b,O0,3301,p2->p3,2,3,480,1.7589188574374839,1.9367556847681087,-0.17783682733062478,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,1.2107348190620542
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,3301,p3->p4,3,4,120,0.8725491667312142,0.9070667147467123,-0.03451754801549811,0.0,True,True,False,480,394,EVALUATION_BUDGET_EXHAUSTED,621.1300127105787
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,3301,p3->p4,3,4,240,0.8693591171752115,0.8729887069312751,-0.0036295897560635337,0.0,True,True,False,480,394,EVALUATION_BUDGET_EXHAUSTED,621.1300127105787
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,3301,p3->p4,3,4,480,0.8650828561067814,0.8397318028164799,0.025351053290301517,0.0,True,False,True,480,394,EVALUATION_BUDGET_EXHAUSTED,621.1300127105787
task-v2-e442db508705,g-548c8c6335dd2a2e,O3,3301,p3->p4,3,4,120,0.023255813953488372,0.023255813953488372,0.0,0.0,True,True,False,36,26,EARLY_CONVERGENCE,0.06070500612258911
task-v2-e442db508705,g-548c8c6335dd2a2e,O3,3301,p3->p4,3,4,240,0.023255813953488372,0.023255813953488372,0.0,0.0,True,True,False,36,26,EARLY_CONVERGENCE,0.06070500612258911
task-v2-e442db508705,g-548c8c6335dd2a2e,O3,3301,p3->p4,3,4,480,0.023255813953488372,0.023255813953488372,0.0,0.0,True,True,False,36,26,EARLY_CONVERGENCE,0.06070500612258911
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,1103,p3->p4,3,4,120,0.046511627906976744,0.046511627906976744,0.0,0.0,True,True,False,78,55,EARLY_CONVERGENCE,0.15431650169193745
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,1103,p3->p4,3,4,240,0.046511627906976744,0.046511627906976744,0.0,0.0,True,True,False,78,55,EARLY_CONVERGENCE,0.15431650169193745
task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,1103,p3->p4,3,4,480,0.046511627906976744,0.046511627906976744,0.0,0.0,True,True,False,78,55,EARLY_CONVERGENCE,0.15431650169193745
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,1103,p2->p3,2,3,120,1.446183572354734,1.447532887381344,-0.001349315026609954,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,1.1624501664191484
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,1103,p2->p3,2,3,240,1.436225479570441,1.4472351020958008,-0.011009622525359752,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,1.1624501664191484
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,1103,p2->p3,2,3,480,1.4143645935611882,1.4470791790888848,-0.03271458552769668,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,1.1624501664191484
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,1103,p2->p3,2,3,120,0.39293199506951987,1.0766986883362561,-0.6837666932667363,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,2.7714666854590178
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,1103,p2->p3,2,3,240,0.24042225741849527,1.064294870614148,-0.8238726131956526,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,2.7714666854590178
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,1103,p2->p3,2,3,480,0.11281734285946088,1.0459064383942203,-0.9330890955347594,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,2.7714666854590178
task-v2-780e1209d403,g-e0c69f84d376b633,O3,3301,p2->p3,2,3,120,0.7309734213794917,1.0475953428320317,-0.31662192145254,0.0,True,True,False,480,385,EVALUATION_BUDGET_EXHAUSTED,441.4027092689648
task-v2-780e1209d403,g-e0c69f84d376b633,O3,3301,p2->p3,2,3,240,0.6962764561260806,1.0252120825957676,-0.328935626469687,0.0,True,True,False,480,385,EVALUATION_BUDGET_EXHAUSTED,441.4027092689648
task-v2-780e1209d403,g-e0c69f84d376b633,O3,3301,p2->p3,2,3,480,0.6681704376357676,0.8776419185949842,-0.20947148095921664,0.0,True,True,False,480,385,EVALUATION_BUDGET_EXHAUSTED,441.4027092689648
task-v2-6996479d6302,g-60667963f6db3f1b,O0,1103,p2->p3,2,3,120,1.5713013192751282,1.5711852676653715,0.00011605160975669548,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,1.2083204733207822
task-v2-6996479d6302,g-60667963f6db3f1b,O0,1103,p2->p3,2,3,240,1.5710123402207128,1.5711406828818903,-0.00012834266117756066,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,1.2083204733207822
task-v2-6996479d6302,g-60667963f6db3f1b,O0,1103,p2->p3,2,3,480,1.5709198465517038,1.5711383914383097,-0.000218544886605887,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,1.2083204733207822
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O0,2207,p2->p3,2,3,120,1.7116157342042615,1.8685352843439802,-0.1569195501397187,-6.661338147750939e-16,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,19.11017714161426
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O0,2207,p2->p3,2,3,240,1.707078003654499,1.8684748581229784,-0.1613968544684794,1.9984014443252818e-15,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,19.11017714161426
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O0,2207,p2->p3,2,3,480,1.6994409568226385,1.8683267934285879,-0.16888583660594936,-2.220446049250313e-16,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,19.11017714161426
task-v2-4968f3a685c2,g-8a16a856f5377a40,O0,2207,p3->p4,3,4,120,1.3777041634163636,1.3634444461392046,0.014259717277159023,0.0,True,False,True,480,401,EVALUATION_BUDGET_EXHAUSTED,3.1439773878082633
task-v2-4968f3a685c2,g-8a16a856f5377a40,O0,2207,p3->p4,3,4,240,1.3680413398885236,1.3605256741730827,0.007515665715440933,0.0,True,False,True,480,401,EVALUATION_BUDGET_EXHAUSTED,3.1439773878082633
task-v2-4968f3a685c2,g-8a16a856f5377a40,O0,2207,p3->p4,3,4,480,1.3599223126220785,1.3547223039472136,0.00520000867486492,0.0,True,False,True,480,401,EVALUATION_BUDGET_EXHAUSTED,3.1439773878082633
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O0,3301,p3->p4,3,4,120,1.4561741637914558,1.4833298535666544,-0.027155689775198555,4.440892098500626e-16,True,True,False,480,391,EVALUATION_BUDGET_EXHAUSTED,600.6359878703952
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O0,3301,p3->p4,3,4,240,1.4157504334044375,1.3602031980510554,0.05554723535338213,1.3322676295501878e-15,True,False,True,480,391,EVALUATION_BUDGET_EXHAUSTED,600.6359878703952
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O0,3301,p3->p4,3,4,480,1.3806167715989879,1.3163765802535512,0.06424019134543668,6.661338147750939e-16,True,False,True,480,391,EVALUATION_BUDGET_EXHAUSTED,600.6359878703952
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,2207,p3->p4,3,4,120,0.8237213860409076,0.5452445662160843,0.2784768198248233,0.0,True,False,True,480,388,EVALUATION_BUDGET_EXHAUSTED,3.326759465970099
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,2207,p3->p4,3,4,240,0.7720988142067129,0.49797590234292005,0.27412291186379284,0.0,True,False,True,480,388,EVALUATION_BUDGET_EXHAUSTED,3.326759465970099
task-v2-8c0a098a6f8b,g-a712031e7959d564,O3,2207,p3->p4,3,4,480,0.2720979879300539,0.4653858028108811,-0.1932878148808272,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,3.326759465970099
task-v2-8c0a098a6f8b,g-a712031e7959d564,O0,1103,p3->p4,3,4,120,1.299147468892747,1.3319466578987553,-0.03279918900600842,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,3.3011389719322324
task-v2-8c0a098a6f8b,g-a712031e7959d564,O0,1103,p3->p4,3,4,240,1.244654071699816,1.3224542736903608,-0.07780020199054483,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,3.3011389719322324
task-v2-8c0a098a6f8b,g-a712031e7959d564,O0,1103,p3->p4,3,4,480,1.1835101064631388,1.2813590106926775,-0.09784890422953874,0.0,True,True,False,480,393,EVALUATION_BUDGET_EXHAUSTED,3.3011389719322324
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O0,3301,p3->p4,3,4,120,1.2947211061228765,1.5277552278892617,-0.23303412176638516,0.0,True,True,False,480,390,EVALUATION_BUDGET_EXHAUSTED,1.101290239021182
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O0,3301,p3->p4,3,4,240,1.2793683544214383,1.4460866927125464,-0.16671833829110816,0.0,True,True,False,480,390,EVALUATION_BUDGET_EXHAUSTED,1.101290239021182
task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,O0,3301,p3->p4,3,4,480,1.266327158149442,1.2911896607888347,-0.024862502639392714,0.0,True,True,False,480,390,EVALUATION_BUDGET_EXHAUSTED,1.101290239021182
task-v2-8792ce3c54d5,g-a712031e7959d564,O0,2207,p2->p3,2,3,120,1.341629938025168,1.6244470643147417,-0.2828171262895738,0.0,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,2.564286950044334
task-v2-8792ce3c54d5,g-a712031e7959d564,O0,2207,p2->p3,2,3,240,1.3325960030820951,1.595255817212379,-0.26265981413028383,0.0,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,2.564286950044334
task-v2-8792ce3c54d5,g-a712031e7959d564,O0,2207,p2->p3,2,3,480,1.3228552745618232,1.5788880345512366,-0.25603275998941344,0.0,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,2.564286950044334
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,2207,p3->p4,3,4,120,0.1002794498197426,0.4404465775057704,-0.34016712768602775,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,1.4656671406701207
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,2207,p3->p4,3,4,240,0.08972438737865729,0.23368140210482885,-0.14395701472617156,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,1.4656671406701207
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,2207,p3->p4,3,4,480,0.08033325459067042,0.0755813953488372,0.004751859241833217,0.0,True,False,True,480,395,EVALUATION_BUDGET_EXHAUSTED,1.4656671406701207
task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O3,1103,p3->p4,3,4,120,0.6858931843818202,1.042510010802376,-0.3566168264205557,0.0,True,True,False,480,396,EVALUATION_BUDGET_EXHAUSTED,1.5530991330742836
task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O3,1103,p3->p4,3,4,240,0.6308726994913257,1.0413405541877352,-0.41046785469640945,0.0,True,True,False,480,396,EVALUATION_BUDGET_EXHAUSTED,1.5530991330742836
task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O3,1103,p3->p4,3,4,480,0.5602985229664816,1.0408038900338539,-0.48050536706737224,0.0,True,True,False,480,396,EVALUATION_BUDGET_EXHAUSTED,1.5530991330742836
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,1103,p3->p4,3,4,120,0.9774136794906518,0.9159925961920369,0.061421083298614954,0.0,True,False,True,480,389,EVALUATION_BUDGET_EXHAUSTED,581.2396366996691
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,1103,p3->p4,3,4,240,0.9483815281201804,0.8997126175898305,0.04866891053034994,0.0,True,False,True,480,389,EVALUATION_BUDGET_EXHAUSTED,581.2396366996691
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,1103,p3->p4,3,4,480,0.8863328104225099,0.8846296035138397,0.0017032069086702073,0.0,True,False,True,480,389,EVALUATION_BUDGET_EXHAUSTED,581.2396366996691
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,2207,p2->p3,2,3,120,1.2978309162462505,1.6557756900896652,-0.3579447738434147,0.0,True,True,False,377,296,EARLY_CONVERGENCE,0.9190415684133768
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,2207,p2->p3,2,3,240,1.2942236415960788,1.3651906468918238,-0.07096700529574496,0.0,True,True,False,377,296,EARLY_CONVERGENCE,0.9190415684133768
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,2207,p2->p3,2,3,480,1.2941969545980339,1.3393922234683542,-0.045195268870320326,0.0,True,True,False,377,296,EARLY_CONVERGENCE,0.9190415684133768
task-v2-69173fedcdae,g-8a16a856f5377a40,O3,2207,p2->p3,2,3,120,0.40553229795926266,0.12750395969452924,0.2780283382647334,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,2.6364837866276503
task-v2-69173fedcdae,g-8a16a856f5377a40,O3,2207,p2->p3,2,3,240,0.4048502786796266,0.07266518938400889,0.3321850892956177,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,2.6364837866276503
task-v2-69173fedcdae,g-8a16a856f5377a40,O3,2207,p2->p3,2,3,480,0.40363117328927545,0.07206224761052382,0.3315689256787516,0.0,True,False,True,480,393,EVALUATION_BUDGET_EXHAUSTED,2.6364837866276503
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,3301,p2->p3,2,3,120,1.492464200710939,1.4441119969680343,0.04835220374290472,0.0,True,False,True,480,397,EVALUATION_BUDGET_EXHAUSTED,19.592104324139655
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,3301,p2->p3,2,3,240,1.480150024362762,1.344083849977303,0.1360661743854592,-2.220446049250313e-16,True,False,True,480,397,EVALUATION_BUDGET_EXHAUSTED,19.592104324139655
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,3301,p2->p3,2,3,480,1.4672690742050611,1.3305906176786626,0.13667845652639854,-6.661338147750939e-16,True,False,True,480,397,EVALUATION_BUDGET_EXHAUSTED,19.592104324139655
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,1103,p2->p3,2,3,120,1.623126188299544,1.7075527106223447,-0.08442652232280068,0.0,True,True,False,480,398,EVALUATION_BUDGET_EXHAUSTED,0.9749912340193987
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,1103,p2->p3,2,3,240,1.6099386739628891,1.707552216909269,-0.0976135429463798,0.0,True,True,False,480,398,EVALUATION_BUDGET_EXHAUSTED,0.9749912340193987
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,1103,p2->p3,2,3,480,1.6000080231923315,1.707552216909269,-0.10754419371693746,0.0,True,True,False,480,398,EVALUATION_BUDGET_EXHAUSTED,0.9749912340193987
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O0,1103,p3->p4,3,4,120,1.3832907501505782,1.3538882927606353,0.02940245738994296,1.3322676295501878e-15,True,False,True,480,384,EVALUATION_BUDGET_EXHAUSTED,28.64190874993801
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O0,1103,p3->p4,3,4,240,1.3748891583395064,1.3379425122603048,0.03694664607920162,1.7763568394002505e-15,True,False,True,480,384,EVALUATION_BUDGET_EXHAUSTED,28.64190874993801
task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O0,1103,p3->p4,3,4,480,1.3510721672510997,1.332583363733649,0.018488803517450636,1.7763568394002505e-15,True,False,True,480,384,EVALUATION_BUDGET_EXHAUSTED,28.64190874993801
task-v2-69173fedcdae,g-8a16a856f5377a40,O0,2207,p3->p4,3,4,120,1.5856867024428238,1.2979051459555473,0.28778155648727655,0.0,True,False,True,480,378,EVALUATION_BUDGET_EXHAUSTED,3.098555493168533
task-v2-69173fedcdae,g-8a16a856f5377a40,O0,2207,p3->p4,3,4,240,1.5661122116096151,1.274711230739232,0.291400980870383,0.0,True,False,True,480,378,EVALUATION_BUDGET_EXHAUSTED,3.098555493168533
task-v2-69173fedcdae,g-8a16a856f5377a40,O0,2207,p3->p4,3,4,480,1.5142197311330134,1.268423421914426,0.24579630921858753,0.0,True,False,True,480,378,EVALUATION_BUDGET_EXHAUSTED,3.098555493168533
task-v2-8c0a098a6f8b,g-a712031e7959d564,O0,1103,p2->p3,2,3,120,1.3319466578987553,1.6778686850078992,-0.3459220271091439,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,2.627169935964048
task-v2-8c0a098a6f8b,g-a712031e7959d564,O0,1103,p2->p3,2,3,240,1.3224542736903608,1.6760116724247822,-0.3535573987344214,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,2.627169935964048
task-v2-8c0a098a6f8b,g-a712031e7959d564,O0,1103,p2->p3,2,3,480,1.2813590106926775,1.6759262591273871,-0.3945672484347096,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,2.627169935964048
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,2207,p3->p4,3,4,120,1.4142912540502919,1.4721627571824882,-0.057871503132196356,-1.3322676295501878e-15,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,570.1514201527461
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,2207,p3->p4,3,4,240,1.3728785560709742,1.459721187689349,-0.0868426316183748,-8.881784197001252e-16,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,570.1514201527461
task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,2207,p3->p4,3,4,480,1.3480305841347358,1.448046704403321,-0.1000161202685852,-6.661338147750939e-16,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,570.1514201527461
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,2207,p3->p4,3,4,120,0.8578208282652527,0.8541546677009894,0.0036661605642633877,0.0,True,False,True,480,390,EVALUATION_BUDGET_EXHAUSTED,29.124406141228974
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,2207,p3->p4,3,4,240,0.7707319217870325,0.8540223004233758,-0.08329037863634325,0.0,True,True,False,480,390,EVALUATION_BUDGET_EXHAUSTED,29.124406141228974
task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,2207,p3->p4,3,4,480,0.7430093434993393,0.8538441638091123,-0.11083482030977299,0.0,True,True,False,480,390,EVALUATION_BUDGET_EXHAUSTED,29.124406141228974
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O3,2207,p3->p4,3,4,120,0.892078381519978,0.9334440884713833,-0.04136570695140529,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,29.17785068694502
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O3,2207,p3->p4,3,4,240,0.8310030389861722,0.917930397131545,-0.08692735814537278,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,29.17785068694502
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O3,2207,p3->p4,3,4,480,0.8265528067805872,0.869510225317341,-0.04295741853675383,0.0,True,True,False,480,395,EVALUATION_BUDGET_EXHAUSTED,29.17785068694502
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,2207,p2->p3,2,3,120,0.9701415569823335,0.9695454246088864,0.0005961323734471335,0.0,True,False,True,480,401,EVALUATION_BUDGET_EXHAUSTED,2.7622486809268594
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,2207,p2->p3,2,3,240,0.9597836005199775,0.9661906468873821,-0.006407046367404634,0.0,True,True,False,480,401,EVALUATION_BUDGET_EXHAUSTED,2.7622486809268594
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,2207,p2->p3,2,3,480,0.9556447992748814,0.9661906468873821,-0.010545847612500658,0.0,True,True,False,480,401,EVALUATION_BUDGET_EXHAUSTED,2.7622486809268594
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,1103,p3->p4,3,4,120,1.4859121047028503,1.623126188299544,-0.13721408359669374,0.0,True,True,False,480,389,EVALUATION_BUDGET_EXHAUSTED,1.1048678001388907
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,1103,p3->p4,3,4,240,1.4679824647135082,1.6099386739628891,-0.1419562092493809,0.0,True,True,False,480,389,EVALUATION_BUDGET_EXHAUSTED,1.1048678001388907
task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,1103,p3->p4,3,4,480,1.4586143620617893,1.6000080231923315,-0.1413936611305422,0.0,True,True,False,480,389,EVALUATION_BUDGET_EXHAUSTED,1.1048678001388907
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,2207,p2->p3,2,3,120,0.9838396359750402,0.9025287989011294,0.08131083707391085,0.0,True,False,True,230,173,EARLY_CONVERGENCE,211.93680339306593
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,2207,p2->p3,2,3,240,0.9837739059106174,0.8618796655410164,0.12189424036960106,0.0,True,False,True,230,173,EARLY_CONVERGENCE,211.93680339306593
task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,2207,p2->p3,2,3,480,0.9837739059106174,0.8483454229856988,0.1354284829249186,0.0,True,False,True,230,173,EARLY_CONVERGENCE,211.93680339306593
task-v2-6996479d6302,g-60667963f6db3f1b,O3,2207,p3->p4,3,4,120,0.07090175414673401,0.6451179745992698,-0.5742162204525357,0.0,True,True,False,480,404,EVALUATION_BUDGET_EXHAUSTED,1.4923214698210359
task-v2-6996479d6302,g-60667963f6db3f1b,O3,2207,p3->p4,3,4,240,0.0643103323639815,0.11234464074759314,-0.04803430838361164,0.0,True,True,False,480,404,EVALUATION_BUDGET_EXHAUSTED,1.4923214698210359
task-v2-6996479d6302,g-60667963f6db3f1b,O3,2207,p3->p4,3,4,480,0.06310872273294389,0.06823477788329149,-0.0051260551503476,0.0,True,True,False,480,404,EVALUATION_BUDGET_EXHAUSTED,1.4923214698210359
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,3301,p2->p3,2,3,120,1.022600759029512,1.034297015413787,-0.01169625638427485,0.0,True,True,False,90,58,EARLY_CONVERGENCE,0.48965548910200596
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,3301,p2->p3,2,3,240,1.022600759029512,1.0144541773087556,0.00814658172075644,0.0,True,False,True,90,58,EARLY_CONVERGENCE,0.48965548910200596
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,3301,p2->p3,2,3,480,1.022600759029512,0.9870272667912506,0.03557349223826145,0.0,True,False,True,90,58,EARLY_CONVERGENCE,0.48965548910200596
task-v2-780e1209d403,g-e0c69f84d376b633,O3,2207,p3->p4,3,4,120,0.75974827161458,0.8615732162652024,-0.10182494465062242,0.0,True,True,False,480,391,EVALUATION_BUDGET_EXHAUSTED,624.7634930266067
task-v2-780e1209d403,g-e0c69f84d376b633,O3,2207,p3->p4,3,4,240,0.7445959717124845,0.8611830967150763,-0.11658712500259183,0.0,True,True,False,480,391,EVALUATION_BUDGET_EXHAUSTED,624.7634930266067
task-v2-780e1209d403,g-e0c69f84d376b633,O3,2207,p3->p4,3,4,480,0.7163149441758071,0.8604650567137639,-0.14415011253795684,0.0,True,True,False,480,391,EVALUATION_BUDGET_EXHAUSTED,624.7634930266067
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,2207,p3->p4,3,4,120,1.4397864242140668,1.2601126422778144,0.17967378193625239,1.3322676295501878e-15,True,False,True,480,404,EVALUATION_BUDGET_EXHAUSTED,24.913057386875153
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,2207,p3->p4,3,4,240,1.3414021445031712,1.2346608998637139,0.10674124463945733,-1.5543122344752192e-15,True,False,True,480,404,EVALUATION_BUDGET_EXHAUSTED,24.913057386875153
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O0,2207,p3->p4,3,4,480,1.2856398194475718,1.2122371157793141,0.07340270366825763,2.6645352591003757e-15,True,False,True,480,404,EVALUATION_BUDGET_EXHAUSTED,24.913057386875153
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O3,1103,p2->p3,2,3,120,0.9206371256238954,1.0727521896359948,-0.1521150640120994,0.0,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,20.72406255453825
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O3,1103,p2->p3,2,3,240,0.9191816905248474,1.0585206752885095,-0.13933898476366202,0.0,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,20.72406255453825
task-v2-5d31ef4af595,g-bd62d2d752385cc7,O3,1103,p2->p3,2,3,480,0.9131417170673573,1.0397871460521158,-0.1266454289847585,0.0,True,True,False,480,403,EVALUATION_BUDGET_EXHAUSTED,20.72406255453825
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,2207,p3->p4,3,4,120,1.5155315062958632,1.2978309162462505,0.21770059004961273,0.0,True,False,True,480,399,EVALUATION_BUDGET_EXHAUSTED,1.4572447901591659
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,2207,p3->p4,3,4,240,1.3887446523316425,1.2942236415960788,0.09452101073556363,0.0,True,False,True,480,399,EVALUATION_BUDGET_EXHAUSTED,1.4572447901591659
task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O0,2207,p3->p4,3,4,480,1.2632023311638463,1.2941969545980339,-0.030994623434187574,0.0,True,True,False,480,399,EVALUATION_BUDGET_EXHAUSTED,1.4572447901591659
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,1103,p3->p4,3,4,120,0.8888377600243564,0.9665633186388631,-0.0777255586145067,0.0,True,True,False,480,386,EVALUATION_BUDGET_EXHAUSTED,3.2099218955263495
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,1103,p3->p4,3,4,240,0.8848876015323176,0.9662890089595351,-0.08140140742721746,0.0,True,True,False,480,386,EVALUATION_BUDGET_EXHAUSTED,3.2099218955263495
task-v2-4968f3a685c2,g-8a16a856f5377a40,O3,1103,p3->p4,3,4,480,0.8807412666155643,0.9661598465926398,-0.08541857997707547,0.0,True,True,False,480,386,EVALUATION_BUDGET_EXHAUSTED,3.2099218955263495
task-v2-6996479d6302,g-60667963f6db3f1b,O0,3301,p2->p3,2,3,120,1.3623349023642226,1.7368270168438522,-0.3744921144796296,0.0,True,True,False,480,398,EVALUATION_BUDGET_EXHAUSTED,1.1891911160200834
task-v2-6996479d6302,g-60667963f6db3f1b,O0,3301,p2->p3,2,3,240,1.349486682446118,1.7110483040561015,-0.3615616216099835,0.0,True,True,False,480,398,EVALUATION_BUDGET_EXHAUSTED,1.1891911160200834
task-v2-6996479d6302,g-60667963f6db3f1b,O0,3301,p2->p3,2,3,480,1.3442730312039064,1.652895158718369,-0.3086221275144625,0.0,True,True,False,480,398,EVALUATION_BUDGET_EXHAUSTED,1.1891911160200834
task-v2-3f363bac5736,g-60667963f6db3f1b,O0,3301,p3->p4,3,4,120,1.5695152526672718,1.7995165167065108,-0.23000126403923904,0.0,True,True,False,480,388,EVALUATION_BUDGET_EXHAUSTED,1.3949296046048403
