task_id,base_graph_id,base_instance_id,size_stratum,stress_level,depth,n_edges,feasible_state_fraction,dilution_score,raw_energy_span,normalized_energy_span,hamiltonian_normalization_factor,n_seed_rows,n_finite_objective_seeds,n_successful_seed_rows,seed_statuses,p_feas_median,p_feas_mean,p_feas_min,p_feas_max,p_opt_median,p_opt_mean,p_opt_min,p_opt_max,log_feasibility_gain_median,log_feasibility_gain_mean,log_feasibility_gain_min,log_feasibility_gain_max,objective_final_median,objective_final_mean,objective_final_min,objective_final_max,optimizer_runtime_s_median,optimizer_runtime_s_mean,optimizer_runtime_s_min,optimizer_runtime_s_max,objective_selected_multistart_optimizer_seed,objective_selected_multistart_objective_final,objective_selected_multistart_p_feas,objective_selected_multistart_p_opt,objective_selected_multistart_log_feasibility_gain,objective_selected_multistart_runtime_s,objective_selected_multistart_execution_status,p_opt_given_feasible_median,p_opt_given_feasible_mean,p_opt_given_feasible_min,p_opt_given_feasible_max
task-v2-8792ce3c54d5,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D1,3,13,0.0001220703125,3.9133899436317554,684.1287743341442,3.977492874035722,172.0,3,3,3,"{""SUCCESS"": 3}",9.089776884822254e-05,0.00020725514917848182,6.75373281040229e-05,0.0004633303505832,9.089776884822254e-05,0.00020725514917848182,6.75373281040229e-05,0.0004633303505832,-0.1280568330890412,0.06471922635751726,-0.2570661811857055,0.5792806933472985,1.3416299380188574,1.3690157003397916,1.3360128356209424,1.429404327379575,0.7344180624932051,0.734832516250511,0.7123432736843824,0.7577362125739455,1103,1.3360128356209424,6.75373281040229e-05,6.75373281040229e-05,-0.2570661811857055,0.7577362125739455,SUCCESS,1.0,1.0,1.0,1.0
task-v2-5acbf653f95a,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D2,1,13,0.000244140625,3.612359947967774,673.6335884281966,3.9164743513267246,172.0,3,3,3,"{""SUCCESS"": 3}",0.014698060469213,0.014889088580734502,0.0144871868797898,0.0154820183932007,0.0093986641836179,0.009523717891206198,0.0092222378279356,0.0099502516620651,1.7796199777437156,1.7850505050551035,1.7733440103752165,1.8021875270463783,1.590483952589504,1.5905690606291794,1.5862224341927529,1.5950007951052811,0.3792670322582125,0.3794583311925332,0.3768920488655567,0.3822159124538302,2207,1.5862224341927529,0.0154820183932007,0.0099502516620651,1.8021875270463783,0.3792670322582125,SUCCESS,0.6394492799444269,0.639575173017038,0.6365789234624286,0.6426973156442586
task-v2-5acbf653f95a,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D2,2,13,0.000244140625,3.612359947967774,673.6335884281966,3.9164743513267246,172.0,3,3,3,"{""SUCCESS"": 3}",0.0112678715127597,0.012637584727176234,0.0085703615046103,0.0180745211641587,0.0076071163492277,0.007982787541495602,0.0052746550763997,0.0110665911988594,1.6642018340612763,1.6929958906148848,1.545359089161244,1.8694267486221343,1.5795989005784794,1.6221454254851775,1.5454985842359965,1.7413387916410563,0.5722766695544124,0.585252874220411,0.5484853712841868,0.6349965818226337,1103,1.5454985842359965,0.0112678715127597,0.0076071163492277,1.6642018340612763,0.5722766695544124,SUCCESS,0.6154530440241381,0.63428148346248,0.6122757609094585,0.6751156454538434
task-v2-5acbf653f95a,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D2,3,13,0.000244140625,3.612359947967774,673.6335884281966,3.9164743513267246,172.0,3,3,3,"{""SUCCESS"": 3}",0.0013909516661811,0.006167771504563273,6.20052530240203e-05,0.0170503575944847,0.0009462003912587,0.003698421604990997,3.164715937668992e-05,0.0101174172643376,0.7556719870356513,0.6681846196145123,-0.5952115679742083,1.8440934397820936,1.4549157630954046,1.4660625806334526,1.317649718412082,1.6256222603928714,0.73910943698138,0.7399295112118125,0.7388206832110882,0.7418584134429693,1103,1.317649718412082,6.20052530240203e-05,3.164715937668992e-05,-0.5952115679742083,0.73910943698138,SUCCESS,0.5933844617786965,0.5946777470604919,0.51039481065306,0.6802539687497191
task-v2-ef23e17da545,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D3,1,13,0.0003662109375,3.436268688912093,667.470846476573,3.880644456259145,172.0,3,3,3,"{""SUCCESS"": 3}",0.0187538733202256,0.01787958324647707,0.0146444968459738,0.0202403795732318,0.009223857802291,0.008783691171278167,0.0070873189669275,0.010039896744616,1.7093596669959137,1.6845967174452874,1.6019431437435752,1.7424873415963733,1.5283204542614963,1.5508873118999478,1.52271692737565,1.601624554062696,0.3815710721537471,0.38404911756515503,0.3811173904687166,0.3894588900730014,2207,1.52271692737565,0.0202403795732318,0.010039896744616,1.7424873415963733,0.3815710721537471,SUCCESS,0.4918374804389513,0.4906094469496555,0.4839578335445542,0.4960330268654611
task-v2-ef23e17da545,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D3,2,13,0.0003662109375,3.436268688912093,667.470846476573,3.880644456259145,172.0,3,3,3,"{""SUCCESS"": 3}",0.0159821127216309,0.018314351190146034,0.011499434633958,0.0274615062148492,0.0084041043771827,0.009405432991974999,0.0063971436687368,0.0134150509300055,1.6399028783266807,1.6706136996381835,1.4969451778406622,1.874993042747208,1.5402577376571769,1.570647401848037,1.493807417621046,1.677877050265888,0.6105675948783755,0.6051103674496213,0.5431722784414887,0.6615912290289998,1103,1.493807417621046,0.0159821127216309,0.0084041043771827,1.6399028783266807,0.5431722784414887,SUCCESS,0.5258443938896902,0.5235496447235868,0.4885038287794887,0.5563007115015814
task-v2-ef23e17da545,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D3,3,13,0.0003662109375,3.436268688912093,667.470846476573,3.880644456259145,172.0,3,3,3,"{""SUCCESS"": 3}",0.0010543416536876,0.0009851427089074332,0.0004395778371526,0.0014615086358821,0.0007495550062939,0.0006605716558416001,0.0003451788175746,0.0008869811436563,0.4592500533636531,0.3798748683062045,0.0793044767469546,0.6010700748080056,1.3147084168547702,1.3537635582811376,1.305341458090839,1.4412407998978038,0.8718903623521328,0.8716992782428861,0.8644215790554881,0.8787858933210373,2207,1.305341458090839,0.0010543416536876,0.0008869811436563,0.4592500533636531,0.8787858933210373,SUCCESS,0.7852507301335423,0.7131266708778177,0.5128638913868135,0.8412653911130972
task-v2-ac528a9510be,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D4,1,13,0.00048828125,3.311329952303793,664.5498108360064,3.863661690907014,172.0,3,3,3,"{""SUCCESS"": 3}",0.0264187536897854,0.0256389339854645,0.0240688165535455,0.0264292317130626,0.0055468682703545,0.005649794502049966,0.0055255780337966,0.0058769372019988,1.7332422781327983,1.719813819381537,1.6927846891554663,1.7334144908563471,1.4940879222704395,1.5358232555520213,1.4936738528155424,1.619707991570082,0.379364020191133,0.38211625814437866,0.3754028566181659,0.391581897623837,2207,1.4936738528155424,0.0264292317130626,0.0055255780337966,1.7334144908563471,0.379364020191133,SUCCESS,0.2099594982975737,0.22106748502451948,0.2090707022355708,0.2441722545404139
task-v2-ac528a9510be,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D4,2,13,0.00048828125,3.311329952303793,664.5498108360064,3.863661690907014,172.0,3,3,3,"{""SUCCESS"": 3}",0.0335991011779439,0.0312637699950414,0.0198077834232984,0.0403844253838819,0.0061749594068085,0.006090652771776333,0.0037751730709685,0.008321825837552,1.8376576118757693,1.7877891010476337,1.608165831129046,1.9175438601380856,1.495901513162344,1.5186556549278845,1.4686282741603391,1.5914371774609704,0.5567817762494087,0.5594560106595358,0.5556353088468313,0.5659509468823671,1103,1.4686282741603391,0.0198077834232984,0.0037751730709685,1.608165831129046,0.5556353088468313,SUCCESS,0.1905903851174014,0.19347969451537775,0.1837834701025305,0.2060652283262014
task-v2-ac528a9510be,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D4,3,13,0.00048828125,3.311329952303793,664.5498108360064,3.863661690907014,172.0,3,3,3,"{""SUCCESS"": 3}",0.001409420162956,0.008430009580641601,0.0003729218415256,0.0235076867374432,0.0003240717610355,0.001593729506320768,1.201680639010443e-05,0.0044450999515367,0.4603704324620151,0.6752860173008317,-0.1170522275521652,1.6825398469926454,1.4598028559635194,1.437985119071806,1.333461140761226,1.5206913604906729,0.7280590180307627,0.7327224425971508,0.726759516634047,0.7433487931266427,1103,1.333461140761226,0.0003729218415256,1.201680639010443e-05,-0.1170522275521652,0.726759516634047,SUCCESS,0.1890913385559345,0.15041580460823206,0.0322233912096504,0.2299326840591113
task-v2-5b0627539151,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D5,1,13,0.0006103515625,3.2144199392957367,652.7373228647818,3.79498443526036,172.0,3,3,3,"{""SUCCESS"": 3}",0.0052251910850856,0.017424100193700966,0.0052241358118852,0.0418229736841321,0.000378492920683,0.004586366138871733,0.0003784924376402,0.013002113058292,0.932522116505786,1.2335971208394099,0.9324343980653717,1.8358348479470723,1.8554393733499053,1.6934673303938272,1.3695232317041408,1.8554393861274363,0.383708524517715,0.38479959809531766,0.3090555788949132,0.4616346908733248,2207,1.3695232317041408,0.0418229736841321,0.013002113058292,1.8358348479470723,0.4616346908733248,SUCCESS,0.0724507270234346,0.1519237952144491,0.0724361874082169,0.3108844712116958
task-v2-5b0627539151,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D5,2,13,0.0006103515625,3.2144199392957367,652.7373228647818,3.79498443526036,172.0,3,3,3,"{""SUCCESS"": 3}",0.0507838893067955,0.0447854365825471,0.0138750218354611,0.0696973986053847,0.0104706074244344,0.008051673225479533,0.0009948898812567,0.0126895223707475,1.9201458977435948,1.778145340109304,1.356653614550833,2.057636508033484,1.5066793519298336,1.5386303241116714,1.3261650789954538,1.7830465414097272,0.5491541549563408,0.5488780460630854,0.5458212150260806,0.5516587682068348,3301,1.3261650789954538,0.0696973986053847,0.0126895223707475,2.057636508033484,0.5458212150260806,SUCCESS,0.1820659396858351,0.15331643640141024,0.0717036623837283,0.2061797071346673
task-v2-5b0627539151,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D5,3,13,0.0006103515625,3.2144199392957367,652.7373228647818,3.79498443526036,172.0,3,3,3,"{""SUCCESS"": 3}",0.0361098508844455,0.02753009157652943,0.0096326386650848,0.036847785180058,0.0119307941412088,0.014819129125677899,0.0081320489972751,0.0243945442385498,1.7720456343081028,1.5836807237223844,1.1981652088414254,1.7808313280176256,1.377748357705175,1.403969263094208,1.28128683834156,1.552872593235889,0.8367262976244092,0.8375337120766441,0.7287314040586352,0.947143434546888,1103,1.28128683834156,0.0096326386650848,0.0081320489972751,1.1981652088414254,0.7287314040586352,SUCCESS,0.6755648013228954,0.6145229790584099,0.3237859231676626,0.8442182126846717
task-v2-c5ed7c8b71f4,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D6,1,13,0.000732421875,3.135238693248112,641.8471006207749,3.731669189655668,172.0,3,3,3,"{""SUCCESS"": 3}",0.004495795160687,0.019360813431505735,0.0044954919628814,0.0490911531709488,0.0002824790810568,0.0044428951804546995,0.000282375121111,0.0127638313391963,0.7880452087517568,1.1341010182608946,0.7880159188109233,1.826241927220004,1.7845153018068385,1.623194848584161,1.300553934864055,1.7845153090815902,0.2189607080072164,0.2581264084825912,0.122501372359693,0.4329171450808644,2207,1.300553934864055,0.0490911531709488,0.0127638313391963,1.826241927220004,0.4329171450808644,SUCCESS,0.0628318397437084,0.1285491569285827,0.0628129520511995,0.2600026789908402
task-v2-c5ed7c8b71f4,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D6,2,13,0.000732421875,3.135238693248112,641.8471006207749,3.731669189655668,172.0,3,3,3,"{""SUCCESS"": 3}",0.0202206531001479,0.023530468154027633,0.0142088374370746,0.0361619139248604,0.0019065422944088,0.0026952819758720332,0.001248396305237,0.0049309073279703,1.4410338718626277,1.4741070706689292,1.2877972387816372,1.6934901013625228,1.596556342621679,1.5544859315461779,1.3571879478504911,1.7097135041663634,0.641598884947598,0.64249412342906,0.6402937490493059,0.645589736290276,2207,1.3571879478504911,0.0361619139248604,0.0049309073279703,1.6934901013625228,0.6402937490493059,SUCCESS,0.0942868801005687,0.10616793426379086,0.0878605523334136,0.1363563703573903
task-v2-c5ed7c8b71f4,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D6,3,13,0.000732421875,3.135238693248112,641.8471006207749,3.731669189655668,172.0,3,3,3,"{""SUCCESS"": 3}",0.0321072158902191,0.03290337379163777,0.0189604212659619,0.0476424842187323,0.0141426681584917,0.0170974982933926,0.0129319492810956,0.0242178774405905,1.6418413415135673,1.6227203697126578,1.4130866755882503,1.813233092036156,1.3563268630348726,1.412159565971942,1.318139734272331,1.562012100608622,0.8498890362679958,0.8509859734525284,0.849602248519659,0.8534666355699301,2207,1.318139734272331,0.0476424842187323,0.0129319492810956,1.813233092036156,0.849602248519659,SUCCESS,0.7459047433656408,0.5905411793110206,0.271437341968222,0.7542814525991988
task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,1,13,0.0008544921875,3.0682919036174985,637.7472543855213,3.707832874334426,172.0,3,3,3,"{""SUCCESS"": 3}",0.0045787335681837,0.020936455185072797,0.00457872451423,0.0536519074728047,0.0002355270270962,0.004444953780724233,0.0002354816300427,0.0128638526850338,0.7290372767293709,1.0853169217479708,0.7290364179578455,1.797877070556696,1.754766651512853,1.5952256939004386,1.27614377707065,1.7547666531178128,0.1374920178204774,0.18218287484099463,0.1078922338783741,0.3011643728241324,2207,1.27614377707065,0.0536519074728047,0.0128638526850338,1.797877070556696,0.3011643728241324,SUCCESS,0.0514393387579707,0.11421130734679469,0.051429525692348,0.2397650575900654
task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,2,13,0.0008544921875,3.0682919036174985,637.7472543855213,3.707832874334426,172.0,3,3,3,"{""SUCCESS"": 3}",0.0150502905298607,0.0268146540142666,0.0137492542805886,0.0516444172323505,0.0015701644934274,0.003469541980831433,0.0010956221253779,0.007742839323689,1.245836787221613,1.41124103983488,1.206571047557751,1.7813152847252764,1.677140736173965,1.5511464788676486,1.2850374712580763,1.6912612291709046,0.5445819823071361,0.5451955034707984,0.5425516068935394,0.5484529212117195,2207,1.2850374712580763,0.0516444172323505,0.007742839323689,1.7813152847252764,0.5484529212117195,SUCCESS,0.1043278526957426,0.11131325100958776,0.0796859308162453,0.1499259695167754
task-v2-8c0a098a6f8b,g-a712031e7959d564,v2-S3-b001-g-a712031e7959d564,S3,D7,3,13,0.0008544921875,3.0682919036174985,637.7472543855213,3.707832874334426,172.0,3,3,3,"{""SUCCESS"": 3}",0.0417827831653975,0.03424203524517207,0.0068283303206524,0.0541149922494663,0.0144001354913055,0.016237724431991934,0.0058669177628871,0.0284461200417832,1.689289268728449,1.4645017328342085,0.902606425574942,1.801609504199234,1.3330938557471852,1.397855471130038,1.3137926631224042,1.546679894520525,0.7075765691697598,0.7077356971179446,0.6989517565816641,0.7166787656024098,2207,1.3137926631224042,0.0541149922494663,0.0144001354913055,1.801609504199234,0.7075765691697598,SUCCESS,0.6808096035436172,0.6020381707805402,0.2661025141595132,0.8592023946384902
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,1,16,1.52587890625e-05,4.816479930623699,662.8594505588612,3.8538340148771,172.0,3,3,3,"{""SUCCESS"": 3}",0.0016888844367202,0.0016933869711711332,0.0016389761379,0.0017523003388932,0.0016888844367202,0.0016933869711711332,0.0016389761379,0.0017523003388932,2.0440798642611657,2.045073633705987,2.031052561281584,2.060088475575212,1.895328321203309,1.8938878216231092,1.8795058839634025,1.9068292597026155,1.885702935047448,1.917311318218708,1.8829479217529297,1.9832830978557467,1103,1.8795058839634025,0.0016888844367202,0.0016888844367202,2.0440798642611657,1.8829479217529297,SUCCESS,1.0,1.0,1.0,1.0
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,2,16,1.52587890625e-05,4.816479930623699,662.8594505588612,3.8538340148771,172.0,3,3,3,"{""SUCCESS"": 3}",0.0017590831238279,0.0015978485101148666,0.0011415392461981,0.0018929231603186,0.0017590831238279,0.0015978485101148666,0.0011415392461981,0.0018929231603186,2.06176629274564,2.0097833286994216,1.8739707777809247,2.0936129155716987,1.86851219103618,1.8664279886700335,1.8543460248744967,1.876425750099424,4.230287680402398,4.241911635113259,4.180689513683319,4.31475771125406,1103,1.8543460248744967,0.0011415392461981,0.0011415392461981,1.8739707777809247,4.230287680402398,SUCCESS,1.0,1.0,1.0,1.0
task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D1,3,16,1.52587890625e-05,4.816479930623699,662.8594505588612,3.8538340148771,172.0,3,3,3,"{""SUCCESS"": 3}",0.0005210703941788,0.0014731742269555332,0.0002394387418482,0.0036590135448396,0.0005210703941788,0.0014731742269555332,0.0002394387418482,0.0036590135448396,1.5333763290447069,1.7029648764138379,1.195674352423684,2.3798439477731224,1.7116157342010991,1.7171267722901806,1.68770899430782,1.7520555883616231,5.907140691764653,5.999365288453798,5.8999144826084375,6.191040690988302,3301,1.68770899430782,0.0036590135448396,0.0036590135448396,2.3798439477731224,5.907140691764653,SUCCESS,1.0,1.0,1.0,1.0
task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,1,16,3.0517578125e-05,4.515449934959718,645.5922851690771,3.7534435184248665,172.0,3,3,3,"{""SUCCESS"": 3}",0.0021754035595478,0.0021928547212745333,0.0021634847829082,0.0022396758213676,0.0016211770406488,0.0016259402260320667,0.0016028320751824,0.001653811562265,1.852989769780092,1.8564095487159147,1.8506037798504944,1.865635096517158,1.6889759560331223,1.683476135333836,1.6658840101030212,1.695568439865365,1.978439761325717,2.077655127582451,1.935321506112814,2.319204115308821,2207,1.6658840101030212,0.0021634847829082,0.0016211770406488,1.8506037798504944,1.978439761325717,SUCCESS,0.738415598582107,0.7415163935331263,0.7367975786137049,0.7493360034035665
task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,2,16,3.0517578125e-05,4.515449934959718,645.5922851690771,3.7534435184248665,172.0,3,3,3,"{""SUCCESS"": 3}",0.0028751605127881,0.0027247659848837,0.001884664389846,0.003414473052017,0.0022014683444749,0.0020417373769187667,0.0014234701970546,0.0025002735892268,1.974112030201808,1.937856538129201,1.7906839597324833,2.0487736244533115,1.7895243331246615,1.7664333177975386,1.6678211694716716,1.8419544507962824,4.372471755370498,4.336230912866692,4.247103430330753,4.389117552898824,1103,1.6678211694716716,0.001884664389846,0.0014234701970546,1.7906839597324833,4.372471755370498,SUCCESS,0.7552910771402223,0.7510779914019171,0.7322575258720572,0.765685371193472
task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,3,16,3.0517578125e-05,4.515449934959718,645.5922851690771,3.7534435184248665,172.0,3,3,3,"{""SUCCESS"": 3}",0.0003306209036606,0.0016532311785162998,0.0002433471173536,0.0043857255145347,0.0002944551664688,0.0012481557517234332,0.000207852974189,0.0032421591145125,1.0347802435342004,1.364649255627419,0.90167614099513,2.1574913823529265,1.507038113933482,1.514079858894555,1.460399502953621,1.5748019597965617,6.245923195965588,6.277819160061578,6.226619075983763,6.360915208235383,2207,1.460399502953621,0.0003306209036606,0.0002944551664688,1.0347802435342004,6.245923195965588,SUCCESS,0.8541419206002848,0.8280024070752806,0.7392526285030148,0.8906126721225422
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,1,16,4.57763671875e-05,4.339358675904037,650.3682494359821,3.78121075253478,172.0,3,3,3,"{""SUCCESS"": 3}",0.0040409399050542,0.004204423983966601,0.0039937868201739,0.0045785452266717,0.0017313598031451,0.0017800993283872666,0.0016600925976784,0.0019488455843383,1.9458410677727185,1.9622236025022275,1.9407435553438293,2.0000861843901343,1.6271946423077046,1.638000355926622,1.6211504523645537,1.6656559731076075,2.266350599937141,2.233459864432613,2.0741764158010483,2.35985257755965,1103,1.6211504523645537,0.0040409399050542,0.0017313598031451,1.9458410677727185,2.0741764158010483,SUCCESS,0.425647337277712,0.42325695659465096,0.4156688056790431,0.4284547268271979
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,2,16,4.57763671875e-05,4.339358675904037,650.3682494359821,3.78121075253478,172.0,3,3,3,"{""SUCCESS"": 3}",0.0022787042065133,0.002858302303465667,0.0012391277545523,0.0050570749493314,0.000442523332109,0.0007039550276219999,0.0003223748482263,0.0013469669025307,1.6970466299495706,1.7242598188650244,1.432474760518087,2.043258066127416,1.729332625088736,1.7286724280404417,1.5682571975225854,1.8884274615100032,4.286677028052509,4.25881207951655,4.1826508874073625,4.307108323089778,1103,1.5682571975225854,0.0012391277545523,0.000442523332109,1.432474760518087,4.286677028052509,SUCCESS,0.2663529641198573,0.25498356993317733,0.1414728806419259,0.3571248650377487
task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,3,16,4.57763671875e-05,4.339358675904037,650.3682494359821,3.78121075253478,172.0,3,3,3,"{""SUCCESS"": 3}",0.0012225537788793,0.0021450122430380332,0.0008641086649319,0.0043483742853029,0.0009786523556285,0.0008534529001691333,0.0005895051951491,0.0009922011497298,1.426626648286074,1.5600797596666691,1.2759270359904389,1.977685594723495,1.491398971055638,1.487786196228095,1.4308215752966449,1.541138042332002,6.196659656241536,6.157372334661583,6.05345840845257,6.221998939290643,2207,1.4308215752966449,0.0012225537788793,0.0009922011497298,1.426626648286074,6.196659656241536,SUCCESS,0.6822118780576527,0.5729514410125708,0.225061664755108,0.8115807802249515
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,1,16,6.103515625e-05,4.214419939295737,649.3264150968276,3.775153576144347,172.0,3,3,3,"{""SUCCESS"": 3}",0.0047044370159078,0.0046511021979337335,0.0044562456965226,0.0047926238813708,0.0016922255395988,0.0016870721781969001,0.0016398475997174,0.0017291433952745,1.886927597768072,1.8817699838787256,1.8633890670858209,1.8949932867822847,1.639393544124174,1.6318163485423296,1.6117754271204376,1.6442800743823769,2.378673704341054,2.3788475521529713,2.338666722178459,2.419202229939401,2207,1.6117754271204376,0.0044562456965226,0.0016398475997174,1.8633890670858209,2.419202229939401,SUCCESS,0.3607926342803232,0.3628298789044546,0.3597084058893066,0.367988596543734
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,2,16,6.103515625e-05,4.214419939295737,649.3264150968276,3.775153576144347,172.0,3,3,3,"{""SUCCESS"": 3}",0.0043229011029104,0.005238817396498867,0.0039036974597187,0.0074898536268675,0.0013724131225755,0.0014522155769067001,0.0009240164953928,0.0020602171127518,1.8501952393791048,1.9149948668200398,1.8058960913574915,2.0888932697235227,1.6556790539460058,1.6871317610760788,1.618351920785332,1.7873643084968989,4.403775895945728,4.352523893428345,4.2359429420903325,4.417852842248976,1103,1.618351920785332,0.0039036974597187,0.0013724131225755,1.8058960913574915,4.417852842248976,SUCCESS,0.2750677403576294,0.2801281317659691,0.2137491636740785,0.3515674912661995
task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,3,16,6.103515625e-05,4.214419939295737,649.3264150968276,3.775153576144347,172.0,3,3,3,"{""SUCCESS"": 3}",0.0011604029523434,0.0023375513508570333,0.0008307313280443,0.0050215197721834,0.0008740298279769,0.0008565207206351666,0.0005173468496482,0.0011781854842804,1.279028764377106,1.4427214695530433,1.133880527924239,1.915255116357785,1.4750087926710318,1.4799959714977893,1.4189007021446225,1.5460784196777138,6.248773019760847,6.359808216492335,6.214842340908945,6.615809288807213,2207,1.4189007021446225,0.0011604029523434,0.0008740298279769,1.279028764377106,6.214842340908945,SUCCESS,0.6227607316388846,0.5368667825432843,0.2346272717687876,0.753212344222181
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,1,16,9.1552734375e-05,4.038328680240055,631.6487403601338,3.672376397442639,172.0,3,3,3,"{""SUCCESS"": 3}",0.0075816903790453,0.005537055794522833,0.0012212755236982,0.007808201480825,0.0033641543397696,0.0024222326426979,0.0003891895183736,0.0035133540699505,1.9180947249812608,1.658038916640912,1.1251423334749575,1.930879691466518,1.4495104564989634,1.6113112466135613,1.4419067369375322,1.942516546404188,2.209667094051838,2.2546771553655467,2.2073827106505632,2.3469816613942385,2207,1.4419067369375322,0.0075816903790453,0.0033641543397696,1.9180947249812608,2.209667094051838,SUCCESS,0.4437208817004237,0.40411746589605557,0.3186746240481013,0.4499568919396417
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,2,16,9.1552734375e-05,4.038328680240055,631.6487403601338,3.672376397442639,172.0,3,3,3,"{""SUCCESS"": 3}",0.0036972676243617,0.005726610639214833,0.0034449325598519,0.0100376317334309,0.0013649382782657,0.0024016604197343336,0.0012270256164095,0.0046130173645278,1.606209568080372,1.7405596369510938,1.5755094045473137,2.039959938225596,1.834902869362549,1.8048383451966703,1.642801402145231,1.9368107640822307,4.260918706655502,4.237463703379035,4.147414858452976,4.304057545028627,2207,1.642801402145231,0.0100376317334309,0.0046130173645278,2.039959938225596,4.147414858452976,SUCCESS,0.3691748655877816,0.39497664011595157,0.3561827684842293,0.4595722862758439
task-v2-9f1427c2fbd8,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D5,3,16,9.1552734375e-05,4.038328680240055,631.6487403601338,3.672376397442639,172.0,3,3,3,"{""SUCCESS"": 3}",0.0032872178480296,0.0038289012664045334,0.0021048803321331,0.0060946056190509,0.0016066476894754,0.0020083811246875334,0.0011425727844835,0.0032759229001037,1.5551571665127697,1.5799958482814696,1.3615560903540007,1.8232742879776385,1.465189009143439,1.432787077591697,1.2828260233031794,1.5503462003284736,6.015264763496816,6.0623554509753985,6.008835671469569,6.162965917959809,2207,1.2828260233031794,0.0032872178480296,0.0016066476894754,1.5551571665127697,6.008835671469569,SUCCESS,0.5375118760537435,0.5230295767779725,0.4887560739056243,0.5428207803745496
task-v2-07b8f456a957,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D6,1,16,0.0001220703125,3.9133899436317554,625.3495254717899,3.635753055068546,172.0,3,3,3,"{""SUCCESS"": 3}",0.0011941291514184,0.003705459969212833,0.0011927893113229,0.0087294614448972,0.0003916007899403,0.0014136485484353,0.000391182865427,0.0034581619899386,0.99044124422331,1.2782574404618656,0.9899536823477616,1.854377394814525,1.9440984788154403,1.7603711004191818,1.3929156515023395,1.944099170939766,2.1880531581118703,2.1397040293862424,2.017392816953361,2.213666113093496,2207,1.3929156515023395,0.0087294614448972,0.0034581619899386,1.854377394814525,2.213666113093496,SUCCESS,0.327956380656391,0.3506810490668239,0.3279383888042225,0.3961483777398583
