run_id,task_id,graph_id,base_instance_id,size_stratum,tightness_level,seed,algorithm,depth,n_nodes,n_edges,n_qubits,resource_count,budget,n_candidate_routes,n_feasible_routes,route_feasible_fraction,state_space_size,n_feasible_states,feasible_state_fraction,n_optimal_states,optimal_cost,flow_penalty_strength,resource_penalty_strength,optimizer,eval_budget,initial_parameters,optimized_parameters,nfev,status,optimizer_message,objective_initial,objective_final,expected_energy,p_feas,p_opt,p_opt_given_feasible,feasibility_amplification,uniform_p_feas,uniform_p_opt,uniform_feasibility_amplification,task_build_time_s,exact_reference_time_s,energy_build_time_s,optimization_time_s,optimizer_runtime_s,total_time_s,peak_memory_mb,execution_status,failure_reason,zero_feasible,zero_optimal_probability,resource_censored,base_graph_id,stress_level,optimizer_seed,dilution_score,log_feasibility_gain,uniform_log_feasibility_gain,expected_energy_normalized,expected_energy_raw,objective_initial_raw,objective_final_raw,objective_improvement,optimizer_status,hamiltonian_normalization_mode,hamiltonian_normalization_factor,raw_energy_span,normalized_energy_span,penalty_contract,state_norm,row_type
pilot-run-e0248df16dadc27bb139,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,0,Uniform,0,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,analytic,0,,,0,0,analytic uniform baseline,,,,3.0517578125e-05,1.52587890625e-05,0.5,1.0,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0,0.0,0.0,0.0,168.38671875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,0,4.515449934959718,0.0,0.0,,,,,,0,global_fixed,172.0,,,penalty_contract_v2_scale_controlled,,analytic_uniform
pilot-run-87faa82f2ce8a5943934,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,1103,Penalty-X,1,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 2.3383068291715148]","[7.3789079191142415, 2.3757119230245496]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.469112992211488,1.695568439865365,1.695568439865365,0.0021754035595478,0.0016028320751824,0.7367975786137049,71.28362383926326,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,1.935321506112814,1.935321506112814,1.9503321014344688,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,1103,4.515449934959718,1.852989769780092,0.0,1.695568439865365,291.6377716568429,424.687434660376,291.6377716568428,0.7735445523461231,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-665fac522d860a820a67,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,2207,Penalty-X,1,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 2.0232897611184613]","[7.984336937989115, 2.375106334588928]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.262494163930227,1.6658840101030212,1.6658840101030212,0.0021634847829082,0.0016211770406488,0.7493360034035665,70.89306936633736,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,1.978439761325717,1.978439761325717,1.9965067924931643,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,2207,4.515449934959718,1.8506037798504944,0.0,1.6658840101030212,286.5320497377196,389.148996195999,286.53204973771966,0.5966101538272057,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-8fd94649297bf5c5bfc9,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,3301,Penalty-X,1,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 1.6147767089481937]","[7.474437584957618, 2.379392053215672]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.636331548405779,1.6889759560331223,1.6889759560331223,0.0022396758213676,0.001653811562265,0.738415598582107,73.3896973145736,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,2.319204115308821,2.319204115308821,2.3362617790699005,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,3301,4.515449934959718,1.865635096517158,0.0,1.6889759560331223,290.50386443769713,453.449026325794,290.503864437697,0.9473555923726568,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,0.9999999999999994,optimized_seed
pilot-run-2491854f8959d3747aaa,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,1103,Penalty-X,2,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.2653518965550097, 5.2307998085259095, 3.252486969482005, -0.8185802628619073]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.970065739691388,1.6678211694716716,1.6678211694716716,0.001884664389846,0.0014234701970546,0.7552910771402223,61.75668272647474,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,4.372471755370498,4.372471755370498,4.409861228428781,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,1103,4.515449934959718,1.7906839597324833,0.0,1.6678211694716716,286.86524114912766,510.8513072269188,286.8652411491275,1.3022445702197163,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.0000000000000022,optimized_seed
pilot-run-70c473bc7f78f19471c6,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,2207,Penalty-X,2,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.170122267360293, 4.126450622870586, 2.351694951548885, 0.11373798526713204]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.753256184183076,1.7895243331246615,1.7895243331246615,0.003414473052017,0.0025002735892268,0.7322575258720572,111.88545296849632,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,4.389117552898824,4.389117552898824,4.423520440235734,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,2207,4.515449934959718,2.0487736244533115,0.0,1.7895243331246615,307.7981852974417,473.560063679489,307.79818529744176,0.9637318510584144,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.0000000000000022,optimized_seed
pilot-run-6beef084ee03dd21b6cb,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,3301,Penalty-X,2,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.898797722882811, 3.9192555035661614, 2.3624842653067186, 0.11951964745550542]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.9273896965134822,1.8419544507962824,1.8419544507962824,0.0028751605127881,0.0022014683444749,0.765685371193472,94.21325968304156,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,4.247103430330753,4.247103430330753,4.280980612151325,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,3301,4.515449934959718,1.974112030201808,0.0,1.8419544507962824,316.8161655369606,503.51102780031897,316.81616553696057,1.0854352457171998,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-de9685ee871f1317906f,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,1103,Penalty-X,3,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[2.6327023978701787, 4.1838863618862, 3.848304927794709, 0.8845619663885724, 3.1512911447951852, 2.1517893294270487]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,3.003810567478215,1.5748019597965617,1.5748019597965617,0.0002433471173536,0.000207852974189,0.8541419206002848,7.973998341445014,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,6.360915208235383,6.360915208235383,6.4098672941327095,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,1103,4.515449934959718,0.90167614099513,0.0,1.5748019597965617,270.8659370850089,516.655417606253,270.8659370850086,1.4290086076816535,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.0000000000000009,optimized_seed
pilot-run-70734a1cfb2e1daa5e15,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,2207,Penalty-X,3,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[4.848777602862137, 4.497803890932492, 2.953864072144015, 0.7731649846951076, 0.1524290210884935, 1.8637328522863381]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.018412178796987,1.460399502953621,1.460399502953621,0.0003306209036606,0.0002944551664688,0.8906126721225422,10.833785771153432,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,6.245923195965588,6.245923195965588,6.294744160957634,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,2207,4.515449934959718,1.0347802435342004,0.0,1.460399502953621,251.18871450802283,347.1668947530818,251.1887145080228,0.5580126758433661,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,1.0000000000000029,optimized_seed
pilot-run-475c8afa396d64c7d30e,task-v2-095187356858,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D2,3301,Penalty-X,3,10,16,16,1,1463.0,9,2,0.2222222222222222,65536,2,3.0517578125e-05,1,16.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.030675496288968, 4.1141587920427565, 1.581584158514645, 0.5811002296019901, 2.1869289013831614, 2.9708692558231853]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.124080591147949,1.507038113933482,1.507038113933482,0.0043857255145347,0.0032421591145125,0.7392526285030148,143.71145366027358,3.0517578125e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104454651474952,0.0229282276704907,6.226619075983763,6.226619075983763,6.281392641365528,153.01171875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D2,3301,4.515449934959718,2.1574913823529265,0.0,1.507038113933482,259.210555596559,365.3418616774471,259.2105555965589,0.6170424772144667,3,global_fixed,172.0,645.5922851690771,3.7534435184248665,penalty_contract_v2_scale_controlled,0.9999999999999972,optimized_seed
pilot-run-2f8a7b303a3e12283b29,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,0,Uniform,0,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,analytic,0,,,0,0,analytic uniform baseline,,,,4.57763671875e-05,1.52587890625e-05,0.3333333333333333,1.0,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.0,0.0,0.0,0.0,168.38671875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,0,4.339358675904037,0.0,0.0,,,,,,0,global_fixed,172.0,,,penalty_contract_v2_scale_controlled,,analytic_uniform
pilot-run-64fbd598b2fb994d1186,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,1103,Penalty-X,1,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 2.3383068291715148]","[8.308289204850917, 2.38580198258624]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.4516717798513774,1.6211504523645537,1.6211504523645537,0.0040409399050542,0.0017313598031451,0.4284547268271979,88.27567920587825,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,2.0741764158010483,2.0741764158010483,2.0898579163476825,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,1103,4.339358675904037,1.9458410677727185,0.0,1.6211504523645537,278.8378778067034,421.6875461344369,278.8378778067032,0.830521327486824,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.9999999999999992,optimized_seed
pilot-run-93824d063773ff8cebf4,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,2207,Penalty-X,1,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 2.0232897611184613]","[7.829300188356269, 2.3856895653446153]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.243134536978257,1.6271946423077046,1.6271946423077046,0.0039937868201739,0.0016600925976784,0.4156688056790431,87.24560434897354,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,2.35985257755965,2.35985257755965,2.379622533917427,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,2207,4.339358675904037,1.9407435553438293,0.0,1.6271946423077046,279.87747847692503,385.8191403602602,279.8774784769252,0.6159398946705523,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.9999999999999992,optimized_seed
pilot-run-5d261cfbcbf5bdd72e5c,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,3301,Penalty-X,1,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 1.6147767089481937]","[7.222219339473986, 2.411049509750617]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.624874301344506,1.6656559731076075,1.6656559731076075,0.0045785452266717,0.0019488455843383,0.425647337277712,100.0198466583859,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,2.266350599937141,2.266350599937141,2.2842180840671062,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,3301,4.339358675904037,2.0000861843901343,0.0,1.6656559731076075,286.4928273745087,451.47837983125504,286.49282737450847,0.9592183282368985,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,1.0,optimized_seed
pilot-run-2a962acbd2519820abb9,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,1103,Penalty-X,2,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.176230981602957, 5.674042409120552, 3.7979473976669467, -1.0383617347001624]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.9409545924175324,1.5682571975225854,1.5682571975225854,0.0012391277545523,0.000442523332109,0.3571248650377487,27.06915884078117,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,4.286677028052509,4.286677028052509,4.324613214470446,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,1103,4.339358675904037,1.432474760518087,0.0,1.5682571975225854,269.74023797388486,505.8441898958156,269.7402379738847,1.372697394894947,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.999999999999998,optimized_seed
pilot-run-1156cfc7c79172ea7242,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,2207,Penalty-X,2,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.382693999144022, 4.06232536533594, 2.3582558890585053, 0.11763937384472527]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.7361520928558654,1.729332625088736,1.729332625088736,0.0050570749493314,0.0013469669025307,0.2663529641198573,110.47348795979462,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,4.307108323089778,4.307108323089778,4.344012933783233,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,2207,4.339358675904037,2.043258066127416,0.0,1.729332625088736,297.4452115152625,470.61815997120885,297.4452115152626,1.0068194677671294,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,1.0000000000000022,optimized_seed
pilot-run-919893eb4d00ee1eb893,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,3301,Penalty-X,2,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.590970157217498, 3.6209572379158437, 2.3568347942876007, 0.10931802244243921]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.9081584473573416,1.8884274615100032,1.8884274615100032,0.0022787042065133,0.0003223748482263,0.1414728806419259,49.7790529593539,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,4.1826508874073625,4.1826508874073625,4.214258307591081,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,3301,4.339358675904037,1.6970466299495706,0.0,1.8884274615100032,324.80952337972064,500.20325294546274,324.80952337972053,1.0197309858473385,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.9999999999999972,optimized_seed
pilot-run-b5c075f350d86b31108c,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,1103,Penalty-X,3,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[2.6956719339449227, 4.695568146021179, 4.047644385874358, 0.7024589561373761, 3.503759786852387, 1.872447179823655]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.9874899653372355,1.491398971055638,1.491398971055638,0.0008641086649319,0.0005895051951491,0.6822118780576527,18.87674182166072,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,6.221998939290643,6.221998939290643,6.270853590220213,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,1103,4.339358675904037,1.2759270359904389,0.0,1.491398971055638,256.52062302156946,513.8482740380045,256.5206230215697,1.4960909942815976,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.9999999999999992,optimized_seed
pilot-run-a47959902d5e4c11031c,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,2207,Penalty-X,3,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[4.667531447584924, 4.400058388854375, 3.267210197540893, 0.784944708740295, 0.13381726139422867, 1.9118019140770701]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.983268265647677,1.4308215752966449,1.4308215752966449,0.0012225537788793,0.0009922011497298,0.8115807802249515,26.707094817546302,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,6.196659656241536,6.196659656241536,6.244873164221644,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,2207,4.339358675904037,1.426626648286074,0.0,1.4308215752966449,246.1013109510226,341.12214169140043,246.1013109510229,0.5524466903510323,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.9999999999999992,optimized_seed
pilot-run-385f259911c0c61b57bd,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D3,3301,Penalty-X,3,10,16,16,1,1570.0,9,3,0.3333333333333333,65536,3,4.57763671875e-05,1,8.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.0253726517954727, 4.177902160881826, 3.9408762351431457, 0.4234695288230427, 2.14081796315589, 3.256929973117483]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.106256035376803,1.541138042332002,1.541138042332002,0.0043483742853029,0.0009786523556285,0.225061664755108,94.99168572053888,4.57763671875e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104452770203352,0.027726980857551,6.05345840845257,6.05345840845257,6.105659171007574,152.8515625,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D3,3301,4.339358675904037,1.977685594723495,0.0,1.541138042332002,265.07574328110434,362.2760380848101,265.07574328110434,0.5651179930448009,3,global_fixed,172.0,650.3682494359821,3.78121075253478,penalty_contract_v2_scale_controlled,0.9999999999999984,optimized_seed
pilot-run-e03226e9bac88d68f1a8,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,0,Uniform,0,10,16,16,1,1605.0,9,4,0.4444444444444444,65536,4,6.103515625e-05,1,8.0,172.0,172.0,analytic,0,,,0,0,analytic uniform baseline,,,,6.103515625e-05,1.52587890625e-05,0.25,1.0,6.103515625e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104450758546591,0.0,0.0,0.0,0.0,168.38671875,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D4,0,4.214419939295737,0.0,0.0,,,,,,0,global_fixed,172.0,,,penalty_contract_v2_scale_controlled,,analytic_uniform
pilot-run-e0159dbaf2315954bcb1,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,1103,Penalty-X,1,10,16,16,1,1605.0,9,4,0.4444444444444444,65536,4,6.103515625e-05,1,8.0,172.0,172.0,COBYLA,120,"[1.4361119332668082, 2.3383068291715148]","[7.386723068200382, 2.391170069480572]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.445697003216393,1.639393544124174,1.639393544124174,0.0047044370159078,0.0016922255395988,0.3597084058893066,77.07749606863342,6.103515625e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104450758546591,0.0289777601137757,2.338666722178459,2.338666722178459,2.3572021294385195,152.84375,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D4,1103,4.214419939295737,1.886927597768072,0.0,1.639393544124174,281.9756895893579,420.6598845532196,281.975689589358,0.8063034590922189,3,global_fixed,172.0,649.3264150968276,3.775153576144347,penalty_contract_v2_scale_controlled,1.0,optimized_seed
pilot-run-bf8289151de817098dda,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,2207,Penalty-X,1,10,16,16,1,1605.0,9,4,0.4444444444444444,65536,4,6.103515625e-05,1,8.0,172.0,172.0,COBYLA,120,"[4.119365739193051, 2.0232897611184613]","[8.068160874666491, 2.382553044758336]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.235748198860774,1.6117754271204376,1.6117754271204376,0.0044562456965226,0.0016398475997174,0.367988596543734,73.01112949182783,6.103515625e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104450758546591,0.0289777601137757,2.419202229939401,2.419202229939401,2.4366393936797976,152.84375,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D4,2207,4.214419939295737,1.8633890670858209,0.0,1.6117754271204376,277.2253734647154,384.5486902040532,277.2253734647153,0.6239727717403365,3,global_fixed,172.0,649.3264150968276,3.775153576144347,penalty_contract_v2_scale_controlled,1.000000000000001,optimized_seed
pilot-run-b93d000de9830949781a,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,v2-S4-b000-g-3ff7063ef9ea5cfb,S4,D4,3301,Penalty-X,1,10,16,16,1,1605.0,9,4,0.4444444444444444,65536,4,6.103515625e-05,1,8.0,172.0,172.0,COBYLA,120,"[2.8746040698350956, 1.6147767089481937]","[7.323396014622524, 2.3943176386815117]",120,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,2.621134036285852,1.6442800743823769,1.6442800743823769,0.0047926238813708,0.0017291433952745,0.3607926342803232,78.52234967237979,6.103515625e-05,1.52587890625e-05,1.0,0.0003539836034178,0.3104450758546591,0.0289777601137757,2.378673704341054,2.378673704341054,2.395959982648492,152.84375,SUCCESS,,False,False,False,g-3ff7063ef9ea5cfb,D4,3301,4.214419939295737,1.8949932867822847,0.0,1.6442800743823769,282.8161727937687,450.8350542411664,282.8161727937688,0.9768539619034746,3,global_fixed,172.0,649.3264150968276,3.775153576144347,penalty_contract_v2_scale_controlled,0.9999999999999988,optimized_seed
